"","user","type"
"88","British musician @AlisonMoyet performs 'All Cried Out' at the @Burberry S/S16 runway show #LFW http://t.co/9uGIDCXvwY","fashion"
"89","Anna Wintour is joined by Australian director @BazLuhrmann on the front row at the @Burberry womenswear show #LFW http://t.co/KAh8tDNfZo","fashion"
"90","On the set of the live @Burberry S/S16 beauty tutorial with @WendyRoweMakeUp – watch it now on @Sephora #YouTube #LFW http://t.co/WGFpW0PDp8","fashion"
"91","A warm and defined beauty look backstage at the @Burberry S/S16 runway show #LFW http://t.co/imOn9VWokH","fashion"
"92","Christopher Bailey's #MusicMonday - Siouxsie and the Banshees 'Dear Prudence' #NowPlaying http://t.co/8YW2TEp6fX","fashion"
"93","On the @Burberry front row with @SukiWaterhouse, #KateMoss, @CaraDelevingne, @NaomieHarris and #BenedictCumberbatch http://t.co/2I4vEL0NBS","fashion"
"94",".@CaraDelevingne and @St_Vincent at the @Burberry runway show, wearing pieces from the S/S16 collection #LFW http://t.co/GGcPnEeWju","fashion"
"95","Silk tulle and cashmere coats lined up backstage at @Burberry #LFW http://t.co/mX9xUVjsLW","fashion"
"96","Campaign model Ella Richards in a pleated @Burberry cape backstage at the S/S16 show in London #LFW http://t.co/S5lMZ4BFIZ","fashion"
"97","The cut-out ankle boot paired with The Belt Bag on the tiled @Burberry runway #LFW http://t.co/LHgoQ170hJ","fashion"
"98","The Rucksack monogrammed for the @Burberry S/S16 runway #LFW http://t.co/Z90hV3CMj7","fashion"
"99","The S/S16 collection on the @Burberry runway to the soundtrack of #AlisonMoyet #LFW http://t.co/aXfzBlJiuf","fashion"
"100","Runway eyewear for Spring/Summer 2016 backstage at the @Burberry show in London #LFW http://t.co/iB1hco0AgQ","fashion"
"101","Amber Anderson backstage after the S/S16 show wearing @Burberry beauty #LFW http://t.co/wS36Hl30Bs","fashion"
"102","Backstage beauty - The @Burberry S/S16 make-up look featuring luminous skin and an oxblood lip #LFW http://t.co/e3TAuwJAaO","fashion"
"103","Runway accessories backstage at the S/S16 show featuring The Belt Bag and cut-out ankle boots #LFW http://t.co/AlBdT2eVdg","fashion"
"104","The @Burberry FUNCTIONREGALIA collection featuring intricate lace designs #LFW http://t.co/znRmjZMY2N","fashion"
"105","Musician @St_Vincent arrives ahead of the S/S16 show wearing a black lace @Burberry dress #LFW http://t.co/El3zpbtYjm","fashion"
"106","#BurberryAcoustic artist @RhodesMusic poses with Christopher Bailey backstage after the FUNCTIONREGALIA show #LFW http://t.co/RgWeH9qamt","fashion"
"107",".@ClaraPaget poses backstage after the S/S16 show wearing @Burberry #LFW http://t.co/x1eY9sKexw","fashion"
"108","Christopher Bailey and British models @SukiWaterhouse, @CaraDelevingne, @ClaraPaget and @MissJourdanDunn at #LFW http://t.co/BewN1dsTMs","fashion"
"109",".@TinieTempah wearing A/W15 tailoring, backstage after the @Burberry runway show #LFW http://t.co/pG6CyOtoaW","fashion"
"110",".@TinieTempah and @Palomafaith greet Christopher Bailey backstage at the @Burberry S/S16 show #LFW http://t.co/c76lxlSwD2","fashion"
"111",".@SukiWaterhouse and @CaraDelevingne backstage at the @Burberry show #LFW http://t.co/a4xKepdehN","fashion"
"112",".@SukiWaterhouse, #SiennaMiller, #KateMoss and @CaraDelevingne  take a front row seat for the @Burberry S/S16 show http://t.co/oz4H8dp0AK","fashion"
"113","The @Burberry show comes to a close as models walk out for the finale of FUNCTIONREGALIA #LFW http://t.co/ca7esMaBN3","fashion"
"114","We hope you enjoyed the @Burberry S/S16 womenswear show, order selected items from the runway until 5th October http://t.co/aRwUM9s8B7","fashion"
"115","British musician @AlisonMoyet performs live at the Burberry show as models walk the runway #LFW http://t.co/kbX2Rs94M5","fashion"
"116","Backstage beauty at the @Burberry show - introducing the S/S16 look #LFW http://t.co/DPGAEAXpBt","fashion"
"117","Introducing The Rucksack from @Burberry, new for Spring/Summer 2016 #LFW #BurberryShow http://t.co/93kSGzLJsO","fashion"
"118","Models line up in lace backstage at the @Burberry S/S16 show #LFW http://t.co/QlYjawYrao","fashion"
"119","Opening the @Burberry womenswear show S/S16 with The Lightweight Trench Coat #LFW http://t.co/WDn61Fmc7G","fashion"
"120","Live on the runway: military inspired outerwear and lace details for the @Burberry FUNCTIONREGALIA collection #LFW http://t.co/wtUBE2Povc","fashion"
"121","A/W15 campaign star @ClaraPaget arrives at the show wearing a @Burberry dress and coat #LFW http://t.co/CPiEcprzsY","fashion"
"122","#MyBurberry campaign star @caradelevingne wearing @Burberry on the red carpet at the S/S16 show #LFW http://t.co/WfEfOohPwS","fashion"
"123",".@DelevingnePoppy arrives at the S/S16 show wearing a @Burberry trench coat and fringed boots #LFW http://t.co/EGSHDayzLF","fashion"
"124","#MyBurberry Campaign star #KateMoss arriving for the Womenswear Show in @Burberry beauty and outerwear #LFW http://t.co/9NHtx5nI9i","fashion"
"125","Live from #LFW - A/W15 campaign stars @Hollie_Grainger and #HarryTreadaway  wearing @Burberry outside the show http://t.co/fijuI9XPmC","fashion"
"126","Live from the red carpet - Chinese model @LiuWenlw wearing a @Burberry dress for the S/S16 Show #LFW http://t.co/6JSHFKD4ki","fashion"
"127","British actress #SiennaMiller wearing @Burberry outerwear and make-up on the red carpet #LFW http://t.co/YipcvApG6a","fashion"
"128","British model @MissJourdanDunn arrives on the red carpet at the S/S16 show wearing @Burberry #LFW http://t.co/SxuPk20T8n","fashion"
"129",".@Burberry Kisses campaign star @SukiWaterhouse arrives on the red carpet for the S/S16 show  #LFW http://t.co/uw1rJKAAFC","fashion"
"130","@VogueMagazine's Anna Wintour arrives at the S/S16 show wearing a @Burberry trench coat #LFW http://t.co/zpLrTPvR6P","fashion"
"131","Live from #LFW - British musician @PalomaFaith wearing a @Burberry trench coat and beauty http://t.co/j7tpMM764G","fashion"
"132","#BurberryAcoustic artist @RhodesMusic arrives on the red carpet at the S/S16 show space #LFW http://t.co/peSwMwmzgQ","fashion"
"133","Streaming live at 1pm.

Watch the @Burberry S/S16 collection revealed live on Twitter #LFW http://t.co/rQV4v2n17D","fashion"
"134","The @Burberry S/S16 beauty look takes shape backstage at the womenswear show #LFW http://t.co/N3EHjfEj20","fashion"
"135","The @Burberry show space.  Watch the S/S16 show live on Twitter, 1pm London time #LFW http://t.co/ofCbQTmrE7","fashion"
"136","#Emmys nominated American actor @MichaelJKellyJr and Karyn Kelly wearing @Burberry to attend tonight's ceremony http://t.co/TD8GbFRQsy","fashion"
"137","British actor and host of the @LateLateShow @JKCorden and Julia Corden wearing @Burberry to attend the #Emmys tonight http://t.co/bq4EyTCZWm","fashion"
"138",".@MrJoeZee of @YahooStyle wearing a @Burberry tuxedo on the #Emmys red carpet tonight http://t.co/Pixzjz5nps","fashion"
"139","#MyBurberry campaign star @CaraDelevingne wearing a @Burberry S/S16 dress to the premiere of #PanMovie in London http://t.co/JdYxt8rLen","fashion"
"140","Live from #LFW, watch @frmheadtotoe's @Sephora Snapchat takeover tomorrow. Follow the @Burberry S/S16 runway beauty story on 'SephoraSnaps'","fashion"
"141","Live on @Sephora YouTube tomorrow - @WendyRoweMakeUp hosts the @Burberry S/S16 make-up tutorial, 7.45pm London time http://t.co/dAczCUdoFx","fashion"
"142","Live now: The @Burberry #SnapchatShow. Search ‘Burberry’ on Snapchat for a first look at the S/S16 collection #LFW http://t.co/w9Ojs5TesV","fashion"
"143","The @Burberry S/S16 runway beauty look featuring a metallic accents and dark red hues #LFW http://t.co/qCyf9WKHJn","fashion"
"144","The @Burberry S/S16 runway beauty look, now live on Snapchat, search ‘Burberry’ #LFW http://t.co/z8KG2p3vcB","fashion"
"145","Inspired by intricate lace - introducing the @Burberry S/S16 make-up collection #LFW http://t.co/K2iFP0iwLe","fashion"
"146",".@Burberry is proud to announce British artist @AlisonMoyet will form the soundtrack to the S/S16 runway show #LFW http://t.co/iyv4s6LgWf","fashion"
"147",".@VogueMagazine's #AnnaWintour makes an appearance on the @Burberry Snapchat story. Search 'Burberry' to watch it now http://t.co/DbjCR4TzKc","fashion"
"148","A first look at the @Burberry S/S16 womenswear collection. Live on Twitter on Monday at 1pm London time #LFW http://t.co/9sBKVYhUoV","fashion"
"149","Hand-delivered by @Burberry for #AnnaWintour. Search for 'Burberry' to see it live on our #LFW @Snapchat story http://t.co/BZ0IJcC99y","fashion"
"150","Streaming live on Monday at 1pm.

The @Burberry S/S16 collection #LFW
http://t.co/oXcIHUmBs4","fashion"
"151","The @Burberry S/S16 Womenswear Show.

Monday, 1pm London time #LFW http://t.co/tEs4xRVpDW","fashion"
"152","British actor @DominicCoop wearing @Burberry tailoring on the red carpet at the premiere of #MissYouAlready in London http://t.co/J6G317WMRt","fashion"
"153","Discover 'Wishes', the debut album from #BurberryAcoustic artist @RhodesMusic https://t.co/R2yPf5V5Kk","fashion"
"154","#BurberryAcoustic introduces: @RhodesMusic

Watch Rhodes perform 'Wishes' on @AppleMusic http://t.co/ztj51rbW8P http://t.co/ct4fgi0Fsh","fashion"
"155","Follow 'Burberry' on Snapchat to see the first day of our #LFW story http://t.co/ue4tQc9u4u","fashion"
"156","British actor #DevPatel wearing @Burberry tailoring to the premiere of 'The Man Who Knew Infinity' in Toronto #TIFF15 http://t.co/3mamkekMk5","fashion"
"157","On set with @RhodesMusic for #BurberryAcoustic. Watch the performance tomorrow on @AppleMusic http://t.co/ztj51rbW8P http://t.co/RvDm9sM3Yb","fashion"
"158",".@VancityReynolds wearing @Burberry tailoring at the #TIFF15 for the #MississippiGrind premiere http://t.co/mUHX3FGBI7","fashion"
"159","Campaign star @SukiWaterhouse celebrating @Burberry beauty with @Sephora Times Square http://t.co/E2trp7zXqF","fashion"
"160","The @Burberry gifting van in Times Square ahead of the Burberry beauty event at @Sephora tonight http://t.co/Jb7eoaeMcU","fashion"
"161",".@Georgie_HQ performs 'This Ain't Heaven' for #BurberryAcoustic

Join Burberry on @AppleMusic http://t.co/ztj51rbW8P http://t.co/nFwjt2Gv36","fashion"
"162","Heavy showers in #London today #BurberryWeather 14°C | 57°F http://t.co/1fz6BHTw91 http://t.co/93oiqjzMUb","fashion"
"163","Follow @Burberry on @AppleMusic as we celebrate emerging and established British musicians http://t.co/ztj51rtx0n http://t.co/viMyNrHubG","fashion"
"164","#BurberryAcoustic introduces @LillaRVargen. 

Watch her performance on @AppleMusic http://t.co/ztj51rbW8P http://t.co/sBKTAb5LfC","fashion"
"165",".@Burberry launches on @AppleMusic

Join us now at http://t.co/ztj51rbW8P http://t.co/L6q8INRUlU","fashion"
"166",".@NicholasHoult wearing @Burberry tailoring to celebrate the premiere of #Equals in Toronto yesterday #TIFF15 http://t.co/ehKRkl4ClA","fashion"
"167","Irish actor #DomhnallGleeson wearing @Burberry tailoring to attend the premiere of 'Brooklyn' in Toronto for #TIFF15 http://t.co/0jS3KvDCGs","fashion"
"168","British director #TomHooper wearing a black @Burberry suit on the red carpet at the #TheDanishGirl premiere #TIFF15 http://t.co/ytWj7utNaZ","fashion"
"169","American actor @BryanCranston wearing @Burberry tailoring to #EntertainmentWeekly's Must List party in Toronto http://t.co/jOPRUVZ7L9","fashion"
"170","British actor @NicholasHoult wearing a navy @Burberry trench coat at the #KillYourFriends party in Toronto #TIFF15 http://t.co/QivbUaFQZF","fashion"
"171","British actor @IdrisElba wearing a @Burberry trench coat at the @InStyle Annual Celebration of the #TIFF15 http://t.co/qV3CBLXQNN","fashion"
"172","Christopher Bailey's #MusicMonday - Elvis Costello and the Attractions 'Green Shirt' (Live) #NowPlaying http://t.co/fuRnB5ePNk","fashion"
"173","Australian actress #NaomiWatts wearing a @Burberry A/W15 dress on the cover of the @VogueAustralia October issue http://t.co/fpJ5OsXNUQ","fashion"
"174","Discover #BurberryGifts in grainy leather for the Autumn/Winter 2015 season http://t.co/6EX5nBqj6o http://t.co/8vmzHaySyf","fashion"
"175","Ballerina shoes in velvet, for little dancers. Explore children's #BurberryGifts http://t.co/6EX5nBqj6o http://t.co/v8KjO51iFZ","fashion"
"176",".@EllaRichards for #ArtOfTheTrench in Tokyo #AOTT http://t.co/IMtD0yRGPX","fashion"
"177","Discover #BurberryGifts for her, including The Bucket Bag in animal print and suede fringing http://t.co/6EX5nBqj6o http://t.co/5PVQK0CSpF","fashion"
"178","Behind the scenes with Ranald Macdonald in a @Burberry heritage scarf and The Scholar eyewear http://t.co/RxF9qizXZZ","fashion"
"179","Campaign stars @ClaraPaget and Oscar Robertson share a moment during the @Burberry A/W15 campaign shoot http://t.co/TTQlD8QmS1","fashion"
"180",".@ClaraPaget and Oscar Robertson wrap up in @Burberry cashmere scarves in autumnal shades http://t.co/U171APLSIW","fashion"
"181","Musician Oscar Robertson in profile as he gets ready for the @Burberry A/W15 campaign shoot http://t.co/wcqk1Sg3jU","fashion"
"182","A suede fringed @Burberry clutch, captured on set for the A/W15 campaign http://t.co/WTrooE8Dxt","fashion"
"183","Actress #NaomiWatts wearing a @Burberry S/S16 lace dress to a press event for ‘Demolition’ in Toronto today #TIFF http://t.co/VZUIEt5o19","fashion"
"184","Scarves and outerwear inspired by the A/W15 runway, worn by British musicians Ranald Macdonald and Oscar Robertson http://t.co/6zSzZ1vrP2","fashion"
"185","Ella Richards, Oliver Burslem and Holliday Grainger wear heritage and seasonal printed trench coats for A/W15 http://t.co/MNMRWwgXqF","fashion"
"186",".@MarioTestino on location with @ClaraPaget and Oscar Robertson shooting the @Burberry Autumn/Winter 2015 campaign http://t.co/nQ03R6iKBL","fashion"
"187","Campaign stars @ClaraPaget and Oscar Robertson wearing heritage trench coats and soft scarves in the A/W15 campaign http://t.co/oEqLWsCo9g","fashion"
"188",".@Burberry congratulates @JamesBayMusic on his GQ Breakthrough Solo Artist of the Year award at the #GQAwards http://t.co/hFhDB4XwWn","fashion"
"189","British model @JackGuinness wearing a @Burberry tuxedo on the red carpet at the #GQAwards in London http://t.co/h0EhefkLPV","fashion"
"190","British actor #ChiwetelEjiofor wearing @Burberry tailoring to the GQ Men Of The Year Awards in London #GQAwards http://t.co/svJieY4OIk","fashion"
"191","Spools of stone thread, joined by the new trench coat colours, parade red and navy http://t.co/KP6nClR9Gz http://t.co/MnQJXdWL6C","fashion"
"192","An icon in red.

Explore the new trench coat colours http://t.co/fvNrdpMUO9 http://t.co/r77J5wMDUW","fashion"
"193","The @Burberry Equestrian Knight, a symbol of our master craftsmen's work for over 100 years http://t.co/KP6nClR9Gz http://t.co/cRVjVp5Ue7","fashion"
"194","The check under collar and stormshield, heritage details from the iconic @Burberry trench coat http://t.co/fvNrdpMUO9 http://t.co/oAafyTg5vU","fashion"
"195","The @Burberry trench coat epaulettes, hand-sewn by skilled craftsmen. Explore the collection: http://t.co/KP6nClR9Gz http://t.co/OFD4UsIujz","fashion"
"196","Military inspired epaulettes and cuff details still inform the look of The @Burberry Heritage Trench Coat http://t.co/zqbCsD0DVv","fashion"
"197","Parade red and navy join The Heritage Trench Coat colour collection. 

Explore new colours http://t.co/KP6nClR9Gz http://t.co/36bu48fuhx","fashion"
"198","Same iconic coat, bold new colour. 

Introducing The Heritage Trench Coat in parade red http://t.co/fvNrdpMUO9 http://t.co/Lrgewno993","fashion"
"199","Christopher Bailey's #MusicMonday - Pulp 'Disco 2000' #NowPlaying http://t.co/nRODqlqlvh","fashion"
"200","New trench coat colours, the same iconic @Burberry check http://t.co/KP6nClR9Gz http://t.co/yWPmp7nbGe","fashion"
"201","It takes a steady set of hands to craft The @Burberry Heritage Trench Coat http://t.co/KP6nClR9Gz http://t.co/slF7UhO2Up","fashion"
"202","The @Burberry house check.

Explore The Heritage Trench Coat in two new colours http://t.co/nWrhVSnQ7h http://t.co/ndyjcAGKde","fashion"
"203","The @Burberry Heritage Trench Coat, updated in parade red and navy http://t.co/KP6nClR9Gz http://t.co/7tyDY7gZ5J","fashion"
"204","Model, actress and director @ElisaSednaoui wearing a @Burberry dress to the premiere of #TheDanishGirl in Venice http://t.co/6pEZKZQCAf","fashion"
"205","British director #TomHooper wearing @Burberry tailoring to the premiere of #TheDanishGirl at the #VeniceFilmFestival http://t.co/S7jJlRISnA","fashion"
