"","user","type"
"85","There's no one to blame in @Yankees loss to @Astros. They were supposed to lose. http://t.co/OaswJfXeE1 http://t.co/QI6rrnRUEz","sports"
"86","Dallas Keuchel (@kidkeuchy), @Astros cruise past @Yankees in wild card game. Next up: @Royals. http://t.co/QdxOMMfIQx http://t.co/7PRHNHiCiw","sports"
"87","BREAKING: @Astros top @Yankees 3-0 in one-game wild card. Now they face @Royals in ALDS. http://t.co/q7wVHQC4Dm http://t.co/7yiSdEOv1B","sports"
"88","Is DeMarcus Cousins (@boogiecousins) MVP worthy? “It’s mine to grab” http://t.co/KbJzhxiytx http://t.co/5ciZTvB4Fi","sports"
"89","Stedman Bailey (@iamSB3) was fined for hitting ground and pretending to be asleep after TD. http://t.co/OEMP87VtV8 http://t.co/Rk6VK4XdD3","sports"
"90",".@landondonovan says @J_Klinsmann should be fired if #USMNT loses to Mexico. Do you agree? http://t.co/hukQdySHCE http://t.co/UA1oCY5l1m","sports"
"91","Rick Pitino will survive the Louisville escort scandal, writes @RobDauster. Here's why: http://t.co/3APgRdq0Rw http://t.co/oq1qxOWIOo","sports"
"92","Report: Top line backer prospect Myles Jack leaving UCLA, will enter NFL Draft. http://t.co/01Y67utV2A http://t.co/s2eap8Bvfr","sports"
"93","Report: @Giants 'cautiously optimistic' that Jason Pierre-Paul can play at least last 4 games. http://t.co/s7t82uxnaF http://t.co/NOjZHZdf0O","sports"
"94","Report: CC Sabathia's bad weekend in Baltimore caused him to decide to enter rehab program http://t.co/YdnrFKH5hS http://t.co/kmc4fi1iSZ","sports"
"95","Controversial result in Seattle proves it's time to overhaul #NFL's replay and review system. http://t.co/q8tH5VCdyy http://t.co/78ELhCg5xN","sports"
"96","Nearly a decade to the day since debut with @washcaps, Alex Ovechkin still seeks elusive Cup. http://t.co/HHGnHVXlD8 http://t.co/R6HzQ2Vx5T","sports"
"97","Latest @ProFootballTalkPower Rankings 
1) Patriots
2) Packers
3) Broncos
4) Bengals
5) Falcons http://t.co/iZBkz7I65t http://t.co/eu5sZRutYF","sports"
"98","Could Kristaps Porzingis eventually play like a combination of Dirk Nowitzki and Pau Gasol? http://t.co/GO7mh7upP9 http://t.co/rQ9OSziDSu","sports"
"99","Does #NHL have a cocaine problem? Number of positives more than they were in previous years. http://t.co/2cg1uOm4fH http://t.co/16pn5LE9Gt","sports"
"100","Battle in the Bronx: Who will survive the one-game playoff between @Yankees and @Astros? http://t.co/xaYp8YQwio http://t.co/kT07I13NWA","sports"
"101","K.J. Wright on batted ball: I didn’t know that rule. I wanted to just knock it out of bounds.. http://t.co/kJr7ZHCD4A http://t.co/sqr4OGL4sJ","sports"
"102","Bat of loose ball by K.J. Wright should have been flagged, giving Lions a chance to score. http://t.co/yQk3p92peH http://t.co/71XzmfTsNS","sports"
"103","WATCH: @TheRealJRSmith hits half-court shot, wins $30K prize for military family. http://t.co/LoqQwlfjtK http://t.co/qlvtfR4OD4","sports"
"104","Jurgen Klopp and Liverpool (@LFC) could reportedly have a deal finalized by end of the week. http://t.co/qJpYMnsDwY http://t.co/jVeb91hMKi","sports"
"105","'Y’all buried us last week': Nick Saban rips media that had @AlabamaFTBL dead last week. http://t.co/WFCzcDQn6x http://t.co/ZCV4j3ZMGn","sports"
"106","WATCH: Mike Florio says @Seahawks won't miss a beat vs. @Lions, despite @MoneyLynch being out. http://t.co/U4gl6vXCtm http://t.co/ZKPI8JFxK9","sports"
"107","#NHL drops hammer, suspends @SanJoseSharks LW Raffi Torres for half of season (41 games) http://t.co/2XXTaiSGbl http://t.co/ZCE1xWTLBW","sports"
"108","Report: Injury Andrew Luck has been dealing with stems from partial shoulder separation. http://t.co/W939zbbFb7 http://t.co/MlRnFcsI3w","sports"
"109","The @SanJoseSharks name Joe Pavelski franchise's next captain; Thornton, Couture alternates. http://t.co/Cvzv5uUHz6 http://t.co/C6952QUIoI","sports"
"110","The @DetroitRedWings don't normally have teenagers in lineup. @Dylanlarkin39 is changing that. http://t.co/jEGcOrMoWZ http://t.co/PdjZ0wbJqj","sports"
"111","New coaches having instant impact on resuscitation of their college programs across country. http://t.co/hDZg4nUtOb http://t.co/ZWmhzCkZWW","sports"
"112","Filed under 'Best News of the Day:' Jaromir Jagr (@68Jagr) is bringing back the mullet! http://t.co/6YRSrbHG1N http://t.co/UWH8iie7xE","sports"
"113","Report: Liverpool contact ex-Borussia Dortmund boss Jurgen Klopp to replace Brendan Rodgers http://t.co/Fd3ioGVbLI http://t.co/vLONZZfxN0","sports"
"114",".@Yankees P CC Sabathia will enter alcohol rehabilitation center; not available for playoffs. http://t.co/HekICmyfw2 http://t.co/eC8pEjGffj","sports"
"115","#Nationals expected to consider Cal Rikpen Jr. for managerial vacancy http://t.co/MZqdfhM7Vl http://t.co/SQXoBT4K0R","sports"
"116","""You just take things for granted."" @JimmieJohnson's early exit in #TheChase stuns, stings. http://t.co/I80jowrrAi http://t.co/k62kTzuLVz","sports"
"117","BREAKING NEWS: Dolphins reportedly fire Joe Philbin, will name TE coach Dan Campbell interim. http://t.co/3e3UJtTxLC http://t.co/TEUWrDbeWv","sports"
"118","Report: #Dolphins prepared to fire head coach Joe Philbin, name TE coach Dan Campbell interim. http://t.co/W0e1u16Eiw http://t.co/edx0e61utn","sports"
"119","THIS JUST IN: #Nationals fire manager Matt Williams after two seasons, according to source. http://t.co/gqgERbflYI http://t.co/wF32ipx1KY","sports"
"120","#Cowboys reportedly fear they've lost RB Lance Dunbar for season due to serious knee injury http://t.co/6398Xzx41S http://t.co/jlsnz0UIDZ","sports"
"121","Andrew Luck ""trending in the right direction"" with shoulder injury according to Chuck Pagano. http://t.co/jSZ2Jl9OuH http://t.co/2TuAMDz3Qv","sports"
"122","Rookie QBs make mistakes, but through 4 weeks, Jameis Winston's performing below expectations http://t.co/y2Xl69A6RY http://t.co/UyPF2dsH2o","sports"
"123",".@devontafreeman is 1st player since @LT_21 in '05 to rush for at least 7 TD in first 4 games. http://t.co/FtXRnUaSc2 http://t.co/I9yqHNObws","sports"
"124","The Chase field blew it at Dover because now @KevinHarvick has a chance to repeat as champion. http://t.co/2hsRxJfmRG http://t.co/ciYKKtwQBt","sports"
"125","Drew Brees connected with C,J. Spiller for a TD 2 plays into OT to give Saints the 26-20 win. http://t.co/6kMp8iCFeU http://t.co/epXC0kD4zf","sports"
"126","WATCH: Peter King and Mike Florio examine why the Dolphins have struggled out of the gate. http://t.co/Io4B0HgPGk http://t.co/T370vw1aUX","sports"
"127","WATCH: Marlins let Ichiro, who turns 42 later this month, take the hill in the eighth. http://t.co/LJ6rubVsfP http://t.co/N2zlNjj1wH","sports"
"128","WATCH LIVE: The Saints trail the Cowboys 13-10 as they look for their first win. @SNFonNBC http://t.co/Kc1x6oMC7G http://t.co/Q2YUP98Ghv","sports"
"129",".@DrewBrees just became the third player to complete 5,000 passes in his career. http://t.co/fkZze32gs8 http://t.co/5qVKnGlG8l","sports"
"130","After 17 penalties, Rex Ryan says he's still proud of the @BuffaloBills' ""fight"" and ""heart."" http://t.co/E6UVUMBDZi http://t.co/6Hap4MUfoA","sports"
"131",".@MiamiDolphins will make a decision on Joe Philbin by Monday, source tells @ProFootballTalk. http://t.co/f1PF7Xx5ed http://t.co/SWPhRTvfLW","sports"
"132","The _____ will win tonight's game #SNF #DALvsNO","sports"
"133","Today is national hug a @Browns fan day. http://t.co/DGG9VJPceU http://t.co/b4dH1jWs7H","sports"
"134","Recipe to beating the @AZCardinals?

Todd Gurley and the @STLouisRams defense. http://t.co/yFG8yk9lfE http://t.co/FDMpgYGz5a","sports"
"135","WATCH LIVE: Football Night in America leading up to Cowboys vs. Saints on SNF. @SNFonNBC http://t.co/v1jf55fIrQ http://t.co/tOHS2mXRUj","sports"
"136","The @Yankees will host the AL wild card game after the @Astros lose to Diamondbacks. http://t.co/vNb6qNJ3s7 http://t.co/nqUPPHnLUq","sports"
"137",".@KevinHarvick is IN! Harvick wins at @MonsterMile to advance in #TheChase.

@JimmieJohnson is eliminated. http://t.co/W0ivezVwl0","sports"
"138",".@Eagles RB DeMarco Murray says he's not getting the ball enough. http://t.co/FFHfMZH5gj http://t.co/1lHHu9OBoe","sports"
"139","Is this guy the next manager at @LFC? http://t.co/Sb0FlSHPSk http://t.co/VeXAIiuMjh","sports"
"140",".@KingJames says Tristan Thompson's contract situation is a ""distraction"" for the @Cavs. http://t.co/yy2KeCLwku http://t.co/ibDg0k9hWd","sports"
"141",".@KevinHarvick remains in the lead at @MonsterMile. Can he hold on?

WATCH NOW on @LiveExtra: http://t.co/xM2JVJF2He http://t.co/rEJQmwbbQR","sports"
"142","WATCH: Clayton Kershaw is first pitcher in 13 years with 300 Ks in a season. http://t.co/eByRqWAtpQ http://t.co/alySGKcU2p","sports"
"143","The @Seahawks downgraded RB Marshawn Lynch to out for Monday's game vs. the @Lions. http://t.co/hkplWoNLK7 http://t.co/EZ5MTkMOYs","sports"
"144","The @Colts are in first place after beating the @Jaguars in OT without Andrew Luck. http://t.co/MfoHXgB9cE http://t.co/58YqlPO1DE","sports"
"145","Kirk Cousins and Washington are now .500 and the @Eagles just fell to 1-3. http://t.co/5SiJvJfhSi http://t.co/xvojtwnmbW","sports"
"146","Down 42-0, the @HoustonTexans swapped QBs again, benching Ryan Mallett for Brian Hoyer. http://t.co/6gpkdcy9V7 http://t.co/XAklpYc08w","sports"
"147","Matt Harvey is scheduled to pitch Game 3 of the #NLDS for the @Mets http://t.co/GO78W2PyUc http://t.co/nA006us0sM","sports"
"148","Latest AP Top 25

1 OSU
2 TCU 
3 Baylor
4 MSU
5 Utah
6 Clemson
7 LSU
8 'Bama
9 A&amp;M
10 Oklahoma http://t.co/VDzCFhoc74 http://t.co/mL9bT7wcWh","sports"
"149","WATCH: Sergio Aguero equals #BPL record for most goals in a game with five #MCFC #ForeverFaster  http://t.co/TA2dpVr9vA","sports"
"150","WATCH: Dieumerci Mbokani finishes off a pass from Jonny Howson to put #NCFC on the board #ForeverFaster http://t.co/79Coup9WUp","sports"
"151","VIDEO: Marko Arnautovic puts #scfc on top of #AVFC #ForeverFaster http://t.co/rnOFNbGsu5","sports"
"152","REPLAY: Sergio Aguero finishes off his hat-trick #MCFC #ForeverFaster http://t.co/w9126qSbCR","sports"
"153","VIDEO: Jeffrey Schlupp doubles #lcfc lead over #NCFC #ForeverFaster http://t.co/uLtQgs2urI","sports"
"154","WATCH: #afcb Artur Boruc flubs a pass that leads to a #watfordfc goal #ForeverFaster http://t.co/pHJ8UQ1NmT","sports"
"155","WATCH: #afcb Murray shown yellow after flopping, lobbying for call #ForeverFaster http://t.co/27wVgz5o7t","sports"
"156","Report: #Ravens WR Steve Smith has four broken bones in his back http://t.co/8XJ2L1Am84 http://t.co/8HuHxeLJfD","sports"
"157","VIDEO: Thanks to a fantastic pass from Fernandinho, Sergio Agüero evens the score for #MCFC #ForeverFaster http://t.co/cs5273wt5Z","sports"
"158","WATCH: Marko Arnautovic's scored a beauty for #scfc but then it was called back due to offsides #ForeverFaster http://t.co/7Hughvfp8C","sports"
"159","Clemson will be a measuring stick for @ndfootball's hopes to make the @CFBPlayoff http://t.co/VKDOP5FvF2 http://t.co/085pkLwUNW","sports"
"160","VIDEO: Matt Ritchie feeds Glenn Murray with a beautiful cross #afcb #ForeverFaster http://t.co/v2ePkOofTt","sports"
"161","VIDEO: Jeremain Lens gives #SAFC a two-goal cushion over #WHUFC #ForeverFaster http://t.co/rr0tnAIw11","sports"
"162","VIDEO: Jamie Vardy's converts a penalty kick opportunity for #lcfc #ForeverFaster http://t.co/IfCENA0YYC","sports"
"163","WATCH: Aleksandar Mitrovic gives #NUFC a 1-0 lead over #mcfc #ForeverFaster  http://t.co/i7qNEysLkc","sports"
"164","VIDEO: Steven Fletcher buries an early goal for #SAFC after an assist from Yann M'Vila. #ForeverFaster http://t.co/MJdOhAU4BP","sports"
"165","WATCH: Glenn Murray sails an early chance over the net for #afcb #ForeverFaster http://t.co/iyGo6X49Qc","sports"
"166","WATCH LIVE: All 10 a.m. ET @premierleague games, including @MCFC v. @NUFC on @NBCSN #BPLonNBC http://t.co/h6F3LgkKeN http://t.co/WKQ316MKdv","sports"
"167","VIDEO: Yohan Cabaye finishes off a penalty kick to double #CPFC lead over #WBA #ForeverFaster http://t.co/9RWjqeMNPh","sports"
"168","REPLAY: Yannick Bolasie gives #CPFC a 1-0 lead after a beautiful cross from Yohan Cabaye #ForeverFaster http://t.co/QB7gu5N7XO","sports"
"169","WATCH: #CPFC Wilfried Zaha dances his way to the net, but just misses wide #ForeverFaster http://t.co/192N6d4c5h","sports"
"170","Which club will win this match? #BPLonNBC","sports"
"171","WATCH LIVE: @CPFC v. @WBAFCofficial in @premierleague on @NBCSN, @LiveExtra #BPLonNBC http://t.co/iexdRGl4Ay http://t.co/1dLK3wrgsI","sports"
"172","Ducks, Beavers to wear helmet stickers for Oregon shooting victims. @WinTheDay @OSUBeaversFB http://t.co/iuYCkhTIve http://t.co/p14b7IlFu0","sports"
"173",".@JArrieta34 sets MLB record with 0.75 second-half ERA. @Cubs http://t.co/5dYM1K2SJl http://t.co/IMqXl0FEii","sports"
"174",".@JimmieJohnson Dover connection dates back to his birth week. No wonder he's at home there. http://t.co/6OPH9LwDOB http://t.co/enBIqNFk5X","sports"
"175","Louisville is investigating allegations of paid escorts for players and recruits. http://t.co/R42jvcr6E9 http://t.co/jkXaaOdLdH","sports"
"176","Everyone knows Kris Bryant is the National League ROY, but the AL? That's a different story. http://t.co/aq4hrvGbrF http://t.co/EZG5CEz4A5","sports"
"177","Report: @Steelers scheduled kicker workouts after Josh Scobee blew it in 4th quarter Thursday. http://t.co/U7SwBm7iyK","sports"
"178","USWNT star Hope Solo will face domestic violence charges after all. http://t.co/aPb7pkm0QS http://t.co/LpPfshTE75","sports"
"179","Sean Payton says @DrewBrees will play on @SNFonNBC vs. @Dallascowboys after skipping Week 3. http://t.co/ohgls4WzY4 http://t.co/4UKME2AZLv","sports"
"180",".@JordanSpieth is the PGA Player of the Year.

Spieth is youngest winner since @TigerWoods. http://t.co/LtKuhci6yo http://t.co/k8fdErTVig","sports"
"181","Okay, really enjoyed your magnificent ?'s for #AskJPW today. I'm @JPW_NBCSports, head over to http://t.co/bH7Vyolpe0 for latest #BPL news!","sports"
"182",".@jacksonvankirk I will give the Gunners a 33.3 percent chance of winning the league. They will go closer than last season, for sure #AskJPW","sports"
"183","@jerbrannon Fair play. If Kane gets going, you never know... ! #AskJPW","sports"
"184","#BPL PREDICTIONS: OK, I'm challenging you to pick correct scores in all 10 games this weekend. I went for it http://t.co/icZyMx5pe5 #AskJPW","sports"
"185",".@lilbudda12 Personally I would start @GeoffCameron &amp; Matt Besler at CB together for #USMNT v Mexico. Maybe even GC &amp; Tim Ream. You? #AskJPW","sports"
"186","@sockalexis2003 You're predicting big win for Saints at Chelsea? Would be their 1st since 2002. Brave man but I like your boldness! #AskJPW","sports"
