"","user","type"
"29","A gift from @PhilipsNorelco &amp; @SonyMusicGlobal  Pick up a Click &amp; Style Special Pack with 12 free song downloads! ! http://t.co/Ut7mUXUu0d","music"
"30","Pre-order @CarrieUnderwood’s album #Storyteller now on @AppleMusic and get her new single #SmokeBreak instantly! http://t.co/dVkNgodvnp","music"
"31",".@CaseyVeggies’ new album #LiveAndGrow is now available! Check it out here: http://t.co/n4vVrFJwyD","music"
"32","US followers! You can now pick up a @PhilipsNorelco Click &amp; Style Special Pack w/ 12 free song downloads! http://t.co/Ut7mUXUu0d","music"
"33","Watch @itstonybennett's new video for the timeless classic “The Way You Look Tonight” http://t.co/20JWbRChKu","music"
"34","Watch @WeAreMKTO perform “Afraid of the Dark” from their 'Bad Girls Ep’ in this stripped down acoustic session http://t.co/WMCvPQUumX","music"
"35","Hear @thenbhd's new track #THEBEACH that premiered today on @Beats1 with @zanelowe http://t.co/4MK9bnN0fu http://t.co/PXfU5T0EcW","music"
"36","Listen to @broken_bells’ brand new song “It’s That Talk Again” available 9/25 http://t.co/mHIUB7v4UC","music"
"37","The second track from the GENESIS SERIES is here. Listen to @ZHUmusik x @atrak x @keznamdi ""As Crazy As It Is"" http://t.co/jg7usUfrtw","music"
"38","Get @Sia's new single #Alive on @AppleMusic http://t.co/IArEBa7rIf http://t.co/MeHdbqubAl","music"
"39",".@iamfoxes is back with #BetterLove featuring vocals from @BastilleDan. Check out the brand new video on @Vevo: http://t.co/nVI1XLBMh2","music"
"40",".@wet's new single ""Weak"" just premiered on @Beats1! Listen to it here: http://t.co/8e1x084SIJ","music"
"41","What a tease! Listen to this snippet of @Sia's new single #Alive, which will be available tomorrow morning EST! http://t.co/A1YmHw4UZa","music"
"42","Check out the new lyric video for #AintAboutTheMoney from @EmpireFOX! http://t.co/mjITlbuyKL","music"
"43","Who heard the premiere of @BOOTSonBOOTS' #BOMBSAWAY on @Beats1 with @zanelowe today? Listen here! http://t.co/ophJmTjrvT","music"
"44",".@HarryConnickJR talks about the making of his new song ""(I Do) Like We Do” from his upcoming album That Would Be Me http://t.co/ggWZF9hAeB","music"
"45","Watch @wet perform “You’re The Best” live at the legendary Electric Lady Studios in New York http://t.co/XSj3KoHEf9","music"
"46","Check out @ChrisBrown’s new single #Zero on @AppleMusic! Download here: http://t.co/74kyKIdMd9","music"
"47","Check out @DeepCotton’s new video for “Let’s Get Caught” ft. @Jidenna now on @Vevo! http://t.co/oSaAUoUTwL","music"
"48","David Gilmour's new album #RattleThatLock is available everywhere now! Get your copy here: http://t.co/Q6I7UpRn52 http://t.co/xS0LyrXctG","music"
"49","Go to @columbia_fr for photos from today's special David Gilmour concert experience in France #GilmourExperience http://t.co/o3NugggUl1","music"
"50","Watch @AGreatBigWorld’s new video for “Hold Each Other” featuring @OnlyFuturistic now on @Vevo! http://t.co/tdvTBmhyce","music"
"51","US followers! We teamed up w/ @PhilipsNorelco to bring you a Click &amp; Style Special Pack w/ 12 free #music downloads! http://t.co/RodxmgufOO","music"
"52","Listen to @ZHUmusik's new song ""Automatic"" featuring @alunageorge from the GENESIS SERIES: http://t.co/zdhIOUowAw http://t.co/EMoy5EJMro","music"
"53","David Gilmour sat down with @Spotify to discuss his process behind making his new album, Rattle That Lock out 9/18  https://t.co/xwb3kfNoXD","music"
"54","Hot off of his global #1 hit “Cheerleader,” @omimusiconline premieres his new video for #HulaHoop http://t.co/sQXoCgTqCe","music"
"55","New @wildbellemusic single ""Giving Up On You"" is finally here! Get it now on @AppleMusic http://t.co/QG6Ga1rD0D http://t.co/TQY0nbaYmy","music"
"56","Check out @thenbhd's new music video for 'R.I.P. 2 My Youth' directed by Hype Williams! #RIP2MYMUSICVIDEO http://t.co/QBrR8P59AQ","music"
"57","US followers! We've teamed up with @PhilipsNorelco to give you a chance to win free music!  https://t.co/XNO9FndMNG","music"
"58","ICYMI, check out #SongsFromTheLaundryRoom from @foofighters! http://t.co/kuCx8NEzOp","music"
"59",".@LunchMoneyLewis premieres his new groovy video for “Whip It!” on @Vevo ​ http://t.co/dKQaQzbVVB","music"
"60","Have you heard @DiRealShaggy’s new track “Only Love” featuring @Pitbull &amp; @iamgenenoble? Listen on @Spotify: http://t.co/YnylTMY9cI","music"
"61","Dave Gahan &amp; Soulsavers' new album 'Angels &amp; Ghosts' is now available for preorder worldwide http://t.co/k37TOso4cm http://t.co/4G6PiuogkC","music"
"62","Go behind the scenes of @OneDirection​'s #DragMeDown music video, filmed at the @NASA's​ home base in Houston TX! http://t.co/9VXnUkHFKQ","music"
"63",".@RachelPlatten's new single #StandByYou is out now! Get it here: http://t.co/MjlnYo4lQ6 http://t.co/uRX7PYABBg","music"
"64","Got a burning question for @WALKTHEMOONband ?? Ask away using #WalkTheMooninOZ! https://t.co/k4Zzswoa80","music"
"65",".@FifthHarmony’s ""I'm In Love With a Monster"" from @HotelT is now available! Download here: http://t.co/z4YrgtYxth #5HMonster","music"
"66",".@HiatusKaiyote captivate with their new video “Breathing Underwater” from their album #ChooseYourWeapon: http://t.co/1ThR3eR2kb","music"
"67","Watch @WalkOffTheEarth​ cover @TheWeeknd​’s “Can’t Feel My Face” ft special guest Scott Helman​ on @Vevo​! http://t.co/rWHcilIiSD","music"
"68","Watch @MatthewKoma's new lyric video for “So F**kin’ Romantic” now on @Vevo! http://t.co/lKBkyBUHfH","music"
"69","Watch @YoYo_Ma performing “The Swan” with pianist @kathystott: http://t.co/q4sdcpxX3C","music"
"70","Watch @ddbprods and @irvinmayfieldjr with “House of the Rising Sun” from their new album Dee Dee’s Feathers. http://t.co/nponCto5e6","music"
"71","Watch @JordinSparks’ new video for “They Don’t Give”! http://t.co/kTBucAeOBD","music"
"72",".@Pharrell shared behind-the-scenes footage from his epic “Freedom” video shoot. Watch it here: http://t.co/MjN16Vffc1","music"
"73","Who else can't stop playing @onedirection's #DragMeDown today? http://t.co/ajCtgPcVvb http://t.co/uBxJI2XCOA","music"
"74","Check out @TheChainsmokers’ new video for #Roses ft. ROZES!
http://t.co/ZCpePvp26y","music"
"75","Watch @earlxsweat's new animated video for ""Off Top"" from his new album I DON'T LIKE SH*T, I DON'T GO OUTSIDE: http://t.co/1pkzPrSLUD","music"
"76",".@RitaOra's new single #BodyOnMe ft. @chrisbrown is available today! 
@AppleMusic: http://t.co/AoyLURcPQB @Spotify: http://t.co/0hxJCaM20A","music"
"77",".@LunchMoneyLewis premieres his new catchy single Whip It! feat. @ChloeAngelides on @Vevo! Listen to it here: http://t.co/Nc37qD7j8L","music"
"78",".@TheRealBuddyGuy released his new album #BornToPlayGuitar! 
@AppleMusic: http://t.co/YJoGJ0QDTq
@AmazonMusic: http://t.co/INTiBxkOm7","music"
"79","Listen to @RitaOra's latest track #BodyOnMe ft. @chrisbrown on @Vevo now!
http://t.co/K1BpkWp2yG","music"
"80",".@CalvinHarris + @Disciples premiere their music video for #HowDeepIsYourLove w/ @GiGiHadid! http://t.co/Cjy4OmRnRL","music"
"81","Tune in to @YahooMusic today at 9:10PM ET to see @Miguel's #WILDHEARTtour live: http://t.co/mds79t0B4q","music"
"82","Check out @YoGottiKOM’s new video for “Rihanna” ft. @YoungThug now on @Vevo! http://t.co/MbhokUuxKv","music"
"83",".@DILLONFRANCIS releases his latest track “Bun Up The Dance” feat. @Skrillex on @Vevo! Listen: http://t.co/RdZuDPSxBn http://t.co/cwVozB2A3y","music"
"84",".@TheRealBuddyGuy’s new album #BornToPlayGuitar is now available! Get it on @AppleMusic here: http://t.co/YJoGJ18fi0","music"
"85","Check out @BombaEstereo’s new video for #SomosDos! http://t.co/NLoMPS7zTR","music"
"86","Watch the official video for @SaintAsonia’s “Better Place” now on @Vevo! http://t.co/vGVZg0zxGH","music"
"87","Watch David Gilmour's new animated #RattleThatLock video inspired by 'Paradise Lost' http://t.co/bMWyDWP8iI","music"
"88","Pre-order @DarleneLoveSing's forthcoming album, Introducing Darlene Love, now! Available 9/18! http://t.co/yrenC1GsMp http://t.co/pRXTFY1iTL","music"
"89","Check out @LifeOfDillon’s brand new video for #Dreams now on @Vevo! http://t.co/kPyKlCRns6","music"
"90","Have you heard @AGreatBigWorld’s new single “Hold Each Other” feat. @OnlyFuturistic? Listen now on @Spotify: http://t.co/K0rvEstGF8","music"
