"","user","type"
"48","Joe Jonas puts his Disney past behind him with new pop-rock group @DNCE: ""It's a big risk"" http://t.co/p77AmfaRLX","music"
"49","Watch @TheRock Hit the Quan and melt hearts: http://t.co/YyXtXvFF8r","music"
"50","Raven-Symone says she wouldn't hire a person with a ""ghetto"" name in this #TheView clip http://t.co/l2R5poqllY","music"
"51","Against Me's @LauraJaneGrace on life since coming out as transgender: ""It was like stepping on a roller coaster"" http://t.co/05peLg5KE1","music"
"52","Is @MileyCyrus' ""Hands of Love"" another ""Wrecking Ball""? Plus more of the week's best &amp; worst singles http://t.co/nfRMWVpFWT","music"
"53","Exclusive: Watch as @SelenaGomez surprises fans during the making of her ""Same Old Love"" video #SelenaOnBillboard http://t.co/rGQOh4XmMC","music"
"54",".@MaddieandTae bridge country's past and present at New York's Highline Ballroom http://t.co/0KMcnw2B5W","music"
"55","On the #MustHearMusic Podcast we discuss Selena Gomez, Avicii, Janet Jackson and Joanna Newsom http://t.co/SbDCxoo4oD","music"
"56","Watch @5SOS joke that they're ""the biggest band that no one's ever heard of"" #5SOSonChattyMan http://t.co/3fWbPqiWL6","music"
"57",".@BritneySpears is back in the studio, working on her ninth album! See the pic: http://t.co/cEimhCRNXw","music"
"58","In this week's #TomorrowsHits spotlight: @theruaofficial, @marcscibilia and @BANNERSMUSIC http://t.co/WLngLdqwO0","music"
"59","Interscope co-founder Jimmy Iovine: ""We have a problem with this whole 'free' issue…"" http://t.co/kZgYzMBYMW","music"
"60",".@GerardoOrtizNet, @KevinOrtizNet &amp; @LuisCoronel281 let fans into their lives in #AsiEsMiHistoria acoustic sessions http://t.co/CJ2RaDSs8S","music"
"61",".@KillTheNoise on working with @DillonFrancis: ""We got really excited about this dolphin idea."" http://t.co/pGuyCLWig2","music"
"62",".@Bully is just fine being a punk band on a major label (#AltInOurStars Podcast) http://t.co/gxTlvoGj5E","music"
"63","#TidalX1020 concert adds @NickJonas, @RickyRozay and @MeekMill http://t.co/JrsMPrRBnh","music"
"64",".@RudimentalUk scores its second U.K. No. 1 album in a row http://t.co/MMuuihJT1n","music"
"65","Congrats! @parkwayofficial earns their first Hard Rock Albums chart No. 1 http://t.co/Z2DlnKiVe7","music"
"66","Why Taylor Swift won't earn big royalties from Ryan Adams' #1989 homage: http://t.co/gmkbrPxiKw","music"
"67",".@BritneySpears &amp; @GiorgioMoroder's #TomsDiner has a lyric video and two new remixes: http://t.co/Y6ahwcqcMI","music"
"68","Amanda Cook serves up her first No. 1 on Top Christian Albums chart! http://t.co/NhP0ixwMv2","music"
"69","Check out photos from the 2015 #LatinAMAs http://t.co/o0z9pVZm7l","music"
"70","New York-based hip-hop artist @le1f announces November release for debut ""Riot Boi"" album http://t.co/c331XZM7Gl http://t.co/JyT4oDpDj8","music"
"71","Selena Gomez on the drive behind her new album: “The hate motivated me” #SelenaOnBillboard http://t.co/a3Zr5JC8o6","music"
"72","Spectra by Comcast Spectacor launched Spectra Presents, a live event touring and promotion service http://t.co/mdO9mHqTie","music"
"73",".@OneDirection's next single #Perfect is already No. 1 on the #Trending140: http://t.co/Gc5MedgKDu http://t.co/364GpzrlYb","music"
"74","Late Soda Stereo frontman Gustavo Cerati gets his own Argentinian stamp http://t.co/9wGvJmJaId","music"
"75","A new California law extends privacy rights to electronic data http://t.co/h7FxKyNIFU","music"
"76","The @BrothersOsborne tackle complicated relationships in their ""Stay a Little Longer"" video http://t.co/VwBXX9u24h","music"
"77","Watch @ddlovato kick some ass with Michelle Rodriguez in her new ""Confident"" video http://t.co/irobhUXd3y","music"
"78",".@TheWeeknd is too busy to make plans with you: Watch his ""SNL"" promo with @AmySchumer http://t.co/AvCP1Sc9CS","music"
"79",".@WizKhalifa's ""See You Again"" featuring @CharliePuth is the first hip-hop video to reach 1 billion YouTube views http://t.co/3JdpTAtkl8","music"
"80","Joni Mitchell, Peaches, Cowboy Junkies and Sloan were awarded the Canadian Heritage Prize http://t.co/eCSJ4mFJin","music"
"81","The Billboard photo shoot starring @DNCE! http://t.co/gCM0J0gbpI","music"
"82","Watch @iambeckyg channel Sporty Spice in her new ""Break a Sweat"" video http://t.co/ND3aVsqRYQ","music"
"83","Koopsta Knicca, rapper and member of Three 6 Mafia, has died at 40 http://t.co/I729mnR87N","music"
"84","Exclusive: Get into the holiday spirit (early) with @LeAnnRimes' album ""Today Is Christmas"" http://t.co/z5g5zWDZKY","music"
"85",".@ArianaGrande's #Focus tease sent the unreleased track to No. 1: http://t.co/MaMV0OjODy #Trending140 http://t.co/kjNCnLWoac","music"
"86","Taylor Swift's touring promoter says ""she's the one making the phone calls"" regarding special guests http://t.co/LjUAXB7IPV","music"
"87","Chance The Rapper and Willow Smith interviewed each other. And things got real deep. http://t.co/s2Tkb5foLr","music"
"88","Justin Bieber's father says he's a ""Proud Daddy"" after nude pics leak http://t.co/62WPVkbSQY","music"
"89","Go behind the scenes with The Dead Weather's Alison Mosshart in Jack White-directed feature video (exclusive) http://t.co/shPwZp6ETM","music"
"90","Prince played for Madonna at his intimate Paisley Park show http://t.co/UFi2faGk73","music"
"91","Selena Gomez on Justin Bieber: “We’re on good terms” #SelenaOnBillboard http://t.co/wdTEkvjXTX","music"
"92","Bruno Mars is headed to NBC to produce a comedy series http://t.co/dqkh4MQfnY","music"
"93","Watch Ellen Degeneres scare Selena Gomez with a Taylor Swift impersonator http://t.co/y0er4pLz5V","music"
"94","Watch @NickJonas' new ""Area Code"" video http://t.co/OXqpxdETpp","music"
"95","Louis Tomlinson says he's ""excited"" to meet his son or daughter http://t.co/B9Pqo0W9Fh","music"
"96",".@JustinBieber unveils #Purpose album artwork on Instagram http://t.co/4LLWXKd4Um","music"
"97","#WAKEUP! @TheVampsband made a cameo on this week's #RTR http://t.co/UHaqiC83H4
https://t.co/se4tzNPMmD","music"
"98","Watch the first clip of @IamDonCheadle as Miles Davis in ""Miles Ahead"" biopic http://t.co/EHn2MUfPYl","music"
"99","The Jonas Brothers' family restaurant is holding auditions in North Carolina http://t.co/YGfiV8KH8j","music"
"100","Father John Misty finally explains Taylor Swift covers and her team's reaction http://t.co/BbnluO7J7k","music"
"101","Hear Kurt Cobain's lo-fi cover of The Beatles' ""And I Love Her"" http://t.co/S4q4IFJkgA","music"
"102","A.J. McLean teased a potential Backstreet Boys-Spice Girls reunion tour http://t.co/dGkaC5PNhk","music"
"103","Taylor Swift admits she ""cried a little"" bit after not winning the Album of the Year Grammy http://t.co/6qn6UiTnQH","music"
"104","Sony Entertainment CEO Michael Lynton clears up rumors about co-chairman Amy Pascal's exit http://t.co/v6aYoK3ZnH","music"
"105","One Direction's next single has a ""perfect"" title http://t.co/l35RVPni06","music"
"106","The story that's captivating the industry is here. Own #SelenaOnBillboard magazine: http://t.co/pRFTlJV3ZV http://t.co/IPnBqjLrq3","music"
"107","The band behind commercials for @MillerLite, @Subaru_USA and more has signed to Concord Bicycle Music (exclusive) http://t.co/XK8GmFOLGD","music"
"108","John Lennon's 10 biggest Billboard hits http://t.co/1AU6JTVEHX","music"
"109","One Direction sizzles atop the latest #HotTours tally http://t.co/ykgUPlqpNp","music"
"110","Check out the winners from last night's #LatinAMAs http://t.co/ssoCh7P2UV","music"
"111","Are the Justin Bieber nude photos legal? http://t.co/6e3tLMdws8","music"
"112","Selena Gomez gets real in her Billboard cover story #SelenaOnBillboard ⭐️ http://t.co/jz2RsE74qF http://t.co/rIsDkY6F9v","music"
"113","Adam Lambert channels Las Vegas and ""Magic Mike"" for his ""Another Lonely Night"" video http://t.co/Vemjl2YxRr","music"
"114","Today in 1965: @TheBeatles notched their 10th Billboard #Hot100 No. 1 with ""Yesterday"" http://t.co/cKb09oBNIi http://t.co/ZVvEsHvF2D","music"
"115","Favorite for Justin Bieber, Retweet for One Direction #AlbumFaceoff http://t.co/XscQdsuzZh","music"
"116","Watch classic scenes from ""The Terminator,"" ""The Exorcist"" and ""Se7en"" turned into musicals on @LateLateShow: http://t.co/fIw1KDjzjZ","music"
"117","The Smiths guitarist @Johnny_Marr has proven once more he's no fan of Britain's prime minister: http://t.co/NvMVYdJbVE","music"
"118",".@BobSinclar's record ""Feel The Vibe"" jumped to No. 1 this week on the Dance Club Songs chart! http://t.co/LXyGkGHlNW","music"
"119","10 things you didn't see on the #LatinAMAs TV broadcast : 
http://t.co/N3QMWcHTZ6","music"
"120",".@GreenDay has shared release details for their ""Heart Like a Hand Grenade"" documentary: http://t.co/0CGopRVIgV","music"
"121",".@Garbage fought glitches all night but turned a potential Greek Theatre tragedy into a triumph: http://t.co/vW6ynp6iEB","music"
"122","Demi Lovato: ""I’ve wanted to shout that from the top of my lungs for years now"" #Confident http://t.co/vBA81jUT57","music"
"123","Enya is about to release her first studio album in seven years! http://t.co/YQS7mpMZaL","music"
"124",".@LukeBryanOnline on ""Farm Tour"": It's ""our most challenging year, but it’s also been our biggest."" http://t.co/9zDXY81xVW","music"
"125","Are you ready for Rihanna's album? http://t.co/Hcrcw84TzO","music"
"126","Playstation now has its own theater in Times Square http://t.co/i7nBNqAWku","music"
"127","Spoiler Alert: Lady Gaga was in a foursome #AHSHotel http://t.co/5EGPblr0T5","music"
"128","Who is the most stylish K-Pop star? Vote here: http://t.co/qBh9hwUsVe","music"
"129","Facebook introduces new ""Reactions"" emojis http://t.co/jZwWmn1dkM","music"
"130","It's official. In 2015, a cat will drop an album. #LilBub http://t.co/Rfztpju3BQ","music"
"131","Andrew Rannells to temporarily star in Broadway's ""Hamilton"" http://t.co/QPFEJ7gMXa","music"
"132","Beyonce's dad wants to teach you how to become a superstar http://t.co/OmPe9CX8XQ","music"
"133","Q3 SoundScan Report: Taylor Swift and Bruno Mars dominate and streaming surges http://t.co/c2zw6uvf3k","music"
"134","Talking Heads' ""Remain In Light"" at 35: classic track-by-track album review http://t.co/SsqtefpIU6","music"
"135",".@Madonna's Rebel Heart tour: $20 million earned and counting… http://t.co/TbBUCh6cGA","music"
"136","Guess who thinks ""Keeping Up With the Kardashians"" should be winning Emmys? http://t.co/VLhvLTtYgF","music"
"137","All the #LatinAMAs winners are here! http://t.co/zes9o8a6bD","music"
"138","Eminem pays tribute to Tupac: ""Whatever he was rapping about, it was urgent"" http://t.co/tcAyXVyVZ2","music"
"139","@OneDirection sizzles atop the latest #HotTours tally http://t.co/NABxNJIMaE","music"
"140","Are the Justin Bieber nude photos legal? http://t.co/DEqd3j7ERK","music"
"141","Roy Nachum on @Rihanna's #Anti cover: ""A lot of people can see it and connect with my art"" http://t.co/EIICpvqSE3 http://t.co/3SKrR88YE8","music"
"142",".@MEtheridge sings for inmates at Ohio women's prison http://t.co/AdIm59GLyR","music"
"143",".@GeorgeTakei makes an impressive Broadway debut in WWII musical ""Allegiance"" http://t.co/AuSbeyeVkN","music"
"144",".@FettyWap and @BrysonTiller make big debuts on the Top Hip-Hop/R&amp;B Albums chart http://t.co/sNQerpnaqd","music"
"145","Trey Anastasio talks Grateful Dead, Phish tour and advice for John Mayer in ""Relix"" story http://t.co/Sc22s1rOf7","music"
"146","Taylor Swift says she's taking time off after her #1989Tour: ""I think people might need a break from me"" http://t.co/wvhYqSJFai","music"
"147","Classic track-by-track album review: @Prince3EG's ""Dirty Mind"" at 35 http://t.co/Gnm4PFW1xF","music"
"148",".@5SOS's scavenger hunt spurs #Social50 chart gain http://t.co/8egRZyihxg","music"
"149","The von Trapps are now an indie-rock band: Hear the ""Sound of Music"" family's great-grandkids http://t.co/HH3SaUp3bX","music"
"150","#TBT to when the Backstreet Boys released ""Everybody (Backstreet's Back)"" http://t.co/OXyNGpOS57","music"
"151","Against Me's @LauraJaneGrace on life since coming out as transgender: ""It was like stepping on a roller coaster"" http://t.co/m3gs5EucmT","music"
"152","Ed Sheeran's first label signee @JamieLawsonuk on his ""very wise"" boss and why he can't ""party as hard"" http://t.co/hprAQrjXJJ","music"
"153","Spanish singer/songwriter @LaBebeBellota is back with more gutsy pop: Watch her ""Respirar"" video http://t.co/c2jYmyUTkV","music"
"154","Rock Hall of Fame 2016 nominees: Perfect timing for N.W.A -- plus 4 more thoughts (analysis) http://t.co/hwGzCsGOTg","music"
"155",".@Disclosure leads debuts on Top Dance/Electronic Albums chart http://t.co/kCmTxIQufZ","music"
"156","Congrats to @TaylorSwift13 for reaching *50 million* Instagram followers! http://t.co/tACLcmDVxs","music"
"157","These wax figures of Beyonce, Nicki and Britney are scarily real... http://t.co/py71vKe2S6","music"
"158",".@JustinBieber's ""What Do You Mean?"" breaks No. 1 record on Billboard + Twitter Top Tracks chart http://t.co/W24yFdj5xl","music"
"159","Exclusive: New Community Management &amp; Roc Nation team up in a new partnership deal http://t.co/N1SxSAXzDG","music"
"160","Cheap Trick, Chicago, Chaka Khan &amp; more react to their #RockHall2016 nominations http://t.co/I3VhpG11Xp","music"
"161","Justin Bieber's legal team threatens to sue over nude photos http://t.co/iRGdr15NCj","music"
"162","Selena Gomez describes ""Good For You"" as ""sexual and captivating"" #SelenaOnBillboard http://t.co/nU35qdOFet http://t.co/uYSmW59enz","music"
"163","Sheryl Crow will sing the National Anthem at the first Democratic primary debate on CNN http://t.co/CT4XbWHSs6","music"
"164",".@Flo_tweet, @GratefulDead, @Hozier and more get behind the #BoobProject to raise awareness http://t.co/tAVb1S25Ou","music"
"165","Go #Selanators! @SelenaGomez's #Revival is the most mentioned track on Twitter: http://t.co/9OmYYwZCBN http://t.co/DLGGktXjc4","music"
"166","Selena Gomez on tabloids: “I wanted so badly to say, ‘You guys have no idea. I’m in chemotherapy. You’re a*sholes.’” http://t.co/dTX0KtFhJy","music"
"167",".@JoeJonas puts his Disney past behind him with new pop-rock group @DNCE: ""It's a big risk"" http://t.co/X7SQJfZRf4","music"
"168","Listen to @ZZTop's Billy Gibbons' ""Sal Y Pimiento"" from his Cuban-flavored debut solo album (exclusive) http://t.co/7DnBeYLttV","music"
"169","Veteran music publicist  Barbara Shelley has died At 64 http://t.co/TGduxEOjlR","music"
"170","Fraternity under investigation after Kanye West-themed party featuring blackface http://t.co/7WUKkMacDu","music"
"171","Selena Gomez opens up about heading to rehab for Lupus http://t.co/PFJEoZhVUv","music"
"172",".@Ciara's surprise cover of the Rolling Stones' #PaintItBlack sent her to No. 1 http://t.co/GQP3lmPVXD #Trending140 http://t.co/G8BiuMmKhX","music"
"173","The inside story behind the making of Frank Sinatra's ambitious and wacky 1980 three-disc album ""Trilogy"" http://t.co/1UZtAydVK9","music"
"174","This is the deal with Lady Gaga's #AHSHotel glove http://t.co/U9UY0dTRez (via @pretareporter)","music"
"175","Los Angeles police say rap video influenced fatal shooting http://t.co/mB95k1F5hX","music"
"176","LCD Soundsystem is ""definitely reuniting"" in 2016 http://t.co/BJM8Pxxsfc","music"
"177","A good reason to pout: EMI loses rights to ""Santa Claus Is Coming to Town"" http://t.co/HJmwHh8Nf4","music"
"178","Thank you @arty_music for swinging by the office! http://t.co/EEuEdrNUif","music"
"179","What is Lupus? A primer on Selena Gomez's condition http://t.co/948D1pgm1C","music"
"180","Listen to artists featured in this week's issue of #Billboard on @Spotify: http://t.co/ymVxPfJY0r #SelenaOnBillboard http://t.co/kAO7yZqrUk","music"
"181","HBO's ""The Latin Explosion"" features Ricky Martin, Jennifer Lopez, Shakira and more! Watch the trailer: http://t.co/jx3lvtueAg","music"
"182","3 songs you need to hear from this week's #Empire http://t.co/y5SMoH3SYt","music"
"183","Selena Gomez's best deep album cuts: ""Birthday,"" ""Bang Bang Bang"" and more http://t.co/KGLrPUzHfJ","music"
"184",".@SelenaGomez shared the hardest thing she had to learn: http://t.co/NZiqp53Z6Z #SelenaOnBillboard
https://t.co/zBskkNsTr4","music"
"185","Best Buy Theater is now the PlayStation Theater http://t.co/OHFMSjgZ9r","music"
"186","Megaupload founder Kim Dotcom takes stand in extradition hearing and says he's out of money http://t.co/TgX5SWwS79","music"
"187","Surprise! @BeaccchHoussse is dropping ANOTHER album next week http://t.co/my04XmXkST","music"
"188","See Taylor Swift's sultry new ""GQ"" cover http://t.co/lWyoArKMbY","music"
"189","Our cover star @SelenaGomez takes spots No. 1 and 3 on the #Trending140: http://t.co/cdQQ0wip9o #SelenaOnBillboard http://t.co/edQ5DRo7AQ","music"
"190",".@joeyBADASS discussed Trump, Hillary and the 2016 election on @nightlyshow http://t.co/WzyjWwZur5","music"
"191",".@TaylorSwift13’s ""1989"" remains the year’s top-selling album http://t.co/wanbuMxlOq","music"
"192","Selena Gomez has revealed the lyrics of each song from ""Revival"" http://t.co/l16buF5HYz","music"
"193","The BBC outlined its plans to further reduce costs by 20% over a five-year period http://t.co/0VJXMZdisI","music"
"194","It is no secret that the multi-talented @TreyAnastasio has had a fantastic year http://t.co/rdH3hWcDeb","music"
"195","Lady Gaga and Matt Bomer on the shocking foursome in the premiere of #AHSHotel http://t.co/DlHjb9sSM8","music"
"196","The Billboard cover shoot starring @SelenaGomez! #SelenaOnBillboard http://t.co/gq9HQHiVBa","music"
"197","Selena Gomez opens up about her bond with Taylor Swift for #SelenaOnBillboard: http://t.co/56TKll3jp4 http://t.co/4fpA4rtH1t","music"
"198","Sony Corp. reportedly moving forward with sale of publishing market leader Sony/ATV http://t.co/Vvn3gXPtMR","music"
"199","""It's so disappointing that I've become a tabloid story."" - #SelenaOnBillboard: http://t.co/56TKll3jp4 http://t.co/I7Zrjq6q0J","music"
"200",".@Meghan_Trainor tallies a fourth top 40 hit on the #Hot100 with ""Like I'm Gonna Lose You"" featuring @JohnLegend http://t.co/rNQDYF8LQt","music"
"201",".@SelenaGomez talks her evolution with new album ""Revival"" for #SelenaOnBillboard: http://t.co/56TKlkLIxw http://t.co/rjdhSMUKrr","music"
"202","Brad Paisley says ""God bless"" the Ashley Madison website hack http://t.co/ApsOaymPp6","music"
"203",".@SelenaGomez talks friendship w/ @TaylorSwift13 and more in our #SelenaOnBillboard story: http://t.co/56TKlkLIxw http://t.co/6z37XfkEYA","music"
"204","Our #SelenaOnBillboard feature is here: http://t.co/56TKlkLIxw http://t.co/zvfJeuha59","music"
"205",".@SelenaGomez shares about her battle with lupus in our #SelenaOnBillboard cover story: http://t.co/56TKlkLIxw http://t.co/mvIRo2ABx0","music"
"206","#SelenaOnBillboard Exclusive Story: http://t.co/56TKlkLIxw http://t.co/GpX2O1tpQz","music"
"207",".@SelenaGomez on her new chapter -- ""I've deserved this. I earned it. This is all me"" http://t.co/56TKlkLIxw #SelenaOnBillboard","music"
"208","Today in 2011: @Rihanna's ""We Found Love"" debuted at No. 16 on the #Hot100 before going No. 1 http://t.co/po53N9PwIX http://t.co/LHoBdzRVbQ","music"
"209","This morning, we reveal our cover story and feature gallery for #SelenaOnBillboard. Stay tuned.","music"
"210","Listen to Paul McCartney's collaboration with Michael Jackson http://t.co/OPF3MlDGlr","music"
"211","Justin Bieber tattooed his next album title on his abs. Here's the pic: http://t.co/g3mk99fG72","music"
"212",".@TaylorSwift13 says she is ""on such good terms now"" with @KanyeWest: http://t.co/raQgeTPazh","music"
"213",".@IamBeckyG and @Pitbull dished new music and brought some Latin heat to the latest episode of @EmpireFox: http://t.co/D8XwOwAWSp","music"
"214",".@Madonna's world tour just keeps getting bigger http://t.co/pjJwGqgFDX","music"
"215","Have you seen @Pitbull and @JussieSmollett's ""No Doubt About It"" music video from @EmpireFox? http://t.co/M3pKKbHZgu","music"
"216","Nicki Minaj is fed up with Miley Cyrus http://t.co/QBeI2bJazA","music"
"217","The ""Hamilton"" cast album has made a big splash on the Billboard 200. #Broadway: http://t.co/9QyMehBTAu","music"
"218","Kanye West feels discriminated in fashion for not being gay http://t.co/m3qhhn1jIO","music"
"219","Have you seen the new video from @ArcadeFire's Will Butler featuring the talented -- and dancing -- Emma Stone? http://t.co/1EHWRJBGAz","music"
"220","Who should be inducted into the #RockHall2016 http://t.co/kyiapwyzVj","music"
"221","Quench your thirst with @ToriKelly's Pepsi commercial http://t.co/MrVywboYw1","music"
"222","Find out why Lady Gaga finds horror movies relaxing http://t.co/tdZRXJ2134","music"
"223",".@DDLovato's #Confident music video is coming out this Friday http://t.co/gq9FomRK53  #Trending140","music"
"224","""This is my favorite album cover I've ever done"" -- @Rihanna reveals #R8 art &amp; title in L.A. http://t.co/v9wYoFX24G http://t.co/t7oCDesN4F","music"
"225","Is it #ANTI or is it #IFTHEYLETUS? #R8 http://t.co/jjVHJt0ZQF","music"
"226",".@Rihanna just dropped the title and artwork for her new album #ANTI http://t.co/CFTdtVyiIk","music"
"227","Roy Nachum taking a photo of partygoers putting handprints on his Braille canvas at @Rihanna's #R8 event http://t.co/zKrUucC96n","music"
"228","Have you heard Justin Bieber's theory about One Direction's album release date? Read here: http://t.co/gSpWy17GUY","music"
"229","Billboard debuts Latin playlists on @Spotify http://t.co/I39Fjzs0is","music"
"230","John Mayer is not afraid to say that he is a fan of Miley Cyrus http://t.co/5HpuuvpqPF","music"
"231",".@JessGlynne tops Billboard &amp; Clio Music's Top Commercials chart, powered by Shazam http://t.co/WpTU9HovzG","music"
"232","Tame Impala brought a happy daze to New York's Radio City Music Hall on Tuesday night (concert review) http://t.co/y8rABiw5RD","music"
"233","If you haven't heard this Kanye West and Weezer mashup album, you're missing out. Listen here: http://t.co/swWHIp2292","music"
"234","Behind @LaXmasmusica's ""War of the Worlds""-esque promotional scheme http://t.co/AwA3Jt4Zop","music"
"235","Listen to @Nicolas___Jaar's latest, ""Fight (Nymphs IV)"" http://t.co/bU7ihGIzyd","music"
"236","Gail Zappa, Frank Zappa's wife, has passed away at 70 http://t.co/vYq88iF82t","music"
"237",".@Korn pumped NYC with nostalgia earlier this week in an intimate performance http://t.co/whzI4eMk6J","music"
"238","FKA Twigs doesn't feel like she needs to be friends with Taylor Swift: http://t.co/1Rp3yJCesm","music"
"239","Ellen K exits @OnAirWithRyan for her own KOST L.A. show http://t.co/USIwtXkMqt","music"
"240","Breaking: @deadmau5 ditches Universal, goes indie (exclusive) http://t.co/P5Ktz9yg2W","music"
"241","Nashville Notes: Lady Antebellum star drops solo single and Notting Hill signs four writers http://t.co/4p5pK81ks9","music"
