"","user","type"
"219","Buffalo Chicken Fries. http://t.co/CHufKcwOEM","food"
"220","Strawberry Milkshake. http://t.co/540Nww4SNI","food"
"221","Mini doughnut cake http://t.co/TPiFW194tH","food"
"222","Melted Marshmallow Sandwhich. http://t.co/gNQFPSbS67","food"
"223","Apple Pie Cheesecake. http://t.co/BGf5wQRg3u","food"
"224","Chocolate cookie doughnuts. http://t.co/alqSxTxhqN","food"
"225","Marshmallow Filled Chocochip Cookies. http://t.co/lgfPEyddaj","food"
"226","Mozarella sticks http://t.co/jdvGDYTfO1","food"
"227","Cookie Bowl Sundae. http://t.co/ewTf3oyh6g","food"
"228","Hazelnut Hot Chocoa. http://t.co/AfbnsXY1j1","food"
"229","Waffles! http://t.co/HtrYyNNSCG","food"
"230","Chocolate Strawberry Banana Skewers. http://t.co/H5P0N57qrO","food"
"231","Follow us on snapchat "" itsfoodporn "" for more Ì†ºÌΩâÌ†ºÌΩúÌ†ºÌΩùÌ†ºÌΩïÌ†ºÌΩåÌ†ºÌΩüÌ†ºÌΩá http://t.co/VwokZQ9gga","food"
"232","Chicken Cacciatore http://t.co/zwXqjZYFS9","food"
"233","Favorite this tweet if you would like for us to start posting recipes with the pictures that we post","food"
"234","Thick and Chewy Chocolate Chip Cookies http://t.co/75k8wHdlWa","food"
"235","Lasagna Roll Ups http://t.co/5Y3cRqhlix","food"
"236","Chocolate chip strawberry shortcakes. http://t.co/edxVidwKvG","food"
"237","Reese‚Äôs Peanut Butter Oreo Ice Cream http://t.co/uQNS7rw7H0","food"
"238","Cheese Bombs http://t.co/lfPYzWt84A","food"
"239","Fudgy Mint Chocolate No-Bake Cookies http://t.co/Yb1lo0vflf","food"
"240","Mango chile glazed shrimp. http://t.co/cSpDj74kv5","food"
"241","Oreo cake. http://t.co/yy3EdWlcxC","food"
"242","Bacon, egg, and cheese breakfast sandwich. http://t.co/nFzq65XNyO","food"
"243","Oreo Cheesecake http://t.co/VBv7HsSa1v","food"
"244","Oreo cheesecake. http://t.co/4MzVYhc4Ce","food"
"245","Oreo Cookies Torte http://t.co/qzF6FSrdpk","food"
"246","Breakfast! http://t.co/fy4M6bMJv8","food"
"247","Bacon, egg, and cheese breakfast sandwich. http://t.co/VgO6227Rzz","food"
"248","Oatmeal Chocolate Chip Cookies http://t.co/hai6RQV9IY","food"
"249","Vanilla Bean Pound Cake Chocolate Chunk Ice Cream http://t.co/3Xn5HbY3hH","food"
"250","Dessert Nachos! http://t.co/UPBeeR4bpg","food"
"251","Grilled Banana Split Pound Cake http://t.co/Ivy7p9SXvF","food"
"252","Hot Fudge Sundae Cupcakes http://t.co/c8znnwTswz","food"
"253","Chocolate on chocolate s'mores. http://t.co/cS4e4flY4R","food"
"254","Bacon Cheese Fries http://t.co/mS4JLQuOHS","food"
"255","Reese's Oreo Pie! http://t.co/rgFZcUCKKV","food"
"256","Oreo cheesecake. http://t.co/zgR65zTgg3","food"
"257","Funfetti Gooey Cake Bars http://t.co/sDfUXdoHXt","food"
"258","Pizza http://t.co/IGf4yADbdy","food"
"259","Five Guys http://t.co/uY60ofnRgO","food"
"260","""what makes you happy"" 

me: http://t.co/9hinrAepFF","food"
"261","Strawberry Shortcake S'mores http://t.co/6W3pIIHR8F","food"
"262","Crispy chicken and waffle fries. http://t.co/K7OP7kWfkw","food"
"263","Nutella sandwiches. http://t.co/pW8u3j1tnI","food"
"264","Oreo pudding popsicles http://t.co/RUBKJgenN3","food"
"265","THIS IS WHY I LOVE FALLÌ†ΩÌ∏ç http://t.co/vv8hqPDpMP","food"
"266","Cheesy pizza bites! http://t.co/hoU87HCgFw","food"
"267","Strawberry Sweet Rolls with Vanilla Cream Cheese Glaze http://t.co/hXFpH7jTJl","food"
"268","Macarons! http://t.co/UMvlsZ9Ysk","food"
"269","Nutella sandwiches. http://t.co/ALgMPLAW4q","food"
"270","Chick-Fil-A http://t.co/GCPIcnCPnw","food"
"271","These cupcakes! http://t.co/8es1jiDCXQ","food"
"272","S'mores cookies. http://t.co/IjDHlyr8zv","food"
"273","Deep fried Oreos. http://t.co/5DUwQFzJqa","food"
"274","The Big Tip Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏çÌ†ΩÌ∏ç 
https://t.co/hN230W7Tmb","food"
"275","Pizza pinwheels. http://t.co/nJvKbWHuAi","food"
"276","Oreo Cookies And Cream Scones http://t.co/RWH2Lu05rb","food"
"277","Chocolate Covered Oreos http://t.co/SZmlvzJkuI","food"
"278","Breakfast Foods http://t.co/fvrS73vnfj","food"
"279","Oreo Cheescake http://t.co/z9ZjEUGSZd","food"
"280","Peanut and Nutella French Toast http://t.co/bZn8lHwCHV","food"
"281","Pancakes! http://t.co/8DAzNFU4ew","food"
"282","Strawberry Frozen Yoghurt Ì†ºÌΩì‚ù§ http://t.co/jVqEhH8uzD","food"
"283","Chocolate topped cream puffs. http://t.co/ryDB4vykyH","food"
"284","Chocolate drizzled banana crepes. http://t.co/JMaDMr3PAE","food"
"285","Garlic Herb infused Roasted Shrimp http://t.co/Ttq3wgOJZp","food"
"286","Paying For Groceries: 

http://t.co/Xo8bTFz8kH http://t.co/rnFzRXxSfm","food"
"287","Cookies And Cream Ice Cream http://t.co/Y6OX5E0vFB","food"
"288","Red velvet macarons. http://t.co/V3VjtcgMhp","food"
"289","Cheesy Bread Sticks http://t.co/CXknvVsXPN","food"
"290","""what turns you on?"" http://t.co/yF95WMVa0V","food"
"291","Ice cream and waffles. http://t.co/iPASBzTwp0","food"
"292","Strawberries and chocolate http://t.co/da1zAyDvjB","food"
"293","Chocolate dipped strawberries. http://t.co/Ve2KeGHZgR","food"
"294","Deep fried chocolate chip cookie dough. http://t.co/Mq0GgHrqIQ","food"
"295","Double Chocolate Brownies http://t.co/Q8Q3ygT5kY","food"
"296","Wings! http://t.co/Fg40gQ0du5","food"
"297","Chocolate on chocolate on chocolate. http://t.co/TglAQH72PK","food"
"298","Loaded Potato Wedges http://t.co/CVZbyU0okd","food"
"299","Ferrero Rocher cheesecake. http://t.co/4iHV3IfZMT","food"
"300","Mozzarella Cheeseballs http://t.co/GDJZ1IAteY","food"
"301","Mini tortilla pizzas. http://t.co/y0MNyx4DBk","food"
"302","Stacked Bacon, Egg &amp; Cheese Sandwich http://t.co/yzAcMpk0oG","food"
"303","Fried Chicken http://t.co/AX434RKVvi","food"
"304","Oreo cake. http://t.co/TifRoEMxm0","food"
"305","Cheesy Breadsticks http://t.co/VwuG440YtV","food"
"306","Mint Oreo milkshake. http://t.co/gZNDGBXGWm","food"
"307","RT IF YOU LOVE FALL BC OF THESEÌ†ΩÌ∏çÌ†ºÌΩÇÌ†ºÌæÉÌ†ΩÌ≤ï http://t.co/6318pU1H5w","food"
"308","Cheesy Classic Lasagna http://t.co/RPnyJ3UzRq","food"
"309","Cinnamon roll kabobs. http://t.co/gpkV31aguJ","food"
"310","Strawberry crepes. http://t.co/WtGAgIeKl3","food"
"311","Cherry and chocolate cheesecake shooters. http://t.co/4Rni39lLhu","food"
"312","Salted Caramel Apple Pie Pizza Cookie http://t.co/LY8zpIRQSZ","food"
"313","Paying For Groceries: 

http://t.co/Xo8bTFz8kH http://t.co/UkippITQ1j","food"
"314","Strawberry cheesecake tart. http://t.co/lqG3mR59kR","food"
"315","Caramel ice cream. http://t.co/j0Kq8eHX1G","food"
"316","Yum http://t.co/ZVq96yJ1Hy","food"
"317","Chocolate on chocolate on chocolate. http://t.co/xSzCW5yDc4","food"
"318","Gooey Chocolate Chip Cookies http://t.co/ly7wRaVO7Z","food"
"319","Homemade ice cream sandwiches. http://t.co/VEpymwdEsk","food"
"320","Strawberry cake. http://t.co/4iVejctsBe","food"
"321","Winning! http://t.co/v8oLBEqhsc","food"
"322","Cookies and Cream Puppy Chow http://t.co/W6Pd7VZ6f3","food"
"323","Chocolate dipped chocolate chip cookies. http://t.co/JbaMr1EkJx","food"
"324","Fried frosted doughnuts. http://t.co/Rr1WTm5ODQ","food"
"325","Strawberry Nutella ice cream cups. http://t.co/FHp8PZotLY","food"
"326","Cinnamon french toast sticks. http://t.co/933YqlJ9d4","food"
"327","Comfort food. http://t.co/7onGInUoEb","food"
"328","These waffles tho! http://t.co/OxDrnUwjfK","food"
"329","Brownies http://t.co/Fh5m2rAIge","food"
"330","Fruit and Nutella crepes. http://t.co/emI3k7kFyv","food"
"331","Doughnuts! http://t.co/XTP4ip5rbT","food"
"332","Honey Garlic Chicken http://t.co/BINvOFYJBm","food"
"333","Butterscotch Ice Cream Sandwiches http://t.co/bJkCJ6wo2y","food"
"334","Chocolate chip cookies. http://t.co/EsED1vscp8","food"
"335","Strawberry french toast. http://t.co/4i2kJRwRGG","food"
"336","Soft Pretzel Bites with Cheddar Cheese Sauce http://t.co/UwnzFRnevt","food"
"337","Strawberry split doughnuts. http://t.co/bpwTnn6wBV","food"
"338","Steak and fries. http://t.co/cXrJ6OhKU0","food"
"339","M&amp;M's World http://t.co/w8zuvosGTI","food"
"340","Dessert! http://t.co/n7CHn0BkGt","food"
"341","Yes. Please. http://t.co/eSON6swYMy","food"
"342","Nutella crunch cake balls. http://t.co/Aa6ms9lt7G","food"
"343","Chocolate milkshakes. http://t.co/Rc5EnY8fpf","food"
"344","Cheesecake ice cream http://t.co/4C4VEH0djQ","food"
"345","Peach &amp; Raspberry Ice Cream http://t.co/6SbXLHJbqK","food"
"346","Cookies and Cream Brownie Dessert http://t.co/0E9Cu4OTR7","food"
"347","Bacon cheeseburger. http://t.co/vV8bKf2MMg","food"
"348","Fries http://t.co/CXegm7DMuO","food"
"349","Garlic parmesan chicken lasagna bake. http://t.co/xjsaG2Mx1a","food"
"350","Mini chocolate chip cookies. http://t.co/9LEf2dqWdZ","food"
"351","Peanut butter fudge ice cream cupcakes. http://t.co/uQDtHnPc1o","food"
"352","Want this. Like, right now. http://t.co/i0y1YQCN0b","food"
"353","Chocolate Pound Cake http://t.co/CC56YEeBiG","food"
"354","Mini churros. http://t.co/jR6zX37zBv","food"
"355","Brownie Ice Cream Sundae http://t.co/AOl01adinQ","food"
"356","Chocolate chip ice cream sandwiches. http://t.co/werDSyrkNU","food"
"357","Strawberry tartlets. http://t.co/TxKDpXvYK0","food"
"358","Chocolate lasagna. http://t.co/XTWIJswDPd","food"
"359","French Silk Chocolate Pie http://t.co/1E6rr2mocv","food"
"360","Cappuccino Pancakes http://t.co/xnqYtR9oyd","food"
"361","M&amp;M brownie pizza. http://t.co/FS1X9JflZ9","food"
"362","Black and white cookies. http://t.co/ZpcOPGZKsd","food"
"363","S'mores Cinnamon Roll Cake http://t.co/uIP6wMZqkU","food"
"364","Doughnuts http://t.co/HVpiJsIsjN","food"
"365","Someone bring me any of this. Thanks. http://t.co/MUr4cCCcZk","food"
"366","Black pepper chicken fingers. http://t.co/70dfrXHkiH","food"
"367","Chocolate chip topped brownies. http://t.co/nluAJHcyB5","food"
"368","Rainbow cake! http://t.co/q6Uq06Tyyr","food"
"369","Oreo pancakes! http://t.co/x3QyqohCch","food"
"370","Peanut butter fudge brownie trifle. http://t.co/eIpFhc9ztx","food"
"371","Chocolate peanut butter Rice Krispie treat bars. http://t.co/cgk90jjEdp","food"
"372","Hershey's s'mores bars. http://t.co/gvL9RklKLs","food"
"373","Yes please. http://t.co/2GlckSQRBm","food"
"374","Peanut butter cheesecake. http://t.co/XaYz5gVSWY","food"
"375","Dessert style Belgian waffles http://t.co/8vqhuxHqcm","food"
"376","Chocolate chip Oreo bar brownies. http://t.co/y9inp56D4u","food"
"377","Monster cookie creme pies. http://t.co/ONoJ7puam1","food"
"378","Doughnut muffins with vanilla pastry cream. http://t.co/AVSnWmsUON","food"
"379","Oreo stuffed chocolate chip cookies. http://t.co/aLDvvrsoEl","food"
