"","user","type"
"48","Watch the 'Steve McQueen: The Man &amp; Le Mans' trailer: http://t.co/0PGjLiH80M #IndieFocus http://t.co/ggnimF4TiC","movies"
"49","#EllenPage in talks to star in ‘Flatliners’ remake http://t.co/J1WdwQy2aF http://t.co/z9yDQ4tYe9","movies"
"50","...And the #Furious8 directorial search is down to three http://t.co/8b8pWgyvkv http://t.co/lnOmwaZxqC","movies"
"51","#TheFlash movie to be directed by ‘Lego Batman’ writer Seth Grahame-Smith http://t.co/YmTDo8SHgt #MovieNews","movies"
"52",".@IMDb @toreehcakes #IMDbAskBrie http://t.co/AGp1wEycj9","movies"
"53","Thanks @brielarson for chatting w/ us &amp; to everyone for your Q's. Check out the full @RoomTheMovie chat on #IMDb. http://t.co/QqGXOxW5Oq","movies"
"54","A: @brielarson's #IMDb1stCredit http://t.co/KsoMFNs1tU","movies"
"55","@IMDb ""My first job to actually make money, I deejayed for a couple of years on weekends!"" - BL #IMDbAskBrie","movies"
"56","Any trivia we don't have on your @IMDb profile? #IMDbAskBrie","movies"
"57",".@IMDb @JaviiMontalvo ""Trying to keep yourself strong and alert, not drained I couldn't go in the sun for 3-4 months."" - BL","movies"
"58",".@IMDb @JaviiMontalvo ""Making sure I had the emotional stamina to get through it, we shot for 59 day— long time for a movie of this nature.""","movies"
"59","What was the most challenging part about taking on this role? @JaviiMontalvo @brielarson @IMDb #IMDbAskBrie","movies"
"60",".@IMDb @toreehcakes ""I spoke w/ a trauma specialist, nutritionist, stayed @ home for a month to see what it was like to be tuned out."" - BL","movies"
"61","How did you prepare yourself mentally and emotionally for this role? @toreehcakes @IMDb @brielarson #IMDbAskBrie","movies"
"62",".@IMDb  ""Usually my warm up karaoke song will be 'Burn' by Usher. It's my go-to."" - BL #IMDbAskBrie","movies"
"63","As a professional singer, what's your ""go-to"" karaoke song? #IMDbAskBrie","movies"
"64",".@IMDb ""Wild! It was my 1st real tour. I opened for his ""Beautiful Soul"" tour, it was pandemonium, I felt like a Beatle—It was CRAZY."" - BL","movies"
"65","You went on tour with Jesse McCartney in 2005: What was that experience like? #IMDbAskBrie","movies"
"66","""I want to be Han Solo..."" #IMDbAskBrie https://t.co/vQuigr74AH","movies"
"67","If there was going to be a remake of any movie, which one would you like to be in and as what part? @dyemery @brielarson @IMDb #IMDbAskBrie","movies"
"68","""How did you know you had to play Ma?"" #IMDbAskBrie #Room @brielarson https://t.co/DH55QwTNn1","movies"
"69",".@IMDb @toreehcakes ""Well, I didn't know. You don't go in set &amp; sure. You go in w/ questions &amp; look forward to discovering the answer"" - BL","movies"
"70","Loved u in Short Term 12 &amp; i love u playing strong lead roles! How did u know u had to play Ma? @toreehcakes @IMDb @brielarson #IMDbAskBrie","movies"
"71","A: @brielarson shares her #IMDb1stCredit https://t.co/qrEYCHvGL3","movies"
"72","Tell us about your IMDb 1st credit? #IMDbAskBrie","movies"
"73",".@brielarson taking time to stop and smell the flowers here at #IMDb http://t.co/oRUQbopgUb","movies"
"74","""It was an absolute honor #IMDb is the only website I check obsessively since I was 10. I think IMDb is 100% responsible for my career.""- BL","movies"
"75","Congratulations on your TIFF Breakout Starmeter Award, @brielarson ! How was it for you winning for your performance in ROOM? #IMDbAskBrie","movies"
"76","#POLL: Which of these single-word movie quotes would you say is the most classic? Vote now: http://t.co/NT133YdoUj http://t.co/cqIcwt2CYl","movies"
"77","Wallander creator Henning Mankell dies at the age of 67 http://t.co/zUmaFzICNR #RIP","movies"
"78","Ridley Scott gets his mojo back with #TheMartian​: http://t.co/yWIuvDrUW6 http://t.co/tgfC95Vs58","movies"
"79","Hasbro Chief Confirms 4 More #Transformers Sequels http://t.co/PobaGysCzu http://t.co/gty2qDxWsY","movies"
"80","Join us for a live chat w/ @brielarson tomorrow for @RoomTheMovie! Send your Q's to #IMDbAskBrie http://t.co/fMm45bh4sE","movies"
"81","Memorable movie poster #23: #LOTR: The Fellowship of the Ring http://t.co/Kv4kMHSMVT #IMDb25 http://t.co/DtSuYzIw12","movies"
"82","#Paramount pulls In Alexander Payne’s ‘Downsizing’ with #MattDamon, #ReeseWitherspoon http://t.co/FiEOfekkRg","movies"
"83","Memorable movie poster #17: #TheTrumanShow http://t.co/6HMhixWzPX #IMDb25 http://t.co/ebrd11nt8d","movies"
"84","Marvel’s @Avengers: Age of Ultron, is now on Blu-ray, Digital HD &amp; Disney Movies Anywhere: http://t.co/nZ89ybBjjg
https://t.co/ytsDeEXTSY","movies"
"85","7 Totally 90s Stars Rocking #FallTV → http://t.co/gznrcmFjcd http://t.co/GCRrRYhCWz","movies"
"86","Last Q! Was there anything you had to say in this movie that was really embarrassing or tough to read? @RockNRoller2014 @IMDb #IMDbAskMila","movies"
"87","What's your favorite TV Show? @wtfkatic @IMDb @HellandBackFilm #IMDbAskMila","movies"
"88","What is your dream role? @IMDb @HellandBackFilm #IMDbAskMila","movies"
"89","Tell us about your first #IMDb credit #MilaKunis! @IMDb","movies"
"90","What did you find most funny about this role? @chriszpine #IMDbAskMila @IMDb","movies"
"91","What is your biggest fear? @swimethan @IMDb @HellandBackFilm #IMDbAskMila","movies"
"92","Is there anything you do beforehand to get into character? Any rituals, music, or exercises that helped? @IMDb @HellandBackFilm #IMDbAskMila","movies"
"93","What's your favorite part about doing animated films? @maliksdelena @IMDb @HellandBackFilm #IMDbAskMila","movies"
"94","What’s your favorite guilty pleasure movie? @_Monge_ @IMDb @HellandBackFilm #IMDbAskMila","movies"
"95","What are your character's main motivations? @IMDb @HellandBackFilm #IMDbAskMila","movies"
"96","What attracted you most to this film? @maliksdelena @IMDb @HellandBackFilm #IMDbAskMila","movies"
"97","What are the craziest things you've done to prepare for a role? @IMDb @HellandBackFilm #IMDbAskMila","movies"
"98","First Q: How would you describe your character in three words? @IMDb @HellandBackFilm #IMDbAskMila","movies"
"99","Hi everyone! #MilaKunis is here to answer your questions about @HellandBackFilm! #IMDbAskMila http://t.co/wJnbg3G19d","movies"
"100","Animated ‘Ghostbusters’ film in the works at #Sony http://t.co/sHTC3M8FEm #MovieNews","movies"
"101","Check out this #FBF interview with @prattprattpratt where he talks about his first movie theater experience. #IMDb25
https://t.co/ClnwQdindI","movies"
"102","Join us for a live @HellAndBackFilm chat w/ #MilaKunis! Send your Q's to #IMDbAskMila https://t.co/988g2TPWDG","movies"
"103","'Fault in Our Stars' director snaps up #PeterStraub horror novel 'Mr. X' https://t.co/rCs6BBYxFR","movies"
"104","Watch #MattDamon act out his entire @IMDb page → https://t.co/Mg98ByKna4 via @funnyordie https://t.co/XJSH6SULCM","movies"
"105","Thanks @twhiddleston @RealGDT #MiaWasikowska for chatting w/ us &amp; to everyone for your Q's. Check out @CrimsonPeak in theaters October 16!","movies"
"106","“Brush your teeth before the kissing scene.” - TH #IMDbAskCrimsonPeak","movies"
"107","Final Q! Is there advice, given to you by Guillermo, that you find useful in and out Crimson Peak's set? @garifoulline #IMDbAskCrimsonPeak","movies"
"108","""It was really nice. In OLLA my character finds Mia’s character…inconsiderate. A trashy, unsophisticated vampire who is in the way."" - TH","movies"
"109","""It’s always great when you work with somebody that you know and you have a shared experience together."" - MW #IMDbAskCrimsonPeak","movies"
"110","TH +MW: What's it like to go from OLLA where ur characters hate each other to CP where there's romance? @DamaskRebellion #IMDbAskCrimsonPeak","movies"
"111","""I agree!"" - MW #IMDbAskCrimsonPeak","movies"
"112","""I think there’s something about enjoying being frightened in a safe place."" - TH #IMDbAskCrimsonPeak","movies"
"113","Why do you think people enjoy watching horror movies so much? @PuiKuanCheah #IMDbAskCrimsonPeak","movies"
"114","""Be yourself above all else and trust yourself. Be kind, be brave, be on time!"" - TH #IMDbAskCrimsonPeak","movies"
"115","""Trust your instincts."" - MW #IMDbAskCrimsonPeak","movies"
"116","Tom and Mia - Advice to young actors? @_Noemimn #IMDbAskCrimsonPeak","movies"
"117","""Pants. With elastic waists."" - MW #IMDbAskCrimsonPeak","movies"
"118","""The refrigerator, deodorant and penicillin."" - TH #IMDbAskCrimsonPeak","movies"
"119","To all: What piece of modern technology would you introduce to the Victorian era? @noodlenida #IMDbAskCrimsonPeak","movies"
"120","""Guillermo finds beauty in the shadows."" - TH #IMDbAskCrimsonPeak","movies"
"121","""The central characters are never sacrificed for scares or the horror."" - MW #IMDbAskCrimsonPeak","movies"
"122","What do you think sets apart Guillermo's movies from other horror movies? @PuiKuanCheah #IMDbAskCrimsonPeak","movies"
"123","""What’s up? Why are you here? I’d just want to know why it was haunting me…"" - MW #IMDbAskCrimsonPeak","movies"
"124","To lovely #MiaWasikowska! What would you say to any ghost if you ever got a chance to encounter one? @lightneverfades #IMDbAskCrimsonPeak","movies"
"125","""The commitment everybody in every department and every cast member put into the film."" - GDT #IMDbAskCrimsonPeak","movies"
"126","""Working with the people you’d always want to."" - MW #IMDbAskCrimsonPeak","movies"
"127","""Working with Guillermo and Mia!"" - TH #IMDbAskCrimsonPeak","movies"
"128","#IMDbAskCrimsonPeak Good morning! What was your favorite part of making this movie? The costumes? The script? @__olivegreen","movies"
"129","""PJ Harvey : Red Right hand"" - GDT #IMDbAskCrimsonPeak","movies"
"130","""The Sun Ain’t Gonna Shine Anymore by The Walker Brothers."" - TH #IMDbAskCrimsonPeak","movies"
"131","If #CrimsonPeak could be described by one song, what song would it be? @_ShezzaHolmes_ #IMDbAskCrimsonPeak","movies"
"132","""I see it as my duty to surprise myself and surprise the audience. I never want to do the same thing twice."" - TH #IMDbAskCrimsonPeak","movies"
"133","Tom do u ever get concerned other roles u play (Avengers) steer people's minds on the roles you do play? @johnover #IMDbAskCrimsonPeak","movies"
"134","""Yes. Very much so. Especially Mrs Damvers for the character of Jessica and how she and the house are one."" - GDT #IMDbAskCrimsonPeak","movies"
"135","Bonus Qs! Did du Maurier's Rebecca and Hitchcock's adaptation influence you at all? @tayariel #IMDbAskCrimsonPeak","movies"
"136","""I have very pleasant memories of my work with him in a very unpleasant production experience."" - GDT #IMDbAskCrimsonPeak","movies"
"137","""They actually hired Dan because he worked with me on Mimic!"" - GDT #IMDbAskCrimsonPeak","movies"
"138","Last Q! GDT: Did you hire Dan Laustsen because of silent hill? Is that film an influence on yours? @MadmanMoe06 #IMDbAskCrimsonPeak","movies"
"139","""Yes absolutely! I love the genre, but I only ever really knew the classic stories until I got a whole new education from Guillermo."" - MW","movies"
"140","""I’ve read more Gothic romance than I’ve seen, but I loved Hitchcock’s Rebecca."" - TH #IMDbAskCrimsonPeak","movies"
"141","Tom and Mia, were you fans of Gothic romance movies before crimson peak and if so do you have a favourite? @lauraJW09 #IMDbAskCrimsonPeak","movies"
"142","""Long hot shower and a hamburger."" - TH #IMDbAskCrimsonPeak","movies"
"143","""I’d watch Grand Designs and Downton Abbey. And enjoy the serenades!"" - MW #IMDbAskCrimsonPeak","movies"
"144","""I often serenaded the crew with impromptu songs. On the weekends I even hired a mariachi band!"" - GDT","movies"
"145","Excited, although scared, to see the film. How did everyone relax after shooting intense scenes all day? @C_Joyce3183 #IMDbAskCrimsonPeak","movies"
"146","""It was incredible beautiful. I was very moved by the ending. There’s a theme about the power of love which I found very profound."" -TH","movies"
"147","""I was surprised that I still felt the anticipation. Even though I knew what was going to happen I still felt the fear &amp; adrenaline."" - MW","movies"
"148","Mia +Tom: What were your reactions to the finished film when you got to see it? @Romancing_Lily #IMDbAskCrimsonPeak","movies"
"149","""Our make-up designer Jordan Samuel's dog Charlie, our mascot for the film."" - TH @twhiddleston #IMDbAskCrimsonPeak http://t.co/CfFnPg5HBP","movies"
"150","Behind the scenes with #IMDbAskCrimsonPeak http://t.co/suQKOA2lT3","movies"
"151","""Guilty, ashamed and tragic."" - TH #IMDbAskCrimsonPeak","movies"
"152","Q: Do you enjoy horror films or did this movie take you out of your comfort zones? @EdelmanSara #IMDbAskCrimsonPeak","movies"
"153","A: ""I actually got to take 2 chairs that were in my father’s office! I was attracted to the gothic nature of all the furniture on set."" - MW","movies"
"154","First Q! Mia, If you could take away 1 item from the set, what would it be, and why? @Julesbibliotaph #IMDbAskCrimsonPeak","movies"
"155",".@twhiddleston @RealGDT #MiaWasikowska are here to answer your questions about @CrimsonPeak! #IMDbAskCrimsonPeak http://t.co/Q7hSj8K3tV","movies"
"156","Daniel Craig says #Spectre won’t be his last James Bond movie: ‘I’m Contracted for One More’ http://t.co/jsVaNxAbjK http://t.co/bnYqAEFj72","movies"
"157","Disney's #Aladdin got the Diamond Edition treatment!
Now on Digital HD &amp; on Blu-ray 10/13 http://t.co/Rl03TsLhmc
https://t.co/9MSQZBokZU","movies"
"158","‘Full House’s’ John Stamos, Bob Saget stage another reunion on #Fox’s ‘Grandfathered’ http://t.co/CJMobY0ktc http://t.co/3z1CyJydYy","movies"
"159","The horror classic #Halloween is returning to theaters for one night only — Full details here: http://t.co/QOngOcdDSI http://t.co/n0nxonn5eS","movies"
"160","Michael Moore’s ‘Where to Invade Next’ goes to new distribution label http://t.co/GBpB7TflP2","movies"
"161","Join us for a live @CrimsonPeak chat w/ @twhiddleston @RealGDT #MiaWasikowska! Send your Q's to #IMDbAskCrimsonPeak http://t.co/AW1p309Ivx","movies"
"162","Will Smith’s #Concussion to premiere at AFI Fest http://t.co/oXnc3YOdsi http://t.co/rwcurrLfzg","movies"
"163","#TRIVIA: Did you know James Bond's @IMDb character page is 007?  #sponsored by Heineken
https://t.co/61o856W5OU","movies"
"164","Happy birthday, #ZacharyLevi! The #Chuck star turns 35, today. More stars born 9/29: http://t.co/BNjBSMmNgr http://t.co/Hlv4LNdxHS","movies"
"165","Happy birthday @ZacharyLevi! #ICYMI check him out chatting about #HeroesReborn with @unfoRETTAble
https://t.co/XaP4sWjB70","movies"
"166","First Look: #AndrewGarfield and #VinceVaughn in #MelGibson’s ‘Hacksaw Ridge’ http://t.co/EzzOJJEnEt http://t.co/2GSlvHmaZE","movies"
"167","‘Boyhood’ actor Ellar Coltrane joins Tom Hanks in ‘The Circle’ http://t.co/Ez01BFAAqs http://t.co/btvEAqGGtF","movies"
"168","#PitchPerfect3 gets a new release date, #PacificRim2 delayed indefinitely— http://t.co/nUVhy01mq8 #MovieNews http://t.co/tSnX9YMj0q","movies"
"169","The latest trailer for #TheRevenant is here: http://t.co/Ke7CI38zMK http://t.co/ruMmkwGAEJ","movies"
"170","GALLERY: Photos from the 53rd New York Film Festival http://t.co/tkm0C01eh8 http://t.co/SfwXOX0v0Y","movies"
"171","Matthew Vaughn to direct spy thriller ‘I Am Pilgrim’ http://t.co/awDNQWJ72j  #MovieNews","movies"
"172","Jim Carrey’s girlfriend, Cathriona White, has died of an apparent suicide http://t.co/bOqOpt9qDk http://t.co/3jb4YtCmch","movies"
"173","Top 10 trivia items only real #JamesBond fans know about James Bond! #sponsored by @Heineken
https://t.co/M2lO7xu4SR","movies"
"174","More @TheHungerGames #trivia here: http://t.co/VN0VVbzESw http://t.co/iQEqdFPYTJ","movies"
"175","Catherine Coulson, Log Lady on #TwinPeaks, Dies at 71 http://t.co/qR6Oj6fBM6 #RIP http://t.co/AMsLSCOSvq","movies"
"176","Sometimes life gives you a second chance. Watch the latest trailer for @BurntMovie starring #BradleyCooper http://t.co/hMLgqLKwA2","movies"
"177","10 Best Movies for Parents: http://t.co/b1gHKiQ3cj http://t.co/QaNsaBJIQ5","movies"
"178","Mark Millar talks #FantasticFour sequel, says #AgeOfUltron ""Nowhere Near As Good"" as first #Avengers movie http://t.co/UxEzFhIfuY","movies"
"179","Vin Diesel talks search for 'Furious 8' Director, series will close with ""one last trilogy"" http://t.co/05K2f2jlfL http://t.co/3wzggIUnRk","movies"
"180","""They don't get any closer than this."" Check out the latest poster for #Sisters starring Tina Fey and Amy Poehler: http://t.co/hUeSo2lN7O","movies"
"181","Ryan Murphy, Fox Chief Dana Walden tease possible #ScreamQueens renewal http://t.co/H3ZGBeZZVY http://t.co/LkAdkVwhLa","movies"
"182","Drafthouse Films picks up ‘Klown’ sequel http://t.co/DAZIxY9GA7 http://t.co/iq6W43lJzJ","movies"
"183","#Exclusive photos from #Truth starring Robert Redford and Cate Blanchett: http://t.co/GrFcMteAgq http://t.co/asiiH7hU9p","movies"
"184","""What are the odds."" Watch the full #Heist trailer here: http://t.co/RteJU2VNtJ http://t.co/RNysXAZhc2","movies"
"185","Watch a behind-the-scenes look at the making of #Stonewall: http://t.co/TFBPeRstQu #IndieFocus http://t.co/hbg0GK2IEX","movies"
"186","'Navy Seals vs. Zombies' - Watch the #official trailer here: http://t.co/6ISC02lqwZ http://t.co/ImiNQg9o8D","movies"
"187","Happy birthday, Olivia Newton-John! Watch @olivianj take #ET's #Grease pop quiz: http://t.co/lCNYcYWN0J #throwback http://t.co/OaZJp8oPHZ","movies"
"188","Celebrate #RockyHorrorPictureShow's 40th anniversary with these top trivia moments → http://t.co/aoiOnv958f http://t.co/9jsTkOTmjO","movies"
"189","Christina Hendricks joins Ice Cube in ‘Fist Fight’ http://t.co/9pUC4Q1xEb #MovieNews","movies"
"190","Watch @PeanutsMovie's new trailer here: http://t.co/bjYSzc6my2 http://t.co/FblIUM3QRx","movies"
"191","Happy 64th birthday to Jedi Master, Mark Hamill! http://t.co/mgql47ksYB #StarWars http://t.co/t06wzDE2pX","movies"
"192","Matt Damon &amp; Ben Affleck to produce #HBO film about water crisis ‘Thirst’ http://t.co/EolVz6LWiU #MovieNews","movies"
"193","Happy 47th birthday to the #FreshPrince himself, #WillSmith! More stars born 9/25: http://t.co/VHlVzDqcyt http://t.co/aaRIJPbx22","movies"
"194","""Nature has a dark side."" Full size #TheHallow poster here: http://t.co/DisShKK2aV http://t.co/lT984JgUTp","movies"
"195","GIVEAWAY! Head over to #Instagram for a chance to win (1) VIP badge for #FantasticFest 2016 → http://t.co/fhQ7qiDcC8 http://t.co/3ud0IZsfkI","movies"
"196","#Oscar Predictions: After Fall Fests, ‘Spotlight,’ ‘Room’ Soar http://t.co/Sn7IzOYImK http://t.co/Og6EumZGQ8","movies"
"197",".@timalamo is taking over our IG for the day! Get a behind-the-scenes look of @FantasticFest→ http://t.co/fhQ7qiDcC8 http://t.co/pIcfqHbkWv","movies"
"198","New @StarWars #TheForceAwakens details teased: http://t.co/aSmFNqMOaH http://t.co/EaYICUlTfq","movies"
"199","#TheIntern hits theaters today! Check out the official trailer featuring Robert De Niro and Anne Hathaway below.
https://t.co/LNxd9rp4do","movies"
"200","#MattDamon teases plot for ‘Bourne 2016’ film: http://t.co/2Zpkg6sVsH http://t.co/zdKdM9wiTP","movies"
"201","Ridley Scott reveals the confusing title for 'Prometheus 2' http://t.co/1BPLC6G0jY #MovieNews http://t.co/8fGp9cbRBX","movies"
"202","All hail new #Macbeth posters → http://t.co/l2BdW9NTdH http://t.co/1v4Fw0eJaW","movies"
"203","#Furious7 breaks home entertainment records: http://t.co/orotyIAna8 http://t.co/vD7rHODkNC","movies"
"204","Winner, Best Limited Series: #OliveKitteridge http://t.co/v6z9aMa82r  #Emmys2015","movies"
"205","Winner, Outstanding Lead Actor in a Limited Series or a Movie: Richard Jenkins in #OliveKitteridge http://t.co/1GcBfxuMGm","movies"
"206","Winner, Outstanding Lead Actress in a Limited Series or a Movie: Frances McDormand for #OliveKitteridge http://t.co/4ERxN0mHXN #Emmys2015","movies"
"207","Winner, Outstanding Supporting Actor in a Limited Series or a Movie: Bill Murray for #OliveKitteridge http://t.co/sMsSEsgNom #Emmys2015","movies"
"208",".@unfoRETTAble talks about her favorite #ParksandRecreation episode and how ""treat yo self"" was created. #IMDbEmmys
https://t.co/J9Oej9WamM","movies"
"209","Winner, Outstanding Directing for a Limited Series, Movie Or A Dramatic Special: Lisa Cholodenko http://t.co/sMepoUYQIO #Emmys2015","movies"
"210","Winner, Outstanding Writing for a Limited Series, Movie or a Dramatic Special: Jane Anderson for #OliveKitteridge  #Emmys2015","movies"
"211","Winner, Outstanding Supporting Actress in a Limited Series or Movie: Regina King for American Crime #Emmys2015 http://t.co/dkLVB6XL7t","movies"
"212","Winner, Reality Competition Program: The Voice http://t.co/S57RUECm96 #Emmys2015","movies"
"213","Winner, Lead Actress in a Comedy Series: Julia Louis-Dreyfus for #Veep http://t.co/sM8LRenCo4 #Emmy2015","movies"
"214","Winner, Outstanding Lead Actor in a Comedy Series: Jeffrey Tambor for #Transparent http://t.co/1oqzokeFDj   #Emmys2015","movies"
"215","Winner, Directing for a Comedy Series: Jill Soloway for #Transparent http://t.co/IDKtuHaXZk #Emmys2015","movies"
"216","Winner, Supporting Actor in a Comedy Series, Tony Hale for @VeepHBO http://t.co/IV1StF5adj #Emmys2015","movies"
"217","Winner, Writing for a Comedy Series: Simon Blackwell, Tony Roche, Armando Iannucci for @VeepHBO http://t.co/e3jv0BKf1G #Emmys2015","movies"
"218","Winner - Best Supporting Actress, Comedy Series: Allison Janney http://t.co/za2JGU1lut","movies"
"219","Our live coverage of the #Emmys starts now! Before the first award, check out our full #RedCarpet gallery: http://t.co/aeDmUy6Vx8","movies"
"220","Julie Bowen and Julia Louis-Dreyfus are breathtaking in black on the #Emmys2015 Red Carpet: http://t.co/0jSYASv07O http://t.co/KevFqCpv2b","movies"
"221","Anthony Anderson​ and his son Nathan Anderson show the gentlemen how it's done on #Emmy2015 #RedCarpet. #IMDbEmmys http://t.co/hBloKaYC9n","movies"
"222","Heidi Klum, Amy Landecker, Ariel Winter, &amp; Aubrey Plaza have arrived! #Emmys2015 #redcarpet http://t.co/hsrJaNJYZB http://t.co/3SCs1r2ySf","movies"
"223","Off to the #RedCarpet with @unforettable! #������#������ #IMDbEmmys #Emmys https://t.co/5tZXlySdF1","movies"
"224","@Sarah_Hyland looks stunning on The 67th Primetime Emmy Awards #RedCarpet. #Emmys #IMDbEmmys http://t.co/xlPTA1S4QN","movies"
