"","user","type"
"29","Enjoy this intimate domestic scene by Pierre Bonnard, born on this day in 1867. http://t.co/pr7vVhPgiM http://t.co/OjoatpmPZZ","arts"
"30","Monday: Keith Sanborn presents his 1980–88 found-footage epic film ""KAPITAL!"" Tickets: http://t.co/RiIhbB5vJK http://t.co/QahTKZwIq1","arts"
"31","Don't miss Walid Raad's lecture-performance ""Walkthrough."" A limited number of tix available: http://t.co/BIq996rF8o http://t.co/SkWH5YYNZW","arts"
"32","Follow us on Instagram for behind-the-scenes installation photos of ""Picasso Sculpture."" http://t.co/rlOmDDLgde http://t.co/anDSemtnzN","arts"
"33","Last chance! ""Art on Camera: Photographs by Shunk-Kender, 1960–1971"" closes Sunday. http://t.co/fngUArC7Xl http://t.co/szEX6grj79","arts"
"34","Last chance! ""From Bauhaus to Buenos Aires: Grete Stern and Horacio Coppola"" closes Sunday. http://t.co/csE5iEe7KW http://t.co/8iTA2XMArR","arts"
"35","Installing Cai Guo-Qiang's ""Borrowing Your Enemy's Arrows,"" one arrow at a time. Watch: http://t.co/oafukCOcmW
https://t.co/5m8zWtwXbP","arts"
"36","@livjonesNYC Happy birthday!","arts"
"37","Watch: #RobertZemeckis talks ""The Walk"" w/ @dave_kehr, curator of @MoMAFilm retrospective. https://t.co/nHsqFXs2ik https://t.co/7LPc4K6Xbk","arts"
"38","The curators of ""Picasso Sculpture"" discuss the exhibition on @LeonardLopate: https://t.co/sdO67YZeOI #HowDoYouSee https://t.co/J43ir1xdDH","arts"
"39","@mathewx666 No worries! Email membership@moma.org. They'll help you out.","arts"
"40","@simonneedle Thanks for the info! Our staff does regular gallery checks so we'll pass this along to them.","arts"
"41","Zemeckis' early ""Used Cars"" ""still runs good,"" says @voicefilmclub. At @MoMAFilm this week. http://t.co/CvDnDcfuxA http://t.co/cFzZ1vdwhf","arts"
"42","""This fall is the season of Robert Zemeckis"" via @nytimes http://t.co/qBzwkXPDJV http://t.co/8EC31SDlbE","arts"
"43","@simonneedle Hi! Do you know which Monet painting it was?","arts"
"44","@madaecnerwal Glad you've made it in and are enjoying your visit!","arts"
"45","@madaecnerwal Sorry to hear about your experience. We appreciate the feedback. I've shared it with our visitor services &amp; security teams.","arts"
"46","LIVE on #Periscope: ������ Q&amp;A with Director Robert Zemeckis at MoMA  https://t.co/PjdCBShRXc","arts"
"47","Love design &amp; tech? Meet designers and join workshops at MoMA Studio: Design Interactions. http://t.co/OOkqacqiwC http://t.co/PYrPEsS8Pu","arts"
"48","Watch tonight's Q&amp;A with #RobertZemeckis live via @periscopeco at around 9:10 pm EST. http://t.co/vzTmmSaMpc http://t.co/8dyEixy5qE","arts"
"49","Time for a coffee break! Celebrate #NationalCoffeeDay with these works from our collection. http://t.co/9Fxw1GUHpZ http://t.co/2HHqjgtwr9","arts"
"50","See Walid Raad's lecture-performance ""Walkthrough."" A limited number of tickets now available: http://t.co/5O0UoswEaR http://t.co/RrSXinKPn6","arts"
"51","This week at MoMA: @MoMAFilm Zemeckis retrospective starts, #WikiArte edit-a-thon, &amp; more: http://t.co/nEDy3joweh http://t.co/IIP6suGwkD","arts"
"52","@BruceNuffer Hi Bruce! Wheelchairs are available first-come, first-served. More info here: http://t.co/i7vaFOFJ6D","arts"
"53","@tc1927 Nice! Enjoy.","arts"
"54","The @MoMAFilm Robert Zemeckis retrospective starts Tuesday! Back to the Future marathon 10/3. http://t.co/Qd9SjmDwyf http://t.co/vcFbXokKOG","arts"
"55","Last chance! ""Gilbert &amp; George: The Early Years"" closes today. http://t.co/qBcErS1VlO #GilbertandGeorge
https://t.co/ysNw3qwURv","arts"
"56","@matthewcornell Ah, got it. We'll pass along the feedback to our digital media team.","arts"
"57","@matthewcornell @mdammers @wikidata There is a link below the intro paragraph of the Wiki entry (""View or edit the full Wikipedia entry"").","arts"
"58","Watch live: Anthropologist Kathleen C. Stewart discusses our ways of performing in daily life. http://t.co/XWh21TEomP http://t.co/zZWmKneqMs","arts"
"59","What's your perspective on Picasso? Share words &amp; pics w/ #HowDoYouSee. They may wind up on http://t.co/Dc3Nty2qod! http://t.co/MK6fOd94Vd","arts"
"60","""I wanted to make a black &amp; white dark comedy about colors."" - Director Hicham Lasri http://t.co/a14TdUAoo1 http://t.co/5RzUSPg6FB","arts"
"61","Final weekend! ""Gilbert &amp; George: The Early Years"" closes Sunday. http://t.co/pidmwvMFFz http://t.co/QU0fBqAJhc","arts"
"62","@heymiller Awesome! How was your visit?","arts"
"63","Tomorrow: Anthropologist Kathleen C. Stewart discusses our ways of performing in daily life. http://t.co/VLsjepSrUF http://t.co/ayeTDqdurC","arts"
"64","Watch live: Theorist Fred Moten's sold-out talk on the right to perform, blackness, &amp; freedom. http://t.co/fjDUm3DUTL http://t.co/mSzTDs3i3E","arts"
"65","Streaming shortly: Fred Moten on the right to perform, blackness, nonperformance, and freedom. https://t.co/y3VWflsDlZ","arts"
"66","A sci-fi short film envisions a dystopian outcome to conflict in the Middle East. http://t.co/eYAMr38k4m http://t.co/reRjeZh96i","arts"
"67","""I'm interested only in expressing basic human emotions."" Mark Rothko, born this day in 1903. http://t.co/fY9iTZuGVI http://t.co/DNfuQkV0yu","arts"
"68","Sunday Sessions kicks off this weekend at @MoMAPS1 with heavy beats and global rhythms. http://t.co/9yY5ruPmm9 http://t.co/SPMSlVljwC","arts"
"69",".@dave_kehr: When we can turn people on to an unknown or undervalued artist, as with our Hasse Ekman show right now. #AskACurator","arts"
"70",".@dave_kehr: ...so we have a large collection of delicate prints to preserve and restore. (2/2) #AskACurator","arts"
"71",".@dave_kehr: MoMA is home to the world’s first archive for narrative films (1/2) #AskACurator","arts"
"72","Q from dehmaragno on Instagram: As a Conservation student, how is your relation with the conservation of your collections? #AskACurator","arts"
"73",".@dave_kehr: Divided among meetings, writing, and actually watching movies -- last is best. #AskACurator","arts"
"74","Now we'll be sharing @MoMAFilm curator @dave_kehr's answers to your #AskACurator Day questions.","arts"
"75",".@LetsGetMeshy Starr: All the time. #AskACurator","arts"
"76",".@TOhistoricsites Starr: Through our website. We are adding images and information about our collection works all the time. #AskACurator","arts"
"77",".@CathyBeauArt Starr: To both. Balancing both is part of the curator’s job. #AskACurator","arts"
"78","Starr: Exciting, gratifying, a serious responsibility. #AskACurator","arts"
"79","Q from jacobthk on Instagram: Can you relay how it feels to work within the realm that links an artist to rest of the world? #AskACurator","arts"
"80","Starr: It’s great to have something new to say. Also good to look at familiar things in a new light or from a different angle. #AskACurator","arts"
"81","Q from escobar.mariaemilia on Instagram: How do you approach a subject that has been so many times studied and analyzed? #AskACurator","arts"
"82",".@EliteFourDuncan Starr: I also like Pepper Pot. It's beef tripe soup (yum). Seems Campbell’s no longer sells it in U.S. (2/2) #AskACurator","arts"
"83",".@EliteFourDuncan Starr: Tomato Soup. It’s a classic! (1/2) #AskACurator","arts"
"84","Starr: ... and reflect the 20th century shift to commodity culture. (2/2) #AskACurator","arts"
"85","Starr: They mark a turning point, in terms of acceptable subject matter and style for art... (1/2) #AskACurator","arts"
"86","Q from sherab_palden on Instagram: What's so special about the Campbell cans that makes it art? I can't grasp its significance #AskACurator","arts"
"87","@caramacchi We're at themuseumofmodernart on Instagram.","arts"
"88","Starr: Maybe this unusual &amp; mysterious Gauguin. Click Techniques &gt; Oil Transfer Drawing &gt; Learn More. http://t.co/6SftX6sIfI #AskACurator","arts"
"89","Q from arianacasingal on Instagram: What is the most intriguing object you have had the chance to work with? #AskACurator","arts"
"90","Starr: Years. I studied art hist, got entry level museum job &amp; worked up. As soon as I started, I knew I loved curatorial work. #AskACurator","arts"
"91","Q from isabellafaithp on Instagram: How long did it take you to become a curator? What road did you take to get there? #AskACurator","arts"
"92","Starr: Being so close to great art every day! Sharing its wonderfulness w/ the public. Working w/ super-smart, creative people. #AskACurator","arts"
"93","Q from bootykaul on Instagram: What's the most gratifying part of your job? #AskACurator","arts"
"94","Starr: Great days involve installing art or talking to artists. Travelling. Meetings. Looking at art! (2/2) #AskACurator","arts"
"95","Starr: It varies. There’s research, writing, planning events. (1/2) #AskACurator","arts"
"96","Q from catalina_oconnor on Instagram: What is a normal day like for a curator? #AskACurator","arts"
"97","Today is #AskACurator Day! We'll be sharing answers from MoMA curator Starr Figura over the next hour or so.","arts"
"98","@aquariogroup We will be showing all Qs and As on Twitter, though, as it's the platform of choice for the #AskACurator organizers.","arts"
"99","@aquariogroup We're encouraging people to use all platforms to submit questions, and will be responding via all platforms.","arts"
"100","Listen to an interview with ""Picasso Sculpture"" curators Ann Temkin and Anne Umland. http://t.co/3w8GnDm4m8 http://t.co/IDumcn6mRT","arts"
"101","Tomorrow is #AskACurator Day! Reply w/ Qs for @MoMAFilm's @dave_kehr, curator of an upcoming Robert Zemeckis series. http://t.co/q3k8C9DuKz","arts"
"102","Tomorrow is #AskACurator Day! Reply w/ Qs for ""Warhol: 'Soup Cans'"" curator Starr Figura &amp; check back for responses. http://t.co/V0fczOacyR","arts"
"103","This week: @MoMAFilm celebrates Hasse Ekman, one of Sweden’s greatest filmmakers. http://t.co/ayC52WwsCy http://t.co/QqH2qJ1r3E","arts"
"104","@MuseumModernArt @dave_kehr is curator of the recent @MoMAFilm #IngridBergman retrospective &amp; the upcoming Robert Zemeckis retrospective.","arts"
"105","@MuseumModernArt Starr is curator of the current ""Andy Warhol: Campbell's Soup Cans &amp; Other Works"" and the recent ""Gauguin: Metamorphoses.""","arts"
"106","Wednesday is #AskACurator Day! Send us your Qs for MoMA curators Starr Figura &amp; @dave_kehr. http://t.co/zONLLCI3js http://t.co/xrwl9zsYzT","arts"
"107","This week: ""Picasso Sculpture"" opens, #AskACurator Day, #NYABF at @MoMAPS1, &amp; more. http://t.co/Y66E8ydIew http://t.co/QObsQP9crI","arts"
"108","""At MoMA, Yves Klein's Other Leaps"" via @artnet http://t.co/2eaK1rIvPi http://t.co/v3shbdzyzv","arts"
"109","@AmirBibawy @charlieherman Glad you enjoyed it! Read the curator's thoughts on wall labels here, 3rd paragraph: http://t.co/TwxjuysSkg","arts"
"110","""Picasso Sculpture"" opens today! #HowDoYouSee his 3D works? Share your pics using the hashtag. http://t.co/vatEEyUltC http://t.co/uF6QMauyhj","arts"
"111","Happy birthday Robert Indiana, who created this iconic image for a 1965 MoMA Christmas card. http://t.co/FjgLgqmkSC http://t.co/fCnFzcuTn4","arts"
"112","Suits? Check. Gin? Check. @AndrewAndrew? Double check. We're ready for @MoMApoprally's Gilbert &amp; George #GentlemenParty to bring the laughs!","arts"
"113","Next week: @MoMAFilm screens Britni West’s Slamdance-winning debut feature “Tired Moonlight.” http://t.co/lrSniRX4XZ http://t.co/4ojUDRxvRO","arts"
"114","Happy birthday to Nan Goldin, who uses her personal life as raw material for her photographs. http://t.co/DS4XgbKAS4 http://t.co/syuRbSx24c","arts"
"115","Happy birthday Robert Gober! This realistic, surreal work was in his 2014 MoMA retrospective. http://t.co/lsDdXSk1Jm http://t.co/7T61cHQoSm","arts"
"116","""[T]his is a once-in-a-lifetime event."" @NYTimes reviews #PicassoSculpture: http://t.co/lfXhKh9wLv http://t.co/siHGS9dErW","arts"
"117","Tomorrow: @MoMAPopRally cordially invites you to a Gentlemen Party. http://t.co/S7oWVK3Utw http://t.co/sul554R1bI","arts"
"118","In honor of #September11, we’re sharing Lee Friedlander’s photo of NYC from 1965. http://t.co/mt3OkMdafV http://t.co/15ON46WRwK","arts"
"119","@lfsfsilva Anytime! Thanks for watching!","arts"
"120","Now streaming: a panel discussion on avant-garde photographers Grete Stern &amp; Horacio Coppola. http://t.co/LXxNWv1ZPr http://t.co/13AGspI5HH","arts"
"121","6 pm: Live-stream tonight's panel on avant-garde photographers Grete Stern &amp; Horacio Coppola. http://t.co/LXxNWv1ZPr http://t.co/9y0cg4Jlbz","arts"
"122","Join us in welcoming artist Tania Bruguera to the U.S. after 8 months' detention in Cuba. http://t.co/NDeasg0kfs","arts"
"123","#IngridBergman was born 100 years ago today. @MoMAFilm is celebrating her career through 9/10. http://t.co/E30BP3yd7q http://t.co/QlXtARY7e4","arts"
"124","Final weeks! ""Jacob Lawrence's Migration Series and Other Visions"" closes September 7. http://t.co/wGWBGXqOeX http://t.co/bXEan85aid","arts"
"125","Hit the water with these summertime picks from our collection. http://t.co/Qxgq6GsMBD http://t.co/QFLt8yQowR","arts"
"126","Starts tomorrow! @MoMAFilm celebrates screen legend #IngridBergman. @IsaRossellini in person! http://t.co/BmqKc6OX34 http://t.co/VrOaoTtxic","arts"
"127","@TeiShi Thank YOU for an amazing set!","arts"
"128","What can we learn from MoMA's collection data? @FiveThirtyEight takes a look. http://t.co/SBOmzpVeG9 http://t.co/3LdxgrW1Xj","arts"
"129","Man Ray was born Emmanuel Radnitzky on this day in 1890. http://t.co/miYTCSuHid http://t.co/D8VUJuP5qB","arts"
"130","Tonight: @TeiShi closes out our #MoMAGarden summer concert series! http://t.co/2bLn28dL5T http://t.co/9Bt3uVbFtX","arts"
"131","@Disco_MR So happy to hear it!","arts"
"132","@Disco_MR This is such a great photo! What did your kids think of the exhibition?","arts"
"133","Celebrate #NationalDogDay with the ultimate art pup, William Wegman's Man Ray. http://t.co/Hq5U3BosQc http://t.co/tKgKCHFZfr","arts"
"134","""In motion, in thought, eyes &amp; ears wide open."" See The Iron Ministry"" at @MoMAFilm thru 8/27. http://t.co/TmH8yFtlE3 http://t.co/W85Iv8fk5K","arts"
"135","@StacyWakeford Love this perspective!","arts"
"136","Help improve Wikipedia articles on Asian Pacific American art/artists at #WikiAPA next Weds. http://t.co/Cn5WE7Rb6R http://t.co/0HTteZ33y8","arts"
"137","Slow down and take a long look at Mondrian's iconic paintings. What do you see? via @nytimesarts http://t.co/1UFaxhvP0Q","arts"
"138","@sdwagar How cute! Hope you enjoyed your visit.","arts"
"139","See Scorsese fave ""Gun Crazy"" tomorrow at @MoMAFilm alongside his vintage poster collection. http://t.co/BKu8xROH7e http://t.co/FX2tCOWTNM","arts"
"140","This week: @Teishi performs in #MoMAGarden, @MoMAFilm celebrates #IngridBergman, &amp; more. http://t.co/p33HJSpzFg http://t.co/VTSqKUxTo3","arts"
"141","@jammasternate Sorry for the delayed reply. You're in luck! There is a Warhol exhibition on 2nd fl.","arts"
"142","@jammasternate Is there a particular work you were hoping to see? Some 4th Fl works have been relocated.","arts"
"143","@jammasternate Hi there. The 4th floor is currently closed for installation of ""Picasso Sculpture.""","arts"
"144","Final weeks! ""Yoko Ono: One Woman Show, 1960–1971"" closes September 7. #YokoOnoMoMA http://t.co/d5bWFAbQgo http://t.co/DtiSuaOnCL","arts"
"145","Final weeks! ""Jacob Lawrence's Migration Series &amp; Other Works"" closes September 7. http://t.co/C7ZS4eOTWa http://t.co/EGyU9rpF3O","arts"
"146","""Isabella Rossellini on Her Mother Ingrid Bergman’s Enduring Style"" @tmagazine #IngridBergman http://t.co/74UKuwgpcJ http://t.co/vvO1snrMXy","arts"
"147","Van Gogh died 125 years ago today. See ""The Starry Night"" up close in this video: http://t.co/YlKgwBewNj http://t.co/EHEJmqc2LC","arts"
"148","LIVE on #Periscope: See ""The Starry Night"" on the 125th anniversary of van Gogh's death  https://t.co/ntFzo5UH38","arts"
"149","MoMA collection #metadata is now available on @github. Have fun and show us what you make! http://t.co/W9dsH9Mf2g http://t.co/lzOWEJP3P7","arts"
"150","Educators from @Guggenheim, @MetMuseum, and MoMA discuss accessibility at museums. #ADA25 http://t.co/AYcVUU5miI http://t.co/XL7U8ejCAk","arts"
