"","user","type"
"35","Amazing Drawing Ì†ΩÌ∏ç http://t.co/LxHeLOMWWf","arts"
"36","Fabulous Dancing Art Ì†ΩÌ∏ç http://t.co/ghT5olGZsR","arts"
"37","Amazing Ball Pen Drawing http://t.co/2HYUk4EKpZ","arts"
"38","Paper Art Never Seen http://t.co/HlmipNROsz","arts"
"39","Awesome Drawing http://t.co/lcjCtSefPh","arts"
"40","Paper Art :) http://t.co/oQGnz2a8jR","arts"
"41","Forest Art http://t.co/B6qZfTcA5k","arts"
"42","Amazing Art http://t.co/0wV81qYXKH","arts"
"43","Photorealistic pencil drawing. ' http://t.co/HSffw2mymS","arts"
"44","Perfect Fit ! http://t.co/zk7M0dyXMt","arts"
"45","Wow Ì†ΩÌ∏ÆÌ†ºÌæ® http://t.co/0zgGN2VcLx","arts"
"46","Ì†ΩÌ≤é http://t.co/5FkRynN0NG","arts"
"47","Ì†ΩÌ∏ç http://t.co/1roZgHWYuS","arts"
"48","Amazing Paper Art http://t.co/Z8FzJRnjQa","arts"
"49","3D Drawing http://t.co/0vLgqm0RSQ","arts"
"50","Amazing Art http://t.co/BU46sxxYzI","arts"
"51","WOW http://t.co/LNz181Eak3","arts"
"52","Sand Art http://t.co/SwNhTFVP7p","arts"
"53","Cute Little Art http://t.co/IhhlXbVfc8","arts"
"54","Waterfall Street Art http://t.co/Z1DQu4gKI6","arts"
"55","Scary Street Art http://t.co/r9HnRQxXql","arts"
"56","#RIP Paul Walker Drawing. http://t.co/XiyTCwI3mu","arts"
"57","Weird Amazing Painting http://t.co/hlTcFHjizO","arts"
"58","Amazing Oil Painting http://t.co/tDs4TqNsgW","arts"
"59","Beautiful Painting http://t.co/PygexPiUGR","arts"
"60","http://t.co/JhiaFuIyCK","arts"
"61","Amazing http://t.co/1E4I3JH8bP","arts"
"62","Fun Street Art by OakOak http://t.co/aC9Sj8c3hZ","arts"
"63","http://t.co/krCXhzrt8d","arts"
"64","Moon Eye and a diamond #drawing Ì†ΩÌ∏Ø‚úèÔ∏èÌ†ΩÌ¥• http://t.co/8rfeKlLtln","arts"
"65","Buddha at Ngyen Khag Taktsang Monastery. http://t.co/QI84W985uh","arts"
"66","http://t.co/QnWByzqIOq","arts"
"67","http://t.co/ngrtMI4N5i","arts"
"68","http://t.co/O5QEX5ZOLF","arts"
"69","~ Art is Beautiful‚ô•~ Things that make you stop and think ‚ô• http://t.co/vseGL9BEw6","arts"
"70","By wille htsu http://t.co/5eMAZFov4w","arts"
"71","Spectacular phone in charger drawing in 3D http://t.co/y5gO4x8ZE6","arts"
"72","http://t.co/YgM80WkfkC","arts"
"73","http://t.co/4vudBOWFIy","arts"
"74","http://t.co/6q4nuu62Vo","arts"
"75","When street art meet nature http://t.co/eF5eJLNbX5","arts"
"76","Ì†ΩÌ∏ç http://t.co/OJAMUDsHlM","arts"
"77","http://t.co/fBdoS5ZexY","arts"
"78","Ì†ΩÌ∏ç http://t.co/QrkwZDDcZM","arts"
"79","By Karina Larson http://t.co/8URB2LFifG","arts"
"80","http://t.co/iBEaduTYE9","arts"
"81","Ballpoint Pen Drawing http://t.co/EmshDwIs0z","arts"
"82","Ì†ΩÌ∏ç http://t.co/vf0a5WGfUI","arts"
"83","http://t.co/uff7KneznN","arts"
"84","By Michael Zavros http://t.co/yN62E1b9xg","arts"
"85","Amazing Drawing http://t.co/9kRIAH0vni","arts"
"86","Amazing Drawing http://t.co/VL7Z0lZv4o","arts"
"87","http://t.co/wOfsYZH37K","arts"
"88","http://t.co/qMsyfSfxkY","arts"
"89","http://t.co/JgNpepzMKO","arts"
"90","Just A Painting.... http://t.co/HbOf9IwLGS","arts"
"91","A Tigers face with body paint Ì†ºÌæ®Ì†ΩÌ±ç ' http://t.co/wTFWoRk613","arts"
"92","Colourful lion ' http://t.co/BBqE8Qbtnj","arts"
"93","Awesome Painting Ì†ΩÌ±è http://t.co/wsxcUevf6E","arts"
"94","Converse Drawing http://t.co/vim7zBvhZ2","arts"
"95","Moon Eye and a diamond #drawing Ì†ΩÌ∏Ø‚úèÔ∏èÌ†ΩÌ¥• http://t.co/msoA1ce2pF","arts"
"96","Amazing Ì†ΩÌ±è http://t.co/7AS4k2LCo8","arts"
"97","Amazing Eye Drawing Ì†ΩÌ±è http://t.co/HcP01GGAGb","arts"
"98","Oil Paintings http://t.co/bbia9ZIxQX","arts"
"99","Awesome 3D Zebra http://t.co/ETkHSS3QMy","arts"
"100","http://t.co/LEqzKmjGO1","arts"
"101","Dark Knight http://t.co/Q8wzKXGDAz","arts"
"102","Amazing Water Colour Art Tattoo http://t.co/eWDOqHzfvX","arts"
"103","Love ‚ù§Ô∏è http://t.co/XMIPSzjOJA","arts"
"104","Crystal Bear Drawing http://t.co/vy55UN55OR","arts"
"105","Creativity http://t.co/9tUDhJ96HG","arts"
"106","http://t.co/sEKGieGDnV","arts"
"107","MOST AMAZING ART IVE EVER SEENÌ†ΩÌ∏≥ http://t.co/88HDXwBbBX","arts"
"108","THIS IS AWESOME Ì†ºÌæ®Ì†ºÌΩå http://t.co/hnsMVsO1t9","arts"
"109","Drawings without lifting the pencil from the paper Ì†ΩÌ∏≥ http://t.co/WQ1DKyltpS","arts"
"110","Ì†ΩÌ∏ç http://t.co/YxxCcI3NqC","arts"
"111","http://t.co/7ygSy5ZsEr","arts"
"112","http://t.co/2li2X6Hjx5","arts"
"113","by Celia Ivana http://t.co/VprJHmXxtT","arts"
"114","Moon Eye and a diamond #drawing Ì†ΩÌ∏Ø‚úèÔ∏èÌ†ΩÌ¥• http://t.co/DqoSr17Jv8","arts"
"115","Ballpoint Pen Drawing http://t.co/ToSTaxOsAH","arts"
"116","Urban Girl Drawing http://t.co/tGX3UWedGF","arts"
"117","http://t.co/B5oSacsvqZ","arts"
"118","http://t.co/ieVgHDsJoY","arts"
"119","by Niki Pilkington http://t.co/Wo5M7yExPu","arts"
"120","Paul Walker #FastFurious7 http://t.co/SvO043vW7u","arts"
"121","sick drawing http://t.co/pAutmtNiVd","arts"
"122","Just a painting... http://t.co/al2ZpgUDJv","arts"
"123","Hyper Realistic Hancock Pencil Drawing http://t.co/wmvP91IygA","arts"
"124","Eye See A Past http://t.co/4iKzVUF5TE","arts"
"125","http://t.co/oYsecQDUp4","arts"
"126","by Jana Jg Draw http://t.co/Jt1NmVfCWN","arts"
"127","Amazing Drawing http://t.co/h2Rhg5A51Q","arts"
"128","Ì†ΩÌ∏ç amazing water color art http://t.co/aZcFuWT7fA","arts"
"129","Awesome Illusion Art! http://t.co/UZT201Z6d3","arts"
"130","The start of a masterpiece Ì†ΩÌ≤ï http://t.co/E5vCT71tgj","arts"
"131","Ì†ΩÌ∏ç http://t.co/zcbTmhy2tZ","arts"
"132","The Hunger Games Couple Ì†ΩÌ∏ç http://t.co/AnT8lmxlt4","arts"
"133","Ì†ΩÌ∏ç http://t.co/oODtEyf8iS","arts"
"134","Retweet if you love Art ‚ù§Ô∏è http://t.co/zj9JH6tDdY","arts"
"135","http://t.co/GgFcqUwyZC","arts"
"136","http://t.co/QUgp4yc0zT","arts"
"137","This is sick!! ‚úèÔ∏è http://t.co/xYiNUuEP58","arts"
"138","Impressive wall painting! http://t.co/TS9PsMrIDe","arts"
"139","Venom Ì†ºÌæ® http://t.co/rHmBo2ZxWr","arts"
"140","http://t.co/AYUxoDfi9S","arts"
"141","http://t.co/GE0buUfzr6","arts"
"142","Amazing Nature Art http://t.co/XiXiHzT940","arts"
"143","Amazing Design ! http://t.co/2a3LjKjRsv","arts"
"144","Stitch #drawing ‚úèÔ∏è http://t.co/0t7eqcir4P","arts"
"145","Amazing Coffee Art ! http://t.co/HoEQYFIRI7","arts"
"146","This lip Ì†ΩÌπå http://t.co/4PogbDIXNV","arts"
"147","http://t.co/hG3tgJAgVL","arts"
"148","http://t.co/yCDE3t0HeB","arts"
"149","Sick double exposure #drawing http://t.co/h5zjY8vS2D","arts"
"150","I have no words for this:  ~ http://t.co/SOaqIRJQVg","arts"
"151","http://t.co/UsHQZI0PNd","arts"
"152","Ì†ΩÌ∏ç http://t.co/2ZmLdzIUh9","arts"
"153","Minion Banana http://t.co/26GQ4uXGdT","arts"
"154","Doodle Tiger Ì†ΩÌ±è http://t.co/Iij282kZIY","arts"
"155","drawings without lifting the pencil from the paper http://t.co/KxFlXZszoF","arts"
"156","This drawing has a deep meaning. http://t.co/fQt19J5dUs","arts"
"157","Amazing Ì†ΩÌ±è !. http://t.co/ZJrsYv1yMU","arts"
"158","Amazing Wall Art http://t.co/3o3jNUsFev","arts"
"159","Beautiful tiger Ì†ΩÌ≤ï http://t.co/FwCdf6ZP40","arts"
"160","City on a cigarettes ash Ì†ΩÌ≤ï http://t.co/ADuJMmJQgq","arts"
"161","People will always try to change the way you see things. http://t.co/QMIceP3vRQ","arts"
"162","Iris #drawing on toned paper http://t.co/6qQCfx2qs1","arts"
"163","Mad Cat http://t.co/h6VtHiDRVN","arts"
"164","When Street Art Meet Nature!. http://t.co/hqT1vgxbpr","arts"
"165","Amazing Street Art http://t.co/trGy2UgsFp","arts"
"166","Amazing Nail Art ‚ù§Ô∏è http://t.co/21CdFodSqt","arts"
"167","Amazing drawing http://t.co/ldp9eYOPA9","arts"
"168","http://t.co/8lFlIOjMAv","arts"
"169","Amazing Drawings http://t.co/Mx9UazVlkD","arts"
"170","http://t.co/4JTDP9ULKE","arts"
"171","My mood when school starts back http://t.co/tBO1sQds3p","arts"
"172","Amazing illusion ! http://t.co/coHGiFbX0R","arts"
"173","We Wish Everyone A good Happy New Year ! Ì†ºÌΩª http://t.co/F6ZijjKy1E","arts"
"174","Amazing Pencil Drawing On Paper http://t.co/dq1jGec4VA","arts"
"175","Amazing Eye Drawing http://t.co/BFGdK8IC2a","arts"
"176","Ballpoint pen #drawing Ì†ºÌæÖ http://t.co/xnkKmI0Q5U","arts"
"177","Scary Drawing In Wc http://t.co/g7rsbrt93c","arts"
"178","Amazing Water Colour Painting http://t.co/VHqw5mf2At","arts"
"179","Awesome #painting Ì†ºÌæ® http://t.co/SsUAdnJ5L2","arts"
"180","Amazing Drawing http://t.co/UjS3ioFHjB","arts"
"181","Amazing Drawing Of The Winter . http://t.co/aEzegAYebp","arts"
"182","Amazing Drawing http://t.co/cwHBItoWl0","arts"
"183","Looks So Real Ì†ΩÌ∏Æ http://t.co/iNjglWXlpq","arts"
"184","wow amazing paper art ! http://t.co/ttnKmr2aWB","arts"
"185","Ì†ΩÌ±äÌ†ΩÌ±äÌ†ΩÌ¥•Ì†ºÌæ® sick!! http://t.co/CPvQ5QdfHg","arts"
"186","Snoopy Street Art http://t.co/D0Ov3ERYeH","arts"
"187","So  Beautiful ! http://t.co/eaoRlguGfC","arts"
"188","http://t.co/w4eInCMAMv","arts"
"189","Making a New 3D Art Project In Paris http://t.co/8fdKFH44ur","arts"
"190","Amazing Coffee Art http://t.co/qJFlGnSeRH","arts"
"191","JUMP Retweet = Yes  - Favorite = No http://t.co/ipwdFRq340","arts"
"192","Do you want this 3D T-Shirt? Retweet For Yes , Favorite For No . http://t.co/VsW6FTFBrJ","arts"
"193","This is sick!! ‚úèÔ∏è http://t.co/wbCjoaDXDw","arts"
"194","Banana #art Ì†ºÌæ®Ì†ºÌΩå http://t.co/3QDU9B7jj6","arts"
"195","Amazing Drawing http://t.co/SQGeP2an5V","arts"
"196","Amazing Water Colour Horse Drawing http://t.co/4KSKyqAI5O","arts"
"197","Amazing elephant painting Ì†ºÌæ®Ì†ΩÌ±å http://t.co/r3yzGgCJtT","arts"
"198","Amazing eye drawing . She was only 13 Ì†ΩÌ∏≠ http://t.co/8iMG7EF3O4","arts"
"199","Beautiful Street Art in London. http://t.co/fZLaekVnC5","arts"
"200","Sick eye #drawing http://t.co/GOizduvnj7","arts"
"201","Sick colour pencil #drawing ‚úèÔ∏èÌ†ºÌæ®Ì†ΩÌ¥• http://t.co/gMIiYUpkjh","arts"
"202","Amazing Work ! Ì†ºÌæ®Ì†ºÌæ® http://t.co/tBmfMAZzKm","arts"
"203","When Street Art Meet Nature Amazing! http://t.co/i7OSnHNfWm","arts"
"204","Sick bird Ì†ΩÌ∞¶ http://t.co/5CRX72QLjl","arts"
"205","Funny little Art http://t.co/NpXhD9L4zI","arts"
"206","The joker drawing  Ì†ºÌæ®‚úèÔ∏è http://t.co/Q9X6eXlvry","arts"
"207","Coffee Art http://t.co/kSNnarsk5O","arts"
"208","December 2013 vs September 2014 Ì†ΩÌ≤ãÌ†ºÌæ® http://t.co/s5DMAcS2Up","arts"
"209","BEAUTIFUL PENCIL DRAWING http://t.co/t0cZGnpjDR","arts"
"210","Beautiful colored Pencil Drawing #Art http://t.co/yyWyxzc6KH","arts"
"211","Love this amazing #art http://t.co/PNqelxqf9l","arts"
"212","this is just beautiful http://t.co/jSGxFlWd6D","arts"
"213","I love this Pokemon #art http://t.co/FK5gaybebm","arts"
"214","Ì†ΩÌ∞òÌ†ºÌæ® http://t.co/uN0idfv68p","arts"
"215","Amazing Little Art http://t.co/ocNPDpNji7","arts"
"216","Beautiful Drawing ! http://t.co/2K6nFOvv4y","arts"
"217","Amazing Art With Pieces Of Glass http://t.co/in1oqPCZxR","arts"
"218","Amazing Street Art In The Netherlands Texel. http://t.co/Rq2qUHugJq","arts"
"219","Amazing art on a Bus in Nevada http://t.co/nb7sERsoFe","arts"
"220","Sick elephant #drawing ‚úèÔ∏èÌ†ΩÌ¥• http://t.co/LAoslmcfOL","arts"
"221","Amazing Ilusion art http://t.co/nnEV3spfyd","arts"
"222","This drawing has a deep meaning. http://t.co/z3cAHTBSDN","arts"
"223","WOW amazing Art in Berlin http://t.co/o4VYQovIeJ","arts"
"224","Amazing Art with a Message http://t.co/ccBjOCtDJ4","arts"
"225","Amazing art design Ì†ΩÌ∏± http://t.co/7jR58Zr8mV","arts"
"226","Fall is back http://t.co/P944hCQhUg","arts"
"227","Beat by dre paper drawing http://t.co/wP4RcT7qzW","arts"
"228","Wall 3D Art http://t.co/rjYsVBkXWb","arts"
"229","Amazing waterfall http://t.co/0i1eIJITth","arts"
"230","JUMP! http://t.co/EyBPDXm8l5","arts"
"231","Amazing nail art http://t.co/8TZ3dVVgQ9","arts"
"232","Sick eye! ‚úèÔ∏è http://t.co/YRUNsa8LEU","arts"
"233","Beautiful Street art http://t.co/hdS4FPNemU","arts"
"234","Amazing Sand Art. http://t.co/rFFvUkViQ6","arts"
"235","Pencil Drawing Ì†ΩÌ∏± http://t.co/tvYzdOm24O","arts"
"236","Amazing Pirate Ship Drawing http://t.co/pDOTYi36oY","arts"
"237","Beautiful !! http://t.co/TyLDndaizC","arts"
"238","Amazing Talent http://t.co/qqPnyhR8yP","arts"
"239","A message to all you artists ! http://t.co/NpLn6NQhQl","arts"
"240","Awesome 3D Drawing http://t.co/bFwEwy9fmG","arts"
"241","Amazing Body Paint Art http://t.co/KU0R3oHTi2","arts"
"242","Winter Leaf http://t.co/zuFcTrIohz","arts"
"243","Amazing 3D drawing .. http://t.co/WnvR4oMEjM","arts"
"244","Zentangle http://t.co/3xKckGKLed","arts"
"245","Amazing Street Art http://t.co/6tnaWUOiSm","arts"
"246","Domino Effect https://t.co/oOnQMb4XoE","arts"
"247","Amazing !! http://t.co/iXcwcL4ZKy","arts"
"248","Drawing a rubber egg #art https://t.co/2lDMpbXYq1","arts"
"249","After A Night Rain http://t.co/Z2zAiriMxR","arts"
"250","Amazing Draw http://t.co/RAa8VbvAvJ","arts"
"251","Realistic water tap drawing http://t.co/4ETl3qz0q3","arts"
"252","Work in progress Ì†ºÌæ®Ì†ºÌæ® http://t.co/kc4q5S8jCz","arts"
"253","Beautiful Water Colour Drawing Art http://t.co/g252p4wxmd","arts"
"254","Smoking kills Ì†ΩÌ∫¨Ì†ΩÌ∫´ http://t.co/fQfbCl8HCq","arts"
"255","Beautiful Painted Stairs http://t.co/8sfqalg9cd","arts"
"256","Artist Martin Ron latest Street Art wall in Shoreditch, London http://t.co/mjMxkbaIe2","arts"
"257","Spice up your toilet experience http://t.co/lTiIcbX7qX","arts"
"258","Amazing Water Colour Horse http://t.co/AWiVixaqEQ","arts"
"259","Maple Leaf drawing http://t.co/cKEsu45MxS","arts"
"260","Amazing pencil drawing crow http://t.co/pngBLEiYL2","arts"
"261","Eye drawing by a 14 year old ‚úèÔ∏è http://t.co/TTSVrzbvKE","arts"
"262","Heart  in hand colored pencil drawing http://t.co/qYiVu3iZ9Y","arts"
"263","Sick water Colour Drawing http://t.co/YtXqx0MzGu","arts"
"264","Amazing Street Art http://t.co/Ik3N890Jft","arts"
"265","SCARY ! http://t.co/bSJT0KBXrP","arts"
"266","Amazing Eye Drawing. Fav if you want this skills. She was only 13 Ì†ΩÌ∏± http://t.co/1rOGe6XEMu","arts"
"267","Funny little Street Art http://t.co/C8bqCtz1gx","arts"
"268","A Painting... Ì†ΩÌ∏± http://t.co/G7fwS7uegJ","arts"
"269","Colored Pencil Drawing-HS Art Lesson, drawing skills &amp; 2 point perspective http://t.co/jmiH4Yf6A0","arts"
"270","Harry Potter drawing http://t.co/1pyBeAH6fQ","arts"
"271","Water colour tiger http://t.co/ACkCWvE9YX","arts"
"272","Pencil drawign lion face http://t.co/BZc2ZXfITG","arts"
"273","Pencil Drawing Eye Ì†ΩÌ∏± http://t.co/tSe5hR7ppA","arts"
"274","Beautiful Dreamcatcher http://t.co/Y1ORhEuZTN","arts"
"275","7 part picture pencil drawing http://t.co/yZlKNCxvVx","arts"
"276","Colored drawing eagle face http://t.co/2b2r852LDH","arts"
"277","Pencil drawing - I love the wrinkles!! They are so comforting in someway http://t.co/VGl6VObvHH","arts"
"278","Water colour Maleficent http://t.co/5HygqukPEg","arts"
"279","Beautiful Pencil Draw Owl http://t.co/ud1ocNwSMe","arts"
"280","Amazing Moleskine Art http://t.co/0XKr7RYmuB","arts"
"281","colored pencil drawings with rubbing alcohol http://t.co/Q4kNsAD9OI","arts"
"282","Colored pencil drawing Lips look like real http://t.co/qHV3zydcoj","arts"
"283","Wooden Sink.
Pastel On Wood. http://t.co/Ez9UGwnI8o","arts"
"284","Beautiful Street Art Ì†ΩÌ∏± http://t.co/gCfkPZZgKs","arts"
"285","3D Paper Drawing http://t.co/8f7Q0e3IoT","arts"
"286","Amazing Pencil Paper Art http://t.co/JoyoiCs1tN","arts"
"287","Wow http://t.co/eu50sUFrtM","arts"
"288","Amazing Parrot Ì†ΩÌ∏ç http://t.co/QjV36xhU5z","arts"
"289","http://t.co/P7QO8WFUkt","arts"
"290","Not a art. But So Amazing http://t.co/U2SQHygBPO","arts"
"291","Amazing Hand Art http://t.co/nBEwbgXyDF","arts"
"292","3D ride on a flat floor http://t.co/W4rQlJbYOi","arts"
"293","pencil drawing of the ocean Ì†ΩÌ∏± http://t.co/b19CHXP0dX","arts"
"294","Swimming Pool Street Art http://t.co/QdSFP4INxN","arts"
"295","Wow Amazing perfect timed illusion http://t.co/7qmEFVFmdx","arts"
"296","Wow Ì†ºÌæ®Ì†ºÌæ®Ì†ΩÌ¥•Ì†ΩÌ¥• http://t.co/iiuILNDEUy","arts"
"297","Amazing progress! http://t.co/kKgQS9w1GP","arts"
"298","Not a Art but beautiful look. This is what it looks like when waves collide http://t.co/gE4Fth4BQR","arts"
"299","Art maked for pieces of glass Ì†ΩÌ∏±Ì†ΩÌ∏± http://t.co/shWsG3xncj","arts"
"300","Amazing illusion with a msg http://t.co/kX6B3q07ic","arts"
"301","3D fish Ì†ΩÌ∏± http://t.co/xDl0hBNjZF","arts"
"302","Amazing Street Art http://t.co/NBj3S0thM8","arts"
"303","Inverted Pencil Drawing http://t.co/4HHwOwGr8z","arts"
"304","Beautiful Pencil Draw http://t.co/OtCdivSGgW","arts"
"305","3D  Art http://t.co/lUpUqu8jAN","arts"
"306","Amazing and Funny Body Art http://t.co/zdhHW2M7Ki","arts"
"307","Painting Waterfall illusion http://t.co/8PIs6nNa0E","arts"
"308","Do you want too walk here Ì†ΩÌ∏è? http://t.co/eTyzW4Ze8A","arts"
"309","Amazing Street Art http://t.co/pFT5wNZc30","arts"
"310","Funny Caffee Art http://t.co/zU5XDXykFK","arts"
"311","Parrot Draw . Lovely Colours http://t.co/R8Du3KWNp4","arts"
"312","Retweet For highway or  Favorite For swimingpool http://t.co/XjMkjj5iKX","arts"
"313","I have no words for this Ì†ΩÌ∏±Ì†ΩÌ∏± http://t.co/pBWb2vrMD8","arts"
"314","Amazing 3d  Redbull pencil draw http://t.co/lLVbNtG34k","arts"
"315","Who wouldn't want to surf on a wave of sprite http://t.co/FTdXdj0sx2","arts"
"316","Favorite if you want this Pencil Draw Skills Ì†ΩÌ∏± http://t.co/mXZ9tnouUM","arts"
"317","Love this Painting http://t.co/NwJXh6j6C6","arts"
"318","Awesome Street Art http://t.co/ITUgRSfuVi","arts"
"319","This eye looks so real Ì†ºÌæ®‚úèÔ∏è http://t.co/3aP6WZ1OEs","arts"
"320","Look's so real Ì†ΩÌ∏± http://t.co/HPDZjopSNx","arts"
"321","Amazing elavator street Art . It's my birthday today Ì†ºÌæâ http://t.co/AXDr9sSN9O","arts"
"322","Amazing design! http://t.co/PcbXKCedh6","arts"
"323","Fascinating 3D Street Art illusion on stairs http://t.co/Q2iDJKqUHF","arts"
"324","3D t-shirt illusion http://t.co/wLIxKROI8T","arts"
"325","9/11. We will never forget the victims of that terrible day. RIP. http://t.co/GnVo8K40e9‚Äù","arts"
"326","R.I.P to all those who lost their lives 13 years ago today #911anniversary http://t.co/iIFpkuAtqS","arts"
"327","Perfect eyes Ì†ΩÌ∏≥ http://t.co/MgrQWvBzv6","arts"
"328","Haha Little Mini Art http://t.co/3vtnwGYOQ2","arts"
"329","Amazing Horse Art http://t.co/w4faRAXtJg","arts"
"330","Funny Little Street Art http://t.co/fcOsgPlA9s","arts"
"331","The Hunger Games Couple Ì†ΩÌ∏ç http://t.co/iuWmalDWyh","arts"
"332","Don't shoot me http://t.co/t4KiYHOSIK","arts"
"333","He was only 13 , favorite this drawing if you want his skills Ì†ΩÌ∏± http://t.co/3dXFjxLspn","arts"
"334","Unbelievable 3D illusion bridge painting on road http://t.co/AhBiU9cNh4","arts"
"335","OMG elevator floor illusion http://t.co/dBi68QnKBL","arts"
"336","Unbelievable 3D looking Beach sand print for floor decor http://t.co/AalcRtGGvz","arts"
"337","She was only 12, favorite this if you want her skills Ì†ΩÌ∏≠ http://t.co/GCh7N24Klp","arts"
"338","#TFIOS http://t.co/18WEMd3H1K","arts"
"339","Animal eyes Ì†ΩÌ∞∫ http://t.co/UjSlbXwIXf","arts"
"340","A Tigers face with body paint Ì†ºÌæ®Ì†ΩÌ±ç http://t.co/7gaXY85YN0","arts"
"341","Giraffe http://t.co/xzPeL22Q2B","arts"
"342","Brazil 14' World Cup Street Art. http://t.co/qsXlK7PFLR","arts"
"343","Sick cheetah drawing http://t.co/1h2bobxjXm","arts"
"344","Natural art. 
What do you think of this idea? http://t.co/fBIsRHhkTT","arts"
"345","Wreck it ralph - vanellope http://t.co/6UqB0dzgfG","arts"
"346","Beautiful Eye Drawing Ì†ΩÌ±Ä‚úèÔ∏è http://t.co/MHgtuCX56v","arts"
"347","Taylor Swift  drawing http://t.co/Xb2wY2a09A","arts"
"348","Amazing  Wall Art http://t.co/nUo6ECvnFd","arts"
"349","Amazing Art http://t.co/vDcN0ouDzY","arts"
"350","Awesome illusion Wall Art http://t.co/i9IoH2ffii","arts"
"351","Bubbles #drawing ‚úèÔ∏è http://t.co/iQ9WsxhzT4","arts"
"352","Crayon Melt Art http://t.co/9ZkswmwLrj","arts"
"353","Amazing Street Art http://t.co/l2WV8o1G6V","arts"
"354","Beautiful Text Art http://t.co/4CMRU2K6Ye","arts"
"355","Caffee art http://t.co/dLiP37izp9","arts"
"356","The Eye http://t.co/cTsd05WoKI","arts"
"357","3D Drawing http://t.co/gS16dDtbl9","arts"
"358","3D pencil drawing http://t.co/pNRn3TVD1f","arts"
"359","Portrait http://t.co/aUdX9KqDNs","arts"
"360","So much love in this ‚ù§Ô∏è‚úèÔ∏è http://t.co/jJXVDtvU0a","arts"
"361","Marilyn monroe drawing http://t.co/zLJopty7cy","arts"
"362","Making a Lego Street Art http://t.co/QnXM30dWsN","arts"
"363","Amazing! http://t.co/hcqs8uV91x","arts"
"364","one of the best eye drawings I have ever seen http://t.co/We7i6lA3A5","arts"
"365","tiger in the woods http://t.co/OEeiklJWvL","arts"
"366","Trapped no more ^.^ http://t.co/qNFEzRYGsz","arts"
"367","This is a 3D drawing by Looh√£ Desenhos . http://t.co/s2n5K3SPis","arts"
"368","Colored pencil http://t.co/QP0iZhkJDS","arts"
"369","Very detailed strawberry Ì†ºÌΩì http://t.co/Lm0snaMFY7","arts"
"370","drawing by Marcello Barenghi http://t.co/oiD370y7h6","arts"
"371","This looks so real!!! Ì†ΩÌ∏¶Ì†ΩÌ∏¶ http://t.co/4N3JocuAuI","arts"
"372","3d Floor Art http://t.co/Q2g02twzPs","arts"
"373","She was only 13, favorite this if you want her skills Ì†ΩÌ∏≠ http://t.co/BXEfryMctU","arts"
"374","Amazing waterfall illusion http://t.co/2fKjnTZ6xf","arts"
"375","Leonardo Dicaprio pencil drawing http://t.co/VOAPomyVqI","arts"
"376","Do you want to walk here? Yes or no http://t.co/h7kdF1uoZz","arts"
"377","Perfect fit! http://t.co/MOvWp2VE1i","arts"
