"","user","type"
"69","#Puli now showing at 150 locations across US &amp; Canada. Don't miss it!!! 

http://t.co/dYtCtdMIcJ http://t.co/jK6bFJ9fvP","movies"
"70","#PULI Cineplex #UltraAVX screen removed after cowards attacked the screen last night..more shows added to reg screen! http://t.co/ododZvU36v","movies"
"71","Thank You @superstarrajini for supporting #ISLFootball!! Let's hope India will make it to the World Cup one day!! http://t.co/ZHpMZNlFCF","movies"
"72","@tripshot88 @ATMUSent @ahamedhma Tamil only","movies"
"73","@Minnale101 @saisanath_sunny Thanks Bro!!","movies"
"74","@Manoj_Offl $777","movies"
"75","#Puli USA Box-Office Update
USA
Wed - $11K  9 locations
Thu - $43K 62 
Fri - $48k 90 

Total: $102K [₹ 66.52 lacs]

Telugu poor opening","movies"
"76","#Puli Day1 India Nett Collections

http://t.co/mctSPQUStn

Biggest Opener of 2015 http://t.co/PclCyMS10Q","movies"
"77","@jeyananth_jvp @ATMUSent It's such a shame...Canada invented IMAX technology &amp; they still get to watch Tamil movies in home like theaters!!","movies"
"78","@jeyananth_jvp @ATMUSent That's not the reason...the reason is greediness...they want 200K audience going to 2 of their private theaters!","movies"
"79","#Puli after a 'huge' 2nd day shows a little drop for Noon/Matinee shows today . Eve/Night shows crucial to make it a very gud day .","movies"
"80","#Puli Salem Area

Day1 Nett - 1.01Cr
Day2 Nett - 0.71Cr

Very Good !","movies"
"81","#Puli takes Good Opening in Karnataka 

Day1 'Nett' : 1.75Cr 

2015 Top Day1 

#I-1.9Cr
#Puli-1.75Cr
#Masss-1.12Cr
#YennaiArindhaal-1.04Cr","movies"
"82","#Puli France 

Day2 Entries : 1426
Total Entries : 2635
Total Collection : €37,291

Biggest Day 1 &amp; Day2 Collection of 2015","movies"
"83","#Puli drops on Day2 in Kerala . 2 Days Gross stands at 2.60cr . As it is released on Advance basis from theatres no losses for them","movies"
"84","#Puli TK Area

Day1 Nett - 0.7Cr
Day2 Nett - 0.45Cr

Good Hold !","movies"
"85","This happened before as well. Organized crime to prevent Tamil movies from releasing at quality screens.  https://t.co/zToI4qDFvJ","movies"
"86","Top Overseas Releases by number of Countries 
#YennaiArindhaal - 32
#Lingaa - 27 
#Kocha - 27
#Puli/I/UV- 26
#Kaththi/Masss - 25","movies"
"87","Top Overseas Releases 
#I 629
#Kochadaiiyaan 592
#Lingaa 570
#Puli 547
#YennaiArindhaal 432 (Tamil Only)
#Kaththi 430(Tamil Only)
#Masss 422","movies"
"88","#Puli Final World Wide Theater Listings!!! 547 Theaters in 26 Countries!!! 

http://t.co/Be5hhwrFei http://t.co/R1AdKne2gk","movies"
"89","#Rudhuramadevi Swiss Theater Listings!! Zurich, Bern, Basel &amp; Zug

Contact 0764230726 To Screen in ur Area!! http://t.co/T3QamIag3P","movies"
"90","#Puli Italy Theater Listings and showtimes!! 6 locations confirmed!! http://t.co/9JQrwzOI1r","movies"
"91","#Puli Singapore Weekend Showtimes!! http://t.co/iT18Ufz02s","movies"
"92","@ATMUSent @TFU_Kannan @SIMoviesUSA @uktamilbo That's almost $90K in lost revenue ������","movies"
"93","Over 40 shows daily from today in Greater Toronto Area in Canada...Collections are expected take a huge jump over the weekend!!","movies"
"94","#Puli 

Salem Area Day1 Nett : 1.01Cr
TK Area Day1 Nett : 0.7Cr

Both Biggest Opening this year . Full TN update soon","movies"
"95","#Puli France Day1 

Screened only in one theatre

Entries : 1209 
Collection : €17,736

Biggest Opening of 2015","movies"
"96","#Puli running in packed houses in Scarborough, Canada...North American's biggest money generating centre. 

https://t.co/kUKSRlQdEm","movies"
"97","@sekartweets congrats!! Keep goin ☝","movies"
"98","#Puli Telugu/Tamil Versions releasing tomorrow in Andhra &amp; Telangana .","movies"
"99","#Puli Mauritius showtimes!! http://t.co/iCvtVG6rfc","movies"
"100","#Puli All-Time record release in Sri-Lanka (30) &amp; UK (62). Here is the Theater Listings!!! http://t.co/ie1O3fIXDW","movies"
"101","#Good Openings for #Puli across the state . Reports are Average","movies"
"102","#Puli : All issues sorted out as #Vijay comes into action . KDM's will be delivered soon","movies"
"103","@Arun_caddy 3:30 Am IST","movies"
"104","@Minnale101 it's a double treat for Vijay fans in Scarborough...Cineplex &amp; UltraAVX...hope this continues for all other bigges!!","movies"
"105","Vikram's #10Endrathukulla Official Trailer --&gt; https://t.co/IEREoMZv7n","movies"
"106","#PuliStorm to hit North America in less than 10hrs! Canada premiers are getting sold out fast!
http://t.co/kUKSRlQdEm http://t.co/96V23zE2Ie","movies"
"107","Tax Exemption Rejected for #Puli","movies"
"108","#Puli is releasing in #Record 29 Locations in Srilanka .Final theatre listing ! http://t.co/ZxX8yrBUbi","movies"
"109","#Puli (Tam+Tel+Hin) Pre-Release Business Report

http://t.co/dWRURjjEYZ

4th Tamil movie after #Endhiran,#Lingaa &amp; #I to do 100cr+ Pre-Biz","movies"
"110","#Puli Updated World Wide Theater Listings! 521 Theaters in 28 Countries #Swiss #Indonesia #NA
http://t.co/Be5hhwJg5Q http://t.co/7I3IYNqGEP","movies"
"111","Malaysia Box-Office Update

#Maya $350,605 #SuperHit
#TIN $39,247 #BAvg
#ThaniOruvan $580,757 #SuperHit","movies"
"112","Sep 25-27th Weekend Overseas Box-Office Report #Maya emerges as #SuperHit #PuliStorm 

http://t.co/lloGGkcYlV http://t.co/TrkRi4ntbO","movies"
"113","Excellent Advances For #Puli &amp; already on No.1 in #BMS India. Non-Rajini Record release confirmed in TN http://t.co/xXWJhPklxT","movies"
"114","#Puli (Hindi) releasing on Oct 2nd with Paid Premiers tomorrow . Experience it on IMAX screens in Mumbai http://t.co/tskr6TtAwg","movies"
"115","#Puli (Tamil) Mumbai Theater Listings

30 screens confirmed &amp; 2nd Biggest release this year after #I http://t.co/IQdAfQ7eyO","movies"
"116","#Puli Updated North America Theater Listings!! US [Tamil] - 102 US [Telugu] - 31 Canada - 17 
http://t.co/kUKSRlQdEm http://t.co/CFLeTUID3d","movies"
"117","Top 10 TN Day 1 Gross!! #ThalaAjith leads with 4 movies.

#AjithRemainsEmperorOfOpening 

http://t.co/f8iYxpofaD","movies"
"118","#Puli Malaysia Theater Listings!!! 93 locations confirmed!! Biggest release next to #Lingaa &amp; #I http://t.co/zeTBviLhPp","movies"
"119","Top Overseas Releases 
#I 629
#Kochadaiyaan 592
#Lingaa 570
#Puli 500+
#YennaiArindhaal 432 (TamilOnly)
#Kaththi 430 (TamilOnly)
#Masss 422","movies"
"120","Updated #Puli World Wide Theater Listings!!! 506 Theaters in 27 Countries and Counting!! 

http://t.co/vfoXUl2J1b http://t.co/VcuSWA15lF","movies"
"121","#Puli Belgium Showtimes!! 2 Shows scheduled at Cinema Galerie in Brussels!! http://t.co/p35mp1Dmg2","movies"
"122","#Puli latest Sri-Lanka Theater Lists!!! 23 locations confirmed!! More to come!!! http://t.co/4H9Sv5oDHV","movies"
"123","#Puli Record release in Denmark!! 20 locations confirmed!! Biggest Tamil release...Previous Best #Lingaa-19 #I-19 http://t.co/74PxkEGNcP","movies"
"124","#Puli Swiss Update...8 More Locations Added!!! Total now stands at 14!! http://t.co/NIqBe7ud5Z","movies"
"125","#Facebook down again!! http://t.co/nJ7Q4A3Cro","movies"
"126","@guhansan yes it is....here is the showtime info!! http://t.co/X24Z57LaTo","movies"
"127","#Puli Swiss Theater Listings!! http://t.co/gbkYtHMMJp","movies"
"128","#Puli India theater Listings . Except TT &amp; North India all areas out now !

http://t.co/YWIxMH3rfm http://t.co/aRQpBQGUmL","movies"
"129","#Puli Kerala 1st Paper Advert . Finally count expected to cross 200. Vijay's Biggest release so far is #Jilla (207) http://t.co/esZnM8RZwF","movies"
"130","#ThalaAjith latest still from #Vedhalam set with @kayoas13 #ThalaDiwali2015 http://t.co/FQkq3v3emB","movies"
"131","#Puli is 1st Tamil Movie to premier in Canada in #UltraAvx #ATMUS50 http://t.co/k8vjA2xhmn","movies"
"132","This is how you release a movie in Canada......@ATMUSent's a trendsetter when it comes to Tamil movies in NA #ATMUS50 #CATamilsWantCineplex","movies"
"133","#Puli Canada Premier confirmed at 6 locations in Grater Toronto Area Record number of Premier locs for a Tamil movie! http://t.co/7xuDgoxz5F","movies"
"134","@Lmkmoviemaniac thanks bro!!","movies"
"135","#Baahubali bought for 15cr &amp; collected more than double of it . Phenomenal 50 days run in 40 centres. 'WW' Tamil &amp; All languages report soon","movies"
"136","#Baahubali(Tamil) TN territory wise closing Business 

http://t.co/PT5KuekAJL

#Blockbuster http://t.co/I7HgkXdR2Z","movies"
"137","#Puli Swiss distribution by KaniCash &amp;bCarry based out of Zürich. Record number of screens expected!!! http://t.co/bBSIbWoNJH","movies"
"138","http://t.co/F421JaGV3k on all new #iPhone6sGold #JustArrived http://t.co/YeDWNX8YpM","movies"
"139","UK Box-Office Update

#TIN £11,750 #Avg
#Maya £7,972 #BAvg

@gvprakash","movies"
"140","#Puli latest Sri-Lanka Theater Lists!! 14 confirmed as of now....more to come!! http://t.co/IFoYcOAsuJ","movies"
"141","#Puli France Theaters with Showtimes!!! #PuliArrivesOct1st http://t.co/RX7MUDZiW4","movies"
"142","#TrishaIllanaNayanthara

 TN 1st week Nett : 8.6Cr 

 #Hit","movies"
"143","Top 5 US Releases Tamil Only
#I - 157
#Lingaa - 154
#Puli - 104+
#Kochadiiyaan - 104
#Kaththi - 98 #YennaiArindhaal - 98","movies"
"144","#Puli USA Tamil/Telugu Theater Listings!! 104 Tamil&amp;26 Telugu locations confirmed as of now!!
http://t.co/dYtCtdMIcJ http://t.co/lMpSiRGye5","movies"
"145","#Puli Ontario, Canada Theater Lists!! 8-10 Screens in Ontario &amp; 16-18 across Canada!!! #Cineplex #UltraAVX http://t.co/6Sj1zFixmt","movies"
"146","#Puli TN/Kerala/Karnataka Theater Lists!!

http://t.co/YWIxMGLQnO http://t.co/kWRIPuGHKX","movies"
"147","#Puli updated World Wide Theater Listings!! 450+ Theaters and counting!! Biggest non-Rajini/Shankar release!! 

http://t.co/vfoXUl2J1b","movies"
"148","#Puli reservation from tomorrow paper Ad. http://t.co/NvVe2QeBym","movies"
"149","Top 5 UK Releases
#Puli - 58
#I - 57
#Kaththi - 56
#Anjaan - 47
#YennaiArindhaal - 42","movies"
"150","#Puli UK Showtimes. Record 58 locations have been confirmed. Premier at 2 loc on Sep30th!! http://t.co/Oph5GFNy4C","movies"
"151","Top 40 All Time Box-Office United States...#ThaniOruvan finds a spot in #Top20 #Blockbuster @actor_jayamravi 
http://t.co/5hnjz3qzMb","movies"
"152","Top 40 All-Time BoxOffice Australia has a new entrant #ThaniOruvan #Top20 @actor_jayamravi http://t.co/vo4RjZgqm9 http://t.co/24aFUZuqQ6","movies"
"153","#Thala56 officially titled as #Vedhalam #Diwali celebrations starts from today!! #ThalaDiwali http://t.co/MdnGZL2UTU","movies"
"154","#PuliTrailer2 

https://t.co/qLK7FqbjDi","movies"
"155","#Thala56 Title announcement tonight!!! 

#AllSetForThala56TitleBlast","movies"
"156","#Puli Karnataka &amp; Kerala Theater Lists!! http://t.co/1RaeYKOe7J","movies"
"157","Sep 25-27th Overseas Box-Office Report!! 

#Maya #ThaniOruvan #TIN #Yatchan #PaayumPuli 
http://t.co/lRpefY6vj9 http://t.co/zZpcDFJ6q4","movies"
"158","Malaysia Box-Office Update

#ThaniOruvan $552,042 
#Maya $126,088
#PaayumPuli $103,722
#Yatchan $51,215
#TIN $9,210
#Maanga $5,648","movies"
"159","#Puli World Wide Theater Listings!! 430+ Theaters expected in 28 countries!! @actorvijay 

http://t.co/o1ExfyLIhl http://t.co/dXONcV9fgl","movies"
"160","#Baahubali North America BO Update

Hindi $606,861 [₹ 4 Cr] 
Tamil $872,100 [₹ 5.73 Cr]
Tel $6,999,109 [₹ 46.04 Cr]","movies"
"161","@Minnale101 @ATMUSent Hopefully it does well....we want all Tamil movies released in Cineplex screens.","movies"
"162","@im_sharanV @raghavgenerous Smaller markets such us Italy, NZ, Mauritius, BL, Finland always open late :)","movies"
"163","#ThaniOruvan to continue into week 5 in US until Sep29th!! Will most likely end its run with $295K #Humongous  @actor_jayamravi","movies"
"164","#ThaniOruvan 4th weekend US Box-Office $14,318. Total gross $287,759 [₹ 1.89 Cr] #Blockbuster 

Enters Top20 All-Time BO. @actor_jayamravi","movies"
"165","#Puli initial Sri-Lanka Theater Listings!! 20+ locations expected!! http://t.co/AAjrXesm9J","movies"
"166","#Puli to roar in 4 cities in NewZealand. Biggest tamil release after #I #Auckland #Hamilton #Wellington #ChristChurch http://t.co/SSGwnWqKnQ","movies"
"167","Latest promotional posters #Puli @SKTStudios http://t.co/ZwUnWfdK83","movies"
"168","#ThaniOruvan Australia BO after 4th wkend A$88,173 [₹ 41.63 lacs] #SuperHit Entered Top 20 All-Time in Au. @actor_jayamravi @jayam_mohanraja","movies"
"169","UK Box-Office Update

#TIN - £8,358 17 Locs #BAvg
#Maya - £5,149 4 Locs #BAvg

#Yatchan - £10,009 #BAvg","movies"
"170","US Box-Office Update
#Maya - $29,470 
#TIN - $7,008

@gvprakash","movies"
"171","#Puli Germany Showtimes!!! More to come!!! http://t.co/L7AHG4mz1L","movies"
"172","Enjoy #Goundamani's #49O in Sri-Lanka at #CineWorld http://t.co/hdZIL41a1O","movies"
"173","@puli_thiru soon bro soon ������","movies"
"174","#Puli Denmark Theater Listings with contact info!!! 18 locs as of now!! Showtimes soon!!! http://t.co/P0mrh25O8q","movies"
"175","Overseas Record Screen Count by country!! @superstarrajini #Ajith #Vijay #Surya #Vikram 

http://t.co/zINYA8ZtwV","movies"
"176","Top 5 UK Releases
#I - 57
#Kaththi - 56
#Anjaan - 47
#YennaiArindhaal - 42
#Lingaa - 37

http://t.co/zINYA8ZtwV","movies"
"177","Top 5 Overseas Releases 
#I 629
#Kochadaiiyaan 592
#Lingaa 570
#YennaiArindhaal 432 (Tamil Only)
#Kaththi 430 (Tamil Only)

#Puli #Thala56","movies"
"178","#Puli France Update...40 screens planned...official confirmation soon!! #Kaththi released at 24 locations.","movies"
"179","France BO 

#ThaniOruvan : 2172 Entries - €21184 #SuperHit
#PaayumPuli : 380 Entries - €3648 #Bavg
#Yatchan  : 152 Entries - €1445 #Bavg","movies"
"180","#Thoongavanam Trailer!!!  https://t.co/OyNkEo9VP8","movies"
"181","#PaayumPuli Malaysia BO

1st wkend $55.2K
2nd wkend $23.2K 

Total $94,962 [₹ 63.14 lacs] #BelowAverage","movies"
"182","#ThaniOruvan 3rd wkend Malaysia gross $54,250. Total after 3rd wkend $503,458 [₹ 3.35 Cr] #SuperHit @actor_jayamravi @thearvindswami","movies"
"183","Follow us for authentic box-office updates from New Zealand to North America!!! #ThaniOruvan #Puli #Thala56 #Thoongavanam #VIP2","movies"
"184","France BO Update until Fri 

#ThaniOruvan 2036 entries 19817.50€
#Payumpuli 369 entries 3538.30€

@actor_jayamravi @thearvindswami","movies"
"185","US Box-Office Update

#ThaniOruvan $226,141[₹ 1.5 Cr] #Blockbuster Cont at 22 locs

#PaayumPuli $16,786 [₹ 11 lacs] #BelowAvg Cont at 5 locs","movies"
"186","UK BO Update

#PaayumPuli £17,705 (1st wk)
#ThaniOruvan £66,583 (2 wks)

@actor_jayamravi @VishalKOfficial @thearvindswami @jayam_mohanraja","movies"
"187","#Baahubali Final Malaysia Box-Office $839,584 [Rs 5.36 Cr] @BaahubaliMovie @ssrajamouli @tamannaahspeaks  @RanaDaggubati","movies"
"188","#PaayumPuli Malaysia opening weekend BO $55,202 [Rs 36.63 lacs]  Poor Opening!! @VishalKOfficial","movies"
"189","#ThaniOruvan Malaysia BO Update
1st Wkend $237K 
2nd Wkend 124K

Total: $411,765 [Rs 2.73 Cr] @actor_jayamravi @thearvindswami","movies"
"190","Sep 4-6th Wkend Overseas BO Report #ThaniOruvan - SuperHit  #PaayumPuli - Below Average http://t.co/ZHWb902RjU http://t.co/PQeDzRNAZi","movies"
"191","#ThaniOruvan BO Update

UK - £60,659 [₹ 61 lacs]
Au - A$77,414 [₹ 36 lacs] 

@actor_jayamravi @jayam_mohanraja @thearvindswami","movies"
"192","#ThaniOruvan USA

1st wknd : $74,999
Wk days : $25,276
2nd wknd : $98,514

Total : $198,789

Will cross $200k mark tomorrow #SuperHit","movies"
"193","#RajiniMurugan will be releasing in 6 cites in Germany!
#München #Stuttgart #Heilbronn #Soest #Berlin #Wuppertal http://t.co/Y71wXAqQfD","movies"
"194","#ThaniOruvan USA 2nd Friday gross $26K!! On Target for $200K A must watch for everyone!! 

http://t.co/sJZCGYsVLW http://t.co/vQbmd24bja","movies"
"195","#ThaniOruvan 1st week UK gross £50,120 [₹ 50 lacs]!! Excellent performance!! @actor_jayamravi @thearvindswami","movies"
"196","#ThaniOruvan 1st Week USA gross $100,275 [₹ 67 lacs]!! Next Target $150K. Continuing at 36 locs. @ATMUSent @actor_jayamravi @thearvindswami","movies"
"197","#PaayumPuli USA Theater Listings with Showtimes!! Opening in 27 Screens with premiers! @PrimeMediaUS @VishalKOfficial http://t.co/Vl7lVOn9oM","movies"
"198","Thani Oruvan Week 2 USA Theater Listings!! 22 locs added..continuing in 36 screens 4 2nd wk.

http://t.co/sJZCGYsVLW http://t.co/igXmxQCBbP","movies"
"199","#Vaalu 3rd weekend Malaysia BO $5,600. Total after 3rd weekend $389,151 [Rs 2.58 Cr] @iam_str  @ihansika @vijayfilmaker","movies"
"200","#Baahubali [Tamil] 8th weekend Malaysia gross $507. Total $839,432 [Rs 5.36 Cr] Only Indian movie to complete 8 weeks in ML in recent time.","movies"
"201","Aug 28-30th Weekend Overseas Box-Office Report #ThaniOruvan Rs 3.63 Cr  #Vaalu Rs 4.78 Cr 

http://t.co/5RhYl9UFK5 http://t.co/NygMYGS2ah","movies"
"202","#ThaniOruvan Malaysia opening weekend BO $237,004 [₹ 1.57 Cr] @actor_jayamravi's biggest opening in ML.","movies"
"203","#Srimanthudu USA 

4th wknd : $27,831

24 days Total : $2,868,707

#Blockbuster","movies"
"204","#ThaniOruvan USA 1st wknd 

Prem - Sun : $74,999

@actor_jayamravi 's highest Grosser &amp; set to breach $100k by coming weekend

#SuperHit","movies"
"205","#AYMteaser http://t.co/CZ5PiFZFTj

@menongautham  @iam_str  @arrahman","movies"
"206","#ThaniOruvan USA Theater Listings....confirmed at 18 locs.
@actor_jayamravi @ATMUSent http://t.co/HHcJW7jsoV http://t.co/LQP3NzSVCR","movies"
"207","#Vaalu 2nd wkend Malaysia gross $64,930. Total $368,217 [₹ 2.44 Cr]!! @iam_str @ihansika @iamsanthanam @vijayfilmaker","movies"
"208","Aug 21-23th Weekend Overseas Box-Office Report #Vaalu Rs 4.19 Cr #VSOP Rs 3.70 Cr #Baahubali 
http://t.co/Hd0i9eQiUK http://t.co/oAvbVCj1y8","movies"
"209","#Vijay's #Puli is now officially pushed to Oct 1st from Sep 17th","movies"
"210","France Box-Office Update Fri Aug14-Tues Aug18

#Vaalu 1576 entries [15109.60€]
#Vsop 1039 entries for [9937.80€]

@iam_str @arya_offl","movies"
"211","#Thala56 new still!! #Ajith &amp; #LakshmiMenon. Tag trends India wide!! http://t.co/YZqmE2gtcN","movies"
