"","user","type"
"61","So many actors have portrayed #MahatmaGandhi, tell us which one was your favourite!  

#DiscussionQuestion http://t.co/76MzB062LU","movies"
"62","We all remember the ‘Father of the Nation’ on his birthday, but is Gandhiji still alive amongst us? 
#GandhiJayanti 
http://t.co/Tm7xYP9kxW","movies"
"63","Legendary actor #AshaParekh turns 73 today! We wish her  #HappyBirthday :)
Special Playlist:
http://t.co/XKbpWYFlW4 http://t.co/MwYApE3GIu","movies"
"64","Let's come together to pay our respects to the Father of the Nation on his 146th birth anniversary #MahatmaGandhi http://t.co/6ICZwkFBIJ","movies"
"65","#KanganaRaunat  is extremely charged up to launch her own designer range exclusively associated with  #VeroModa 

http://t.co/z1lyPA8dw8","movies"
"66","Presenting 10 Classic Bollywood Filters That You Should Use For #Instagram 

Eros Now Blog: 
http://t.co/kxLfqgd9Cf http://t.co/FkdMYyBfHL","movies"
"67","#AishwaryaRaiBachchan is leaving no stone unturned in promoting her next film which marks her return to the screens!

http://t.co/HMroi1F6V9","movies"
"68","Wishing @anushka0110 a very #HappyBirthday We hope this year brings a lot of reasons to celebrate! :)
#WeddingPullav http://t.co/9jVDCQR40o","movies"
"69","The lead pair of #BajiraoMastani  on the Vogue cover, totally scorching it up! 
@VOGUEIndia @deepikapadukone  https://t.co/j6f7reoeS9","movies"
"70",".@TheShilpaShetty &amp; @RajKundra attend Saffola Life's Morning Walk Event On #WorldHeartDay 
Watch here to know more:  
http://t.co/LKh0BO5qgs","movies"
"71","Directed by #MudassarAziz  
#HappyBhaagJayegi","movies"
"72","Eros International and Colour Yellow Productions announce #HappyBhaagJayegi
Movie will star @AbhayDeol &amp; @DianaPenty http://t.co/asJBN2QsvB","movies"
"73","Share with us your all time favourite song by #Shaan :) 
@singer_shaan 
Special Playlist: 
http://t.co/87IrabLhHf http://t.co/BJz0bBgMV7","movies"
"74","Catch the video of #KetooNjan from #LifeofJosutty, exclusively on http://t.co/Fo0SIDqhzt 
See here:
http://t.co/M1Zecv7smO
@Dileep_Online","movies"
"75","Exclusive - Behind the scenes of the song Mainu Ishq Lagaa from the Punjabi movie #Shareek ! 

http://t.co/rPjSMuLsHr 

@jimmysheirgill","movies"
"76","EXCLUSIVE: @anushka0110 and @karanvgrover22  How to avoid long queues at a wedding buffet!  :) 

http://t.co/fKfr5pemVD","movies"
"77","@SrBachchan @aamir_khan @FarOutAkhtar #KanganaRanaut #NimratKaur #ShyamBenegal 
#JioMAMIFilmFestival","movies"
"78","Let's celebrate Mumbai, the home of #JioMAMI @Mumbaifilmfest and movies #MumbaiIsCinema 
#JioMAMIFilmFestival

http://t.co/fllnAUCgfs","movies"
"79","Wishing a very #HappyBirthday to  @singer_shaan, whose melodious voice has touched a million hearts! 
:) http://t.co/e06T13ddXK","movies"
"80","Superstar @BeingSalmanKhan  will return as the host of popular reality show #BiggBoss in its upcoming 9th season! 

http://t.co/t8JoxHkcAI","movies"
"81","Today we celebrate Mumbai, the home of #JioMAMI @Mumbaifilmfest and movies!  #MumbaiIsCinema http://t.co/I8Fiyblvu3","movies"
"82","#WeddingPullav team visits  #TaarakMehtaKaOoltahChashmah :)
#DilipJoshi #DishaVakani
@anushka0110 
@diganthmanchale http://t.co/kQWqLEVHPl","movies"
"83","@diganthmanchale 
@anushka0110 
@karanvgrover22 
@satishkaushik2 
@chintskap 
#WeddingPullav 
#Making","movies"
"84","Exclusive: Checkout the making of  #WeddingPullav the biggest wedding film of the year! :) 
http://t.co/iILyOaJpHm","movies"
"85","Let's see how good you are! :D 
#GuessWho 

For hints click here: http://t.co/nMZFvgAII0 http://t.co/PMoPCLoKuY","movies"
"86","Listen to some experienced advice! :D 
#WeddingPullav  
@diganthmanchale 
@karanvgrover22 
@anushka0110 http://t.co/NrCoE8vyZm","movies"
"87","EXCLUSIVE! The much awaited GQ Awards 2015 took place recently and it was a very starry night.
Check out here: 

http://t.co/W9XlOiDGtm","movies"
"88","Checkout how everyone was excited at the screening of @KapilSharmaK9 debut film #KisKiskoPyaarKaroon 

http://t.co/4VLx2FC8Mu","movies"
"89","Tune in to know more! :) 
#WeddingPullav cast @anushka0110 @diganthmanchale and @karanvgrover22  at @927BIGFM http://t.co/DV0U6DOHLk","movies"
"90","Being in the industry, we know a thing or two about what helps sell! :D 
Honest Movie Titles:
http://t.co/wpc1IBo87k","movies"
"91","@karanvgrover22 @satishkaushik2 @diganthmanchale 
#WeddingPullav","movies"
"92","The #WeddingPullav team at  #KamakhyaTemple in #Guwahati  for taking almighty's blessings :) 
@anushka0110 http://t.co/PC5Jieypq2","movies"
"93","When the beautiful bride makes her way up the aisle :D
#WeddingPullav
@anushka0110 
@diganthmanchale @karanvgrover22 http://t.co/IO8AjU65mu","movies"
"94","The cast of #WeddingPullav is in Guwahati today! Stay glued for more updates :) 
@anushka0110 
@karanvgrover22 
@diganthmanchale","movies"
"95","Listen to all time favourite songs of @MadhuriDixit 

Special Playlist: 
http://t.co/8RtSuA6m6i http://t.co/80tOKW4vbh","movies"
"96",".#AishwaryaRaiBachchan seeks blessings at #SiddhivinayakTemple with baby #Aradhya  

http://t.co/SNhZXFytuv","movies"
"97","Let's see if you can guess the character in this image :D 

Hint: http://t.co/QKMPsaMxa7 http://t.co/5ispPnxwrC","movies"
"98","Check out spice blend: Bollywood’s best masala directors!

Eros Now Blog: 
http://t.co/yWR7xydxJo http://t.co/9GsTeFpgnG","movies"
"99","Listen to the most loved #GaneshChaturthi aarti with lyrics so that you can enjoy singing it too! :)
#BajiraoMastani 
http://t.co/iBydQ0MTsh","movies"
"100","For showtimes and bookings Log onto http://t.co/esaGHiwYyG 
#BajrangiBhaijaan 

@BeingSalmanKhan","movies"
"101","Odeon Manchester Traford and Odeon Leeds-Bradford offering last chance to see #BajrangiBhaijaan today and this weekend! 
:)
@ODEONCinemas","movies"
"102","Enjoy the most popular and all time favourite songs of #AmitabhBachchan and #Rekha 
Playlist:
http://t.co/Tf2m7WmQCK http://t.co/viTusvHzx9","movies"
"103","Log onto http://t.co/KfmgJItldI to book your tickets now @vuecinemas #BajrangiBhaijaan 

 @BeingSalmanKhan","movies"
"104","This evening is the last chance to see #BajrangiBhaijaan  on the big screen at various @vuecinemas across the UK! 

@BeingSalmanKhan","movies"
"105","Check out how Bollywood pays a grand tribute to the late #GulshanKumar! 

http://t.co/LbKgbcSpPA","movies"
"106","You didn’t know these 10 Bollywood scenes that are perfect for these brands! 
Eros Now Blog:
http://t.co/t6ce6rHJKm http://t.co/I39VufGOJ7","movies"
"107","Whose film do you think can reach the Oscar nomination? 

#KingKhan or #Bhaijaan

#DiscussionQuestion http://t.co/5raQWcpFQG","movies"
"108","Starring débutantes Harshvardhan Rane and Mawra Hocane, film to release on 8thJanuary 2016! 
@harsha_actor 
#MawraHocane 
#SanamTeriKasam","movies"
"109","Eros International ties up with Jhoom Jhoom Productions &amp; Soham Rockstar Entertainment for Radhika Rao &amp; Vinay Sapru’s #SanamTeriKasam","movies"
"110","Here's the Exclusive video of the first song #ROG from the movie #QissaPanjab 

http://t.co/BLitRXfCtR","movies"
"111","#RanbirKapoor and @deepikapadukone at the trailer launch of their next movie #Tamasha 

http://t.co/8vTYIQA3ad","movies"
"112","30 minutes to go! 
Tune in to star plus to see #WeddingPullav cast on sets of #YehRishtaKyaKehlataHai  :) http://t.co/xS8R5bVh7h","movies"
"113","Let's see if you can spot the difference in this image #Rockstar ;) 

Enjoy full movie here: http://t.co/dWHbWo4pwU http://t.co/dcg662g2bY","movies"
"114","The first song #ROG from the movie  #QissaPanjab is going to be out tomorrow at 11 AM on 
http://t.co/Fo0SIDHSr1 
:) http://t.co/ppkkQi3Kcf","movies"
"115","Team #WeddingPullav was at #RadioMirchi with RJ Abhay!  
 @anushka0110 @karanvgrover22  @diganthmanchale http://t.co/a5DgEESi43","movies"
"116","7 TIMES BOLLYWOOD MADE YOU GO “THAT ESCALATED QUICKLY!” 

Read Eros Now Blog: 
http://t.co/iWCzVqP4j6

#Repost http://t.co/jhsgWxB9aJ","movies"
"117","For all the @BeingSalmanKhan fans, it's your last chance to see #BajrangiBhaijaan at @vuecinemas across the UK tomorrow, 24th September! :)","movies"
"118","If you're hoping to attract a man at a wedding here are tips from 
@anushka0110 
@diganthmanchale :) 
#WeddingPullav

http://t.co/P8voLMpb5U","movies"
"119","@anushka0110 
@diganthmanchale
@karanvgrover22","movies"
"120","Today at 9.30 PM on star plus #WeddingPullav team with #Yehrishtakyakehlatahai  :) http://t.co/cyRXzqA04m","movies"
"121","Tomorrow is the last chance to see #BajrangiBhaijaan on the big screen @vuecinemas across the UK! 
Book Tickets - http://t.co/KfmgJItldI","movies"
"122","Team #WeddingPullav had great fun @myradiocity with #SalilAndArchana @karanvgrover22 @anushka0110 @diganthmanchale http://t.co/TwFXwmZMj9","movies"
"123","It's the biggest wedding film of the year! It's #WeddingPullav​! 
New trailer out now!
@anushka0110 @diganthmanchale http://t.co/cm4gDJN0Y1","movies"
"124","@anushka0110 
@diganthmanchale 
#WeddingPullav","movies"
"125","Fun pics of the #WeddingPullav cast when they visited one of the leading TV serial shows #YehRishtaKyaKehlataHai http://t.co/nsafIr7wLq","movies"
"126","Check out the Exclusive - Mainu Ishq Lagaa video song from the upcoming Punjabi movie #Shareek  
 
http://t.co/pyi9qavwru 

@jimmysheirgill","movies"
"127","Check out the official trailer of the movie #QissaPanjab

http://t.co/94XwIwo7tN  

Directed by : #JatindarMauhar","movies"
"128","Checkout what #AishwaryaRaiBachan feels about her next movie #Jazbaa

http://t.co/oO3yoGcvt4","movies"
"129","Checkout what #AishwaryaRaiBachan feels about her next movie #Jazbaa

http://t.co/oO3yoFUU4u","movies"
"130","Let's see if you can guess this song correctly!  ;) 

#GuessTheSong http://t.co/1HuA6d85ei","movies"
"131","How many of these lovely people do you find on your #Instagram feed? 
:D 
http://t.co/ZQHI3XmS2E http://t.co/izD6jC0iOx","movies"
"132","Here’s the special playlist of #MohdRafi the undisputed king of #Bollywood songs in the 50s and the 60s!  

http://t.co/Arlr2qbUpk","movies"
"133","Here's how celebs praise event companies at EEMAX global awards! 
:)
WATCH HERE: 
http://t.co/AdyA4ADvpA","movies"
"134","Can you guess the two female actors whose facial features have been combined in this image? ;) 

#GuessWho http://t.co/s6Per938zx","movies"
"135","Nine timeless #kareenakapoor  expressions! 

Enjoy the Blog: 
http://t.co/ntXLdiLb2W","movies"
"136","Last chance! Watch #BajrangiBhaijaan in VUE cinemas across the UK on 24th September! 

Book Tickets: http://t.co/KfmgJItldI 
 
@vuecinemas","movies"
"137","Enjoy Ganesha song from #Dictator :)  https://t.co/Xak5FBRv0U","movies"
"138","Here's the official trailer of #Pathemari 

http://t.co/wSMd6frFzU

@mammootty","movies"
"139","We wish the one and only, #KareenaKapoorKhan, a very Happy Birthday! :) 
Enjoy her movies: http://t.co/XcD4FmyVKJ http://t.co/8y7do2BSO1","movies"
"140",".@shahidkapoor read something from #AliaBhatt's skirt at a recent event.  :P 

Check it out: 

http://t.co/wuqX7pmWjP","movies"
"141","This one was a chart-buster, let's see if you can guess this song! :) 

#GuessTheSong http://t.co/CFE7kIzo1U","movies"
"142","Enjoy the trailer of #LifeofJosutty 
:) 
http://t.co/l0AiPzJPsu

@Dileep_Online
@ErosNowSouth","movies"
"143","Enjoy one of @MaheshNBhatt's finest films, #Saaransh, with a brilliant performance by @AnupamPkher !
Click Here: http://t.co/6sj2t8TzAc","movies"
"144","We wish the visionary, @MaheshNBhatt a very Happy Birthday! :) 
Enjoy his movies on Eros Now:
http://t.co/B0GNBTDfiQ http://t.co/82BzsDCBvO","movies"
"145","Like every year, Bollywood celebs welcomed Ganpati Bappa this year with love, enthusiasm!
Watch this special video: 
http://t.co/fPF9wnZGnc","movies"
"146","Which is your all-time favourite #Panchamda song?

Special Playlist: http://t.co/wkPZGP5ENr

#ErosNowDiscussion http://t.co/pVcZz1kMrb","movies"
"147","Enjoy the teaser of #LifeofJosutty

http://t.co/vK1iuoPIo8

@Dileep_Online
@ErosNowSouth","movies"
"148","Last chance! #BajrangiBhaijaan on the big screen for 1 day only @vuecinemas across the UK on 24th September! http://t.co/KfmgJItldI","movies"
"149","The launch of #Gajanana from Bajirao Mastani, was not only an extravagant event but it also set a WORLD RECORD! :)
http://t.co/SGkUNUdBdO","movies"
"150","Since Vegas recently declared #AnupamKherDay, here are some days that can be declared too!
http://t.co/QNRNYlxvGi http://t.co/ipMJveeFnU","movies"
"151","Enjoy evergreen song collection of R.D.Burman #punchamda!  :) 

Special Playlist: 
http://t.co/wkPZGP5ENr http://t.co/BibuR4L11X","movies"
"152","#BajiraoMastani 
@RanveerOfficial 
@deepikapadukone 
@priyankachopra","movies"
"153","Here's the image of human formation of Ganpati still that was made at the #GajananaLaunch with 5,200+ participants! http://t.co/8HNNEcDojS","movies"
"154","Watch the video by clicking on the above link. #Gajanana 

@RanveerOfficial 
@deepikapadukone 
@priyankachopra","movies"
"155","To launch #Gajanana from #BajiraoMastani,5000 students formed the largest mosaic of Ganesha creating a world record. http://t.co/SGkUNUdBdO","movies"
"156","While @iHrithik also celebrates Ganesh Chaturthi, spot the 5 differences in this image from #Agneepath http://t.co/WwOLtBgAOI","movies"
"157",".@anushka0110 and 
@diganthmanchale explain how you can avoid the matchmaking aunty! 

#WeddingPullav 

http://t.co/vhMqAStxaM","movies"
"158","Week two earnings for #WelcomeBack stand Rs. 18.65 Cr. Total collections so far: Rs. 92.67 Cr.
@TheJohnAbraham 
@shrutihaasan 
@AnilKapoor","movies"
"159",". @herothefilm finishes week one with a total collection of Rs. 30.87 Cr. 

@soorajpancholi9 
@theathiyashetty 
@BeingSalmanKhan","movies"
"160","Checkout bollywood’s most katti batti relationships ever! 

Eros Now Blog: 
http://t.co/HvEC5Rxodw http://t.co/Gsl5vjfPwt","movies"
"161","Check out the motion poster of the Telugu film #Dictator Starting
#Balayya @yoursanjali @MusicThaman @konavenkat99
http://t.co/OdXHRShb74","movies"
"162","Special Playlist: 
http://t.co/4MbPtWp1QW","movies"
"163","Today the veteran actor @AzmiShabana turns 65 and wish her a very Happy Birthday and a lovely year ahead :) http://t.co/fUy7KSCowU","movies"
"164","Watch the official trailer of @jimmysheirgill's upcoming Punjabi film #Shareek  

http://t.co/4bux9AZEdM","movies"
"165","#KanganaRanaut Will she ever tie the Knot?  ;) 

Click for all the details

http://t.co/tjlh2gwmuB","movies"
"166","LAST CHANCE TO SEE #BajrangiBhaijaan @vuecinemas across the UK on 24th September! 
Log onto http://t.co/KfmgJItldI to book your tickets now!","movies"
"167","Watch the live streaming of the #GajananaLaunch by clicking here: 
 http://t.co/JW2dBoC426","movies"
"168","Pin drop silence in the control room as we prepare for the grand launch of #GajananaLaunch http://t.co/nu2KqIvLC9","movies"
"169","The roaring sound of the dhols has filled the stadium. Are you ready ;)

Watch this video: http://t.co/Qj2ubEw7iX

#GajananaLaunch","movies"
"170","Dhol Tasha is set up for a stellar performance... Stay glued to know who it is ;) @ErosNow #GajananaLaunch http://t.co/LnsSesfMU8","movies"
"171","The crowds are going wild for @RanveerOfficial and @deepikapadukone, who are about to arrive soon! #GajananaLaunch http://t.co/y8lmOj3FAd","movies"
"172","Waiting to give Bappa a warm welcome!

#ErosNow #BajiraoMastani #GajananaLaunch #Pune http://t.co/IChkNTpRXQ","movies"
"173","Watch this short video and feel the excitement while you wait for the grand #GajananaLaunch!

http://t.co/TYUrUKgzFx","movies"
"174","The stage is all set for the launch of Gajanana from Bajirao Mastani!

#ErosNow #BajiraoMastani #GajananaLaunch http://t.co/drC8VVFPLA","movies"
"175","Hero Monday Collection Rs. 3.03 Cr Net India! 

@HeroTheFilm 
@soorajpancholi9 
@theathiyashetty","movies"
"176","For all updates on #GajananaLaunch 
Follow us on: 
http://t.co/MUSwLAKEH8 and http://t.co/Jqnca3mdoK http://t.co/Ztb8LKPm0D","movies"
"177","The grand launch of Gajanana from Bajirao Mastani is happening today! :) http://t.co/Fr7dq5C5bi","movies"
"178","EXCLUSIVE: Check out if Alia cried on the sets of shaandaar!  

http://t.co/sPA0BNHLse","movies"
"179","Follow us on @erosnow and http://t.co/Jqnca3mdoK for instant updates straight from the launch event of Gajanana! :) http://t.co/O2etbuOS06","movies"
"180","Here are some characters from Vicky Donor that you will find in every corner of Delhi! :P 

http://t.co/hhiwXfxDaH http://t.co/AtF3PeIHCH","movies"
"181","Hero 1st weekend overseas collection Gross Rs 4.6crs

:) 

@HeroTheFilm
@soorajpancholi9 
@theathiyashetty","movies"
"182","@anushka0110 @diganthmanchale","movies"
"183","Jitters and excitement that newcomers feel for their first stage performance! :) 

#WeddingPullav

http://t.co/kThkOHhuxo","movies"
"184","Hero Sunday collection was Rs. 7.63 Cr  (India) First weekend collection 21.1 Cr! 

@HeroTheFilm
@soorajpancholi9 @theathiyashetty","movies"
"185",".#KareenaKapoorKhan @iamsrk @jackyshroff @deepikapadukone #SanjayDutt","movies"
"186","Bollywood scenes that are perfect for these brands! :)  

Read the Eros Now blog for more: 
http://t.co/749e4uA6Ue http://t.co/XPQGw4kd6b","movies"
"187","We wish @ayushmannk a very happy birthday! :) 

Watch his movie #VickyDonor : http://t.co/c7iNbfOqs5 http://t.co/i1lW4l7Bep","movies"
"188","@sonakshisinha is unapologetic about being a regular-sized Indian woman. 

#StandWithSona

http://t.co/VO7RqgMvvB http://t.co/ntH3bjSKJH","movies"
"189","#Hero stands at a whopping overseas gross collection of Rs. 3.20 Cr (Including Saturday)
:)
@HeroTheFilm 
@soorajpancholi9 @theathiyashetty","movies"
"190","#Hero had a steady Saturday! @HeroTheFilm Second day collection Rs. 6.62 Cr #India 

:) 

@soorajpancholi9
@theathiyashetty","movies"
"191","@anushka0110 @diganthmanchale #WeddingPullav","movies"
"192","When all you want to do is break lose on the dance floor but your girlfriend wants to slow dance :P

#WeddingPullav http://t.co/E8JpeQXe0F","movies"
"193","@SrBachchan  He talks about the way our society deals with TB patients and much more! 

http://t.co/2uRbvxD18l","movies"
"194","Amazing overseas response! 
@HeroTheFilm :) http://t.co/tq90HDTwz2","movies"
"195","Let’s see if you can spot the 5 differences in this image ;)

Enjoy #ZNMD here: http://t.co/j31QoAwcVM http://t.co/ESpnwpn2jk","movies"
"196","Rahul Roy &amp; Deepak Tijori had more chemistry than #Hrithik &amp; #sonamkapoor! :P 

#DheereDheere
http://t.co/Mxyqvrqbde","movies"
"197","@HeroTheFilm @soorajpancholi9 and @theathiyashetty","movies"
"198","A huge start for the debonair debutants! 
Opening day collection of Rs. 6.85 Cr nett #India

@HeroTheFilm http://t.co/OE2csFPqff","movies"
"199","How often do you witness this at the wedding? :P 
@anushka0110 
@diganthmanchale 

#WeddingPullav #ShaadiShenanigans http://t.co/CWCb4jKEmL","movies"
"200","EXCLUSIVE! @soorajpancholi9  and @theathiyashetty talk about @HeroTheFilm,  that released TODAY!
 :) 
http://t.co/x3vP9oBkQt","movies"
"201","@SunnyLeone  @Nawazuddin_S @aditiraohydari @vivek_oberoi @divyadutta25 @radhika_apte #AksharaHaasan #EktaKapoor","movies"
"202","Join the golden girl in celebration of a positive body image! #NotSorry #NoShaming #StandWithSona http://t.co/UQqhMACiKu","movies"
"203","Say no to negativity! Sonakshi Sinha is unapologetic about being a regular-sized Indian woman. 

http://t.co/fryuqFAXMR 

@sonakshisinha","movies"
"204","Of course, you didn’t think about these matches made in heaven! :) :D

http://t.co/749e4uA6Ue http://t.co/vY6wyfFBjp","movies"
